sequence,factor,metric,scope,group,unit,weighting,n,denominator,frames,valid_frames,sequence_count,missing_fraction,empty_frame_fraction,minimum,maximum,mean,p05_value,p05_lower,p05_upper,p25_value,p25_lower,p25_upper,p50_value,p50_lower,p50_upper,p75_value,p75_lower,p75_upper,p95_value,p95_lower,p95_upper
153,C03,intensity,all_frames,ignore:r5,point,observation_equal,391534,391534,271,271,1,0.0,0.0,0.0014285714132711291,1.6237143278121948,0.28843458295105756,0.043142858892679214,0.043142858892679214,0.043142858892679214,0.1534285694360733,0.1534285694360733,0.1534285694360733,0.2508571445941925,0.2508571445941925,0.2508571445941925,0.38114285469055176,0.38114285469055176,0.38114285469055176,0.6622856855392456,0.6622856855392456,0.6622856855392456
153,C03,intensity,all_frames,ignore:r5,point,frame_equal,391534,391534,271,271,1,0.0,0.0,0.0014285714132711291,1.6237143278121948,0.2927221190566983,0.022285714745521545,0.022285714745521545,0.022285714745521545,0.14914286136627197,0.14914286136627197,0.14914286136627197,0.257999986410141,0.257999986410141,0.257999986410141,0.408857136964798,0.408857136964798,0.408857136964798,0.6499999761581421,0.6499999761581421,0.6499999761581421
153,C03,intensity,all_frames,ignore:r6,point,observation_equal,357294,357294,271,271,1,0.0,0.0,0.0011428571306169033,1.6242856979370117,0.21548506677430568,0.03285714238882065,0.03285714238882065,0.03285714238882065,0.10942856967449188,0.10942856967449188,0.10942856967449188,0.18485714495182037,0.18485714495182037,0.18485714495182037,0.2831428647041321,0.2831428647041321,0.2831428647041321,0.5071428418159485,0.5071428418159485,0.5071428418159485
153,C03,intensity,all_frames,ignore:r6,point,frame_equal,357294,357294,271,271,1,0.0,0.0,0.0011428571306169033,1.6242856979370117,0.2098724564757214,0.015714285895228386,0.015714285895228386,0.015714285895228386,0.09485714137554169,0.09485714137554169,0.09485714137554169,0.17885714769363403,0.17885714769363403,0.17885714769363403,0.28857141733169556,0.28857141733169556,0.28857141733169556,0.5082857012748718,0.5082857012748718,0.5082857012748718
153,C03,intensity,all_frames,ignore:r7,point,observation_equal,304049,304049,271,271,1,0.0,0.0,0.001714285695925355,1.6308571100234985,0.17683870321823061,0.03200000151991844,0.03200000151991844,0.03200000151991844,0.09314285963773727,0.09314285963773727,0.09314285963773727,0.15285713970661163,0.15285713970661163,0.15285713970661163,0.23228570818901062,0.23228570818901062,0.23228570818901062,0.40142858028411865,0.40142858028411865,0.40142858028411865
153,C03,intensity,all_frames,ignore:r7,point,frame_equal,304049,304049,271,271,1,0.0,0.0,0.001714285695925355,1.6308571100234985,0.18073060532853447,0.016857143491506577,0.016857143491506577,0.016857143491506577,0.08742856979370117,0.08742856979370117,0.08742856979370117,0.15399999916553497,0.15399999916553497,0.15399999916553497,0.24457143247127533,0.24457143247127533,0.24457143247127533,0.43314287066459656,0.43314287066459656,0.43314287066459656
153,C03,intensity,all_frames,ignore:r8,point,observation_equal,272287,272287,271,265,1,0.0,0.02214022140221402,0.0014285714132711291,1.6162856817245483,0.13657475179545592,0.02628571353852749,0.02628571353852749,0.02628571353852749,0.07571428269147873,0.07571428269147873,0.07571428269147873,0.12028571218252182,0.12028571218252182,0.12028571218252182,0.17800000309944153,0.17800000309944153,0.17800000309944153,0.2988571524620056,0.2988571524620056,0.2988571524620056
153,C03,intensity,all_frames,ignore:r8,point,frame_equal,272287,272287,271,265,1,0.0,0.02214022140221402,0.0014285714132711291,1.6162856817245483,0.14542060211007227,0.022285714745521545,0.022285714745521545,0.022285714745521545,0.07371428608894348,0.07371428608894348,0.07371428608894348,0.12428571283817291,0.12428571283817291,0.12428571283817291,0.1931428611278534,0.1931428611278534,0.1931428611278534,0.33142855763435364,0.33142855763435364,0.33142855763435364
153,C03,intensity,all_frames,ignore:r9,point,observation_equal,234961,234961,271,269,1,0.0,0.007380073800738007,0.001714285695925355,1.607714295387268,0.11392514384768655,0.023714285343885422,0.023714285343885422,0.023714285343885422,0.06342857331037521,0.06342857331037521,0.06342857331037521,0.09885714203119278,0.09885714203119278,0.09885714203119278,0.1468571424484253,0.1468571424484253,0.1468571424484253,0.2582857012748718,0.2582857012748718,0.2582857012748718
153,C03,intensity,all_frames,ignore:r9,point,frame_equal,234961,234961,271,269,1,0.0,0.007380073800738007,0.001714285695925355,1.607714295387268,0.11785890825804633,0.021714285016059875,0.021714285016059875,0.021714285016059875,0.059714287519454956,0.059714287519454956,0.059714287519454956,0.10057143121957779,0.10057143121957779,0.10057143121957779,0.15800000727176666,0.15800000727176666,0.15800000727176666,0.2697142958641052,0.2697142958641052,0.2697142958641052
153,C03,intensity,all_frames,normal:r0,point,observation_equal,1000570,1000570,271,271,1,0.0,0.0,0.0008571428479626775,4.800000190734863,0.485926814172741,0.01657142862677574,0.01657142862677574,0.01657142862677574,0.3400000035762787,0.3400000035762787,0.3400000035762787,0.5005714297294617,0.5005714297294617,0.5005714297294617,0.6460000276565552,0.6460000276565552,0.6460000276565552,0.8825713992118835,0.8825713992118835,0.8825713992118835
153,C03,intensity,all_frames,normal:r0,point,frame_equal,1000570,1000570,271,271,1,0.0,0.0,0.0008571428479626775,4.800000190734863,0.21760758952475942,0.00800000037997961,0.00800000037997961,0.00800000037997961,0.018571428954601288,0.018571428954601288,0.018571428954601288,0.04228571429848671,0.04228571429848671,0.04228571429848671,0.4431428611278534,0.4431428611278534,0.4431428611278534,0.7877143025398254,0.7877143025398254,0.7877143025398254
153,C03,intensity,all_frames,normal:r1,point,observation_equal,8767867,8767867,271,271,1,0.0,0.0,0.0005714285653084517,1.6331428289413452,0.2766857263083505,0.01514285709708929,0.01514285709708929,0.01514285709708929,0.11057142913341522,0.11057142913341522,0.11057142913341522,0.23399999737739563,0.23399999737739563,0.23399999737739563,0.39571428298950195,0.39571428298950195,0.39571428298950195,0.6840000152587891,0.6840000152587891,0.6840000152587891
153,C03,intensity,all_frames,normal:r1,point,frame_equal,8767867,8767867,271,271,1,0.0,0.0,0.0005714285653084517,1.6331428289413452,0.2324892795159362,0.0071428571827709675,0.0071428571827709675,0.0071428571827709675,0.06800000369548798,0.06800000369548798,0.06800000369548798,0.18199999630451202,0.18199999630451202,0.18199999630451202,0.34228572249412537,0.34228572249412537,0.34228572249412537,0.6374285817146301,0.6374285817146301,0.6374285817146301
153,C03,intensity,all_frames,normal:r10,point,observation_equal,120431,120431,271,271,1,0.0,0.0,0.0011428571306169033,1.617142915725708,0.11981146766154581,0.02685714326798916,0.02685714326798916,0.02685714326798916,0.05342857167124748,0.05342857167124748,0.05342857167124748,0.09457142651081085,0.09457142651081085,0.09457142651081085,0.16571427881717682,0.16571427881717682,0.16571427881717682,0.29114285111427307,0.29114285111427307,0.29114285111427307
153,C03,intensity,all_frames,normal:r10,point,frame_equal,120431,120431,271,271,1,0.0,0.0,0.0011428571306169033,1.617142915725708,0.1096201060022915,0.02628571353852749,0.02628571353852749,0.02628571353852749,0.0511428564786911,0.0511428564786911,0.0511428564786911,0.08399999886751175,0.08399999886751175,0.08399999886751175,0.15114285051822662,0.15114285051822662,0.15114285051822662,0.26514285802841187,0.26514285802841187,0.26514285802841187
153,C03,intensity,all_frames,normal:r11,point,observation_equal,90238,90238,271,271,1,0.0,0.0,0.001714285695925355,1.6122857332229614,0.10365727463093302,0.0231428574770689,0.0231428574770689,0.0231428574770689,0.044857144355773926,0.044857144355773926,0.044857144355773926,0.08142857253551483,0.08142857253551483,0.08142857253551483,0.14399999380111694,0.14399999380111694,0.14399999380111694,0.25285714864730835,0.25285714864730835,0.25285714864730835
153,C03,intensity,all_frames,normal:r11,point,frame_equal,90238,90238,271,271,1,0.0,0.0,0.001714285695925355,1.6122857332229614,0.0944425734391298,0.022857142612338066,0.022857142612338066,0.022857142612338066,0.04285714402794838,0.04285714402794838,0.04285714402794838,0.07171428203582764,0.07171428203582764,0.07171428203582764,0.13199999928474426,0.13199999928474426,0.13199999928474426,0.22628571093082428,0.22628571093082428,0.22628571093082428
153,C03,intensity,all_frames,normal:r12,point,observation_equal,69066,69066,271,271,1,0.0,0.0,0.0022857142612338066,1.6014286279678345,0.09145125371997284,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.03799999877810478,0.03799999877810478,0.03799999877810478,0.0722857117652893,0.0722857117652893,0.0722857117652893,0.1265714317560196,0.1265714317560196,0.1265714317560196,0.22657142579555511,0.22657142579555511,0.22657142579555511
153,C03,intensity,all_frames,normal:r12,point,frame_equal,69066,69066,271,271,1,0.0,0.0,0.0022857142612338066,1.6014286279678345,0.08189984232091885,0.019428571686148643,0.019428571686148643,0.019428571686148643,0.035428572446107864,0.035428572446107864,0.035428572446107864,0.06199999898672104,0.06199999898672104,0.06199999898672104,0.11457142978906631,0.11457142978906631,0.11457142978906631,0.19742856919765472,0.19742856919765472,0.19742856919765472
153,C03,intensity,all_frames,normal:r13,point,observation_equal,54496,54496,271,271,1,0.0,0.0,0.0022857142612338066,1.610285758972168,0.08168293355072945,0.017428571358323097,0.017428571358323097,0.017428571358323097,0.03342857211828232,0.03342857211828232,0.03342857211828232,0.06485714018344879,0.06485714018344879,0.06485714018344879,0.11228571087121964,0.11228571087121964,0.11228571087121964,0.20228570699691772,0.20228570699691772,0.20228570699691772
153,C03,intensity,all_frames,normal:r13,point,frame_equal,54496,54496,271,271,1,0.0,0.0,0.0022857142612338066,1.610285758972168,0.07218616524383979,0.017142856493592262,0.017142856493592262,0.017142856493592262,0.02971428632736206,0.02971428632736206,0.02971428632736206,0.05485714226961136,0.05485714226961136,0.05485714226961136,0.10085714608430862,0.10085714608430862,0.10085714608430862,0.17428570985794067,0.17428570985794067,0.17428570985794067
153,C03,intensity,all_frames,normal:r14,point,observation_equal,42009,42009,271,271,1,0.0,0.0,0.0020000000949949026,1.5991429090499878,0.0745395510942804,0.015714285895228386,0.015714285895228386,0.015714285895228386,0.030571429058909416,0.030571429058909416,0.030571429058909416,0.059142857789993286,0.059142857789993286,0.059142857789993286,0.10199999809265137,0.10199999809265137,0.10199999809265137,0.18571428954601288,0.18571428954601288,0.18571428954601288
153,C03,intensity,all_frames,normal:r14,point,frame_equal,42009,42009,271,271,1,0.0,0.0,0.0020000000949949026,1.5991429090499878,0.06432148767883886,0.015428571030497551,0.015428571030497551,0.015428571030497551,0.025714285671710968,0.025714285671710968,0.025714285671710968,0.04857143014669418,0.04857143014669418,0.04857143014669418,0.08914285898208618,0.08914285898208618,0.08914285898208618,0.15800000727176666,0.15800000727176666,0.15800000727176666
153,C03,intensity,all_frames,normal:r15,point,observation_equal,33530,33530,271,271,1,0.0,0.0,0.0022857142612338066,1.6274285316467285,0.06838963830450123,0.01485714316368103,0.01485714316368103,0.01485714316368103,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.05542857199907303,0.05542857199907303,0.05542857199907303,0.09142857044935226,0.09142857044935226,0.09142857044935226,0.1679999977350235,0.1679999977350235,0.1679999977350235
153,C03,intensity,all_frames,normal:r15,point,frame_equal,33530,33530,271,271,1,0.0,0.0,0.0022857142612338066,1.6274285316467285,0.06073750747608106,0.014571428298950195,0.014571428298950195,0.014571428298950195,0.025142857804894447,0.025142857804894447,0.025142857804894447,0.04771428555250168,0.04771428555250168,0.04771428555250168,0.08342856913805008,0.08342856913805008,0.08342856913805008,0.1428571492433548,0.1428571492433548,0.1428571492433548
153,C03,intensity,all_frames,normal:r16,point,observation_equal,26865,26865,271,271,1,0.0,0.0,0.0022857142612338066,1.6017142534255981,0.06221000242724574,0.014285714365541935,0.014285714365541935,0.014285714365541935,0.02914285659790039,0.02914285659790039,0.02914285659790039,0.05057142674922943,0.05057142674922943,0.05057142674922943,0.08171428740024567,0.08171428740024567,0.08171428740024567,0.1542857140302658,0.1542857140302658,0.1542857140302658
153,C03,intensity,all_frames,normal:r16,point,frame_equal,26865,26865,271,271,1,0.0,0.0,0.0022857142612338066,1.6017142534255981,0.05419803359996515,0.01371428556740284,0.01371428556740284,0.01371428556740284,0.023714285343885422,0.023714285343885422,0.023714285343885422,0.043142858892679214,0.043142858892679214,0.043142858892679214,0.07314285635948181,0.07314285635948181,0.07314285635948181,0.12628571689128876,0.12628571689128876,0.12628571689128876
153,C03,intensity,all_frames,normal:r17,point,observation_equal,21698,21698,271,271,1,0.0,0.0,0.001714285695925355,1.5988571643829346,0.05792723494180858,0.014285714365541935,0.014285714365541935,0.014285714365541935,0.02857142873108387,0.02857142873108387,0.02857142873108387,0.04685714468359947,0.04685714468359947,0.04685714468359947,0.07285714149475098,0.07285714149475098,0.07285714149475098,0.14228571951389313,0.14228571951389313,0.14228571951389313
153,C03,intensity,all_frames,normal:r17,point,frame_equal,21698,21698,271,271,1,0.0,0.0,0.001714285695925355,1.5988571643829346,0.050619714962219606,0.01371428556740284,0.01371428556740284,0.01371428556740284,0.024000000208616257,0.024000000208616257,0.024000000208616257,0.040571428835392,0.040571428835392,0.040571428835392,0.06685714423656464,0.06685714423656464,0.06685714423656464,0.11400000005960464,0.11400000005960464,0.11400000005960464
153,C03,intensity,all_frames,normal:r18,point,observation_equal,17939,17939,271,271,1,0.0,0.0,0.0020000000949949026,1.5617142915725708,0.052706441679652015,0.014000000432133675,0.014000000432133675,0.014000000432133675,0.02685714326798916,0.02685714326798916,0.02685714326798916,0.043142858892679214,0.043142858892679214,0.043142858892679214,0.0657142847776413,0.0657142847776413,0.0657142847776413,0.12857143580913544,0.12857143580913544,0.12857143580913544
153,C03,intensity,all_frames,normal:r18,point,frame_equal,17939,17939,271,271,1,0.0,0.0,0.0020000000949949026,1.5617142915725708,0.04549016690186862,0.012857142835855484,0.012857142835855484,0.012857142835855484,0.022285714745521545,0.022285714745521545,0.022285714745521545,0.03685714304447174,0.03685714304447174,0.03685714304447174,0.05885714292526245,0.05885714292526245,0.05885714292526245,0.09885714203119278,0.09885714203119278,0.09885714203119278
153,C03,intensity,all_frames,normal:r19,point,observation_equal,15484,15484,271,270,1,0.0,0.0036900369003690036,0.001714285695925355,1.5505714416503906,0.04922198032760546,0.01342857163399458,0.01342857163399458,0.01342857163399458,0.026000000536441803,0.026000000536441803,0.026000000536441803,0.04028571397066116,0.04028571397066116,0.04028571397066116,0.05942857265472412,0.05942857265472412,0.05942857265472412,0.11571428924798965,0.11571428924798965,0.11571428924798965
153,C03,intensity,all_frames,normal:r19,point,frame_equal,15484,15484,271,270,1,0.0,0.0036900369003690036,0.001714285695925355,1.5505714416503906,0.04311331381488316,0.012857142835855484,0.012857142835855484,0.012857142835855484,0.02257142774760723,0.02257142774760723,0.02257142774760723,0.035428572446107864,0.035428572446107864,0.035428572446107864,0.05371428653597832,0.05371428653597832,0.05371428653597832,0.08885714411735535,0.08885714411735535,0.08885714411735535
153,C03,intensity,all_frames,normal:r2,point,observation_equal,7863981,7863981,271,271,1,0.0,0.0,0.0005714285653084517,1.6262856721878052,0.27354818823580496,0.02800000086426735,0.02800000086426735,0.02800000086426735,0.09542857110500336,0.09542857110500336,0.09542857110500336,0.19857142865657806,0.19857142865657806,0.19857142865657806,0.3962857127189636,0.3962857127189636,0.3962857127189636,0.7531428337097168,0.7531428337097168,0.7531428337097168
153,C03,intensity,all_frames,normal:r2,point,frame_equal,7863981,7863981,271,271,1,0.0,0.0,0.0005714285653084517,1.6262856721878052,0.27577005333265125,0.028285713866353035,0.028285713866353035,0.028285713866353035,0.09714286029338837,0.09714286029338837,0.09714286029338837,0.20228570699691772,0.20228570699691772,0.20228570699691772,0.4002857208251953,0.4002857208251953,0.4002857208251953,0.7525714039802551,0.7525714039802551,0.7525714039802551
153,C03,intensity,all_frames,normal:r20,point,observation_equal,85161,85161,271,271,1,0.0,0.0,0.0014285714132711291,1.545714259147644,0.035049437472516744,0.009142857044935226,0.009142857044935226,0.009142857044935226,0.017142856493592262,0.017142856493592262,0.017142856493592262,0.025428570806980133,0.025428570806980133,0.025428570806980133,0.03885714337229729,0.03885714337229729,0.03885714337229729,0.08257143199443817,0.08257143199443817,0.08257143199443817
153,C03,intensity,all_frames,normal:r20,point,frame_equal,85161,85161,271,271,1,0.0,0.0,0.0014285714132711291,1.545714259147644,0.03341944267262586,0.008857143111526966,0.008857143111526966,0.008857143111526966,0.016285713762044907,0.016285713762044907,0.016285713762044907,0.023714285343885422,0.023714285343885422,0.023714285343885422,0.036571428179740906,0.036571428179740906,0.036571428179740906,0.07000000029802322,0.07000000029802322,0.07000000029802322
153,C03,intensity,all_frames,normal:r3,point,observation_equal,4023179,4023179,271,271,1,0.0,0.0,0.0008571428479626775,2.23028564453125,0.41716963025530024,0.060857143253088,0.060857143253088,0.060857143253088,0.19457143545150757,0.19457143545150757,0.19457143545150757,0.3497142791748047,0.3497142791748047,0.3497142791748047,0.6205714344978333,0.6205714344978333,0.6205714344978333,0.9251428842544556,0.9251428842544556,0.9251428842544556
153,C03,intensity,all_frames,normal:r3,point,frame_equal,4023179,4023179,271,271,1,0.0,0.0,0.0008571428479626775,2.23028564453125,0.39749445244582404,0.05314285680651665,0.05314285680651665,0.05314285680651665,0.18542857468128204,0.18542857468128204,0.18542857468128204,0.329714298248291,0.329714298248291,0.329714298248291,0.5882856845855713,0.5882856845855713,0.5882856845855713,0.8985714316368103,0.8985714316368103,0.8985714316368103
153,C03,intensity,all_frames,normal:r4,point,observation_equal,1875793,1875793,271,271,1,0.0,0.0,0.0011428571306169033,1.6308571100234985,0.3904925406145095,0.07342857122421265,0.07342857122421265,0.07342857122421265,0.1882857084274292,0.1882857084274292,0.1882857084274292,0.3328571319580078,0.3328571319580078,0.3328571319580078,0.5791428685188293,0.5791428685188293,0.5791428685188293,0.8320000171661377,0.8320000171661377,0.8320000171661377
153,C03,intensity,all_frames,normal:r4,point,frame_equal,1875793,1875793,271,271,1,0.0,0.0,0.0011428571306169033,1.6308571100234985,0.3649990284324951,0.06485714018344879,0.06485714018344879,0.06485714018344879,0.1768571436405182,0.1768571436405182,0.1768571436405182,0.30228570103645325,0.30228570103645325,0.30228570103645325,0.5345714092254639,0.5345714092254639,0.5345714092254639,0.808571457862854,0.808571457862854,0.808571457862854
153,C03,intensity,all_frames,normal:r5,point,observation_equal,965234,965234,271,271,1,0.0,0.0,0.0014285714132711291,1.6271429061889648,0.30958400639326417,0.057999998331069946,0.057999998331069946,0.057999998331069946,0.1502857208251953,0.1502857208251953,0.1502857208251953,0.257999986410141,0.257999986410141,0.257999986410141,0.45257142186164856,0.45257142186164856,0.45257142186164856,0.673714280128479,0.673714280128479,0.673714280128479
153,C03,intensity,all_frames,normal:r5,point,frame_equal,965234,965234,271,271,1,0.0,0.0,0.0014285714132711291,1.6271429061889648,0.29692446126344973,0.05400000140070915,0.05400000140070915,0.05400000140070915,0.14628571271896362,0.14628571271896362,0.14628571271896362,0.245142862200737,0.245142862200737,0.245142862200737,0.43057143688201904,0.43057143688201904,0.43057143688201904,0.6539999842643738,0.6539999842643738,0.6539999842643738
153,C03,intensity,all_frames,normal:r6,point,observation_equal,568407,568407,271,271,1,0.0,0.0,0.0014285714132711291,1.6291428804397583,0.25032604805894476,0.05057142674922943,0.05057142674922943,0.05057142674922943,0.12228571623563766,0.12228571623563766,0.12228571623563766,0.2085714340209961,0.2085714340209961,0.2085714340209961,0.35771429538726807,0.35771429538726807,0.35771429538726807,0.551714301109314,0.551714301109314,0.551714301109314
153,C03,intensity,all_frames,normal:r6,point,frame_equal,568407,568407,271,271,1,0.0,0.0,0.0014285714132711291,1.6291428804397583,0.23978350662146092,0.050285715609788895,0.050285715609788895,0.050285715609788895,0.11857143044471741,0.11857143044471741,0.11857143044471741,0.19657142460346222,0.19657142460346222,0.19657142460346222,0.341142863035202,0.341142863035202,0.341142863035202,0.5322856903076172,0.5322856903076172,0.5322856903076172
153,C03,intensity,all_frames,normal:r7,point,observation_equal,368351,368351,271,271,1,0.0,0.0,0.001714285695925355,1.6274285316467285,0.20459540571802237,0.043142858892679214,0.043142858892679214,0.043142858892679214,0.09914285689592361,0.09914285689592361,0.09914285689592361,0.16857142746448517,0.16857142746448517,0.16857142746448517,0.2848571538925171,0.2848571538925171,0.2848571538925171,0.4668571352958679,0.4668571352958679,0.4668571352958679
153,C03,intensity,all_frames,normal:r7,point,frame_equal,368351,368351,271,271,1,0.0,0.0,0.001714285695925355,1.6274285316467285,0.1932706227736654,0.044285714626312256,0.044285714626312256,0.044285714626312256,0.09628571569919586,0.09628571569919586,0.09628571569919586,0.15628571808338165,0.15628571808338165,0.15628571808338165,0.2680000066757202,0.2680000066757202,0.2680000066757202,0.43857142329216003,0.43857142329216003,0.43857142329216003
153,C03,intensity,all_frames,normal:r8,point,observation_equal,248162,248162,271,271,1,0.0,0.0,0.0014285714132711291,1.6305714845657349,0.16924191689163737,0.03628571331501007,0.03628571331501007,0.03628571331501007,0.08028571307659149,0.08028571307659149,0.08028571307659149,0.1371428519487381,0.1371428519487381,0.1371428519487381,0.2354285717010498,0.2354285717010498,0.2354285717010498,0.3937142789363861,0.3937142789363861,0.3937142789363861
153,C03,intensity,all_frames,normal:r8,point,frame_equal,248162,248162,271,271,1,0.0,0.0,0.0014285714132711291,1.6305714845657349,0.15931345252373405,0.037142857909202576,0.037142857909202576,0.037142857909202576,0.07742857187986374,0.07742857187986374,0.07742857187986374,0.12542857229709625,0.12542857229709625,0.12542857229709625,0.22142857313156128,0.22142857313156128,0.22142857313156128,0.3717142939567566,0.3717142939567566,0.3717142939567566
153,C03,intensity,all_frames,normal:r9,point,observation_equal,169584,169584,271,271,1,0.0,0.0,0.001714285695925355,1.621999979019165,0.14128189828707216,0.030571429058909416,0.030571429058909416,0.030571429058909416,0.06514285504817963,0.06514285504817963,0.06514285504817963,0.11257142573595047,0.11257142573595047,0.11257142573595047,0.19599999487400055,0.19599999487400055,0.19599999487400055,0.33571428060531616,0.33571428060531616,0.33571428060531616
153,C03,intensity,all_frames,normal:r9,point,frame_equal,169584,169584,271,271,1,0.0,0.0,0.001714285695925355,1.621999979019165,0.13115863180830029,0.030571429058909416,0.030571429058909416,0.030571429058909416,0.062285713851451874,0.062285713851451874,0.062285713851451874,0.10057143121957779,0.10057143121957779,0.10057143121957779,0.18228571116924286,0.18228571116924286,0.18228571116924286,0.31228572130203247,0.31228572130203247,0.31228572130203247
153,C04,background_intensity_std,all_frames,all,anomaly_point,observation_equal,3028,3264,271,70,1,0.07230392156862746,0.7416974169741697,0.0038119042602083376,0.2089417908551402,0.06895934435204179,0.01387775764559088,0.01387775764559088,0.01387775764559088,0.03651813181183326,0.03651813181183326,0.03651813181183326,0.05763347496524689,0.05763347496524689,0.05763347496524689,0.09771939754073505,0.09771939754073505,0.09771939754073505,0.16274578224640351,0.16274578224640351,0.16274578224640351
153,C04,background_intensity_std,all_frames,all,anomaly_point,frame_equal,3028,3264,271,70,1,0.07230392156862746,0.7416974169741697,0.0038119042602083376,0.2089417908551402,0.06197069677650338,0.006474790831008543,0.006474790831008543,0.006474790831008543,0.015865951472405323,0.015865951472405323,0.015865951472405323,0.04694302867675216,0.04694302867675216,0.04694302867675216,0.09873363974933703,0.09873363974933703,0.09873363974933703,0.1603103608605524,0.1603103608605524,0.1603103608605524
153,C04,background_intensity_variance,all_frames,all,anomaly_point,observation_equal,3028,3264,271,70,1,0.07230392156862746,0.7416974169741697,1.4530614088994473e-05,0.043656671965753145,0.00681468686204582,0.00019259215726975614,0.00019259215726975614,0.00019259215726975614,0.0013335739510264286,0.0013335739510264286,0.0013335739510264286,0.0033216174365697402,0.0033216174365697402,0.0033216174365697402,0.009549080655724216,0.009549080655724216,0.009549080655724216,0.02648618963899379,0.02648618963899379,0.02648618963899379
153,C04,background_intensity_variance,all_frames,all,anomaly_point,frame_equal,3028,3264,271,70,1,0.07230392156862746,0.7416974169741697,1.4530614088994473e-05,0.043656671965753145,0.006378626121758578,4.1922916305312296e-05,4.1922916305312296e-05,4.1922916305312296e-05,0.0002517284161247206,0.0002517284161247206,0.0002517284161247206,0.0022036479413463754,0.0022036479413463754,0.0022036479413463754,0.009748331618151865,0.009748331618151865,0.009748331618151865,0.02569941179924053,0.02569941179924053,0.02569941179924053
153,C04,intensity_contrast,all_frames,all,anomaly_point,observation_equal,3028,3264,271,70,1,0.07230392156862746,0.7416974169741697,-0.2089206361108356,0.8134086163238037,0.2452917290630656,-0.012190475172939752,-0.012190475172939752,-0.012190475172939752,0.11708164534398488,0.11708164534398488,0.11708164534398488,0.23229040400903733,0.23229040400903733,0.23229040400903733,0.3614037136101852,0.3614037136101852,0.3614037136101852,0.5440846760239866,0.5440846760239866,0.5440846760239866
153,C04,intensity_contrast,all_frames,all,anomaly_point,frame_equal,3028,3264,271,70,1,0.07230392156862746,0.7416974169741697,-0.2089206361108356,0.8134086163238037,0.17881143096778293,-0.07371428391585748,-0.07371428391585748,-0.07371428391585748,0.03624489371265684,0.03624489371265684,0.03624489371265684,0.14744642423465848,0.14744642423465848,0.14744642423465848,0.3095101921686104,0.3095101921686104,0.3095101921686104,0.5126381049553553,0.5126381049553553,0.5126381049553553
153,D02,ground_height_median,all_frames,all,instance_frame,observation_equal,122,235,271,64,1,0.4808510638297872,0.7638376383763837,0.09712761821837623,0.23250217013493102,0.16320819667121397,0.12787517172374918,0.12787517172374918,0.12787517172374918,0.1528669888066737,0.1528669888066737,0.1528669888066737,0.16377949899442967,0.16377949899442967,0.16377949899442967,0.17448686558318394,0.17448686558318394,0.17448686558318394,0.19883628952918642,0.19883628952918642,0.19883628952918642
153,D02,ground_height_median,all_frames,all,instance_frame,frame_equal,122,235,271,64,1,0.4808510638297872,0.7638376383763837,0.09712761821837623,0.23250217013493102,0.16347855034917108,0.12787517172374918,0.12787517172374918,0.12787517172374918,0.15252981207240812,0.15252981207240812,0.15252981207240812,0.16385076380755748,0.16385076380755748,0.16385076380755748,0.17461328357448958,0.17461328357448958,0.17461328357448958,0.20109016909372301,0.20109016909372301,0.20109016909372301
153,D02,ground_height_p05,all_frames,all,instance_frame,observation_equal,122,235,271,64,1,0.4808510638297872,0.7638376383763837,0.055382462998417537,0.21693901859880582,0.096008941203434,0.06021268788176936,0.06021268788176936,0.06021268788176936,0.07097023019592272,0.07097023019592272,0.07097023019592272,0.08069699974246856,0.08069699974246856,0.08069699974246856,0.1102035272704052,0.1102035272704052,0.1102035272704052,0.17854086767952884,0.17854086767952884,0.17854086767952884
153,D02,ground_height_p05,all_frames,all,instance_frame,frame_equal,122,235,271,64,1,0.4808510638297872,0.7638376383763837,0.055382462998417537,0.21693901859880582,0.09725975634355696,0.06021268788176936,0.06021268788176936,0.06021268788176936,0.07098359841455731,0.07098359841455731,0.07098359841455731,0.08116920585401605,0.08116920585401605,0.08116920585401605,0.11338966459768175,0.11338966459768175,0.11338966459768175,0.18680319497673897,0.18680319497673897,0.18680319497673897
153,D02,nearest_normal_distance,all_frames,all,anomaly_point,observation_equal,3264,3264,271,135,1,0.0,0.5018450184501845,0.029265333830269663,8.848474968153026,0.2783724838328602,0.05046218889480383,0.05046218889480383,0.05046218889480383,0.10607540689691161,0.10607540689691161,0.10607540689691161,0.15691115468002856,0.15691115468002856,0.15691115468002856,0.209602989434211,0.209602989434211,0.209602989434211,0.5935293766741394,0.5935293766741394,0.5935293766741394
153,D02,nearest_normal_distance,all_frames,all,anomaly_point,frame_equal,3264,3264,271,135,1,0.0,0.5018450184501845,0.029265333830269663,8.848474968153026,1.7993923923903987,0.09112824843565621,0.09112824843565621,0.09112824843565621,0.1880201573636823,0.1880201573636823,0.1880201573636823,0.41325587437212435,0.41325587437212435,0.41325587437212435,2.4262036629497983,2.4262036629497983,2.4262036629497983,7.390075481765634,7.390075481765634,7.390075481765634
153,D02,normal_neighbors_r0.5,all_frames,all,anomaly_point,observation_equal,3264,3264,271,135,1,0.0,0.5018450184501845,0.0,262.0,75.69730392156863,0.0,0.0,0.0,20.0,20.0,20.0,66.0,66.0,66.0,118.0,118.0,118.0,194.0,194.0,194.0
