aspect,azimuth_gap,azimuth_span,elevation_span,frame,ground_height_median,ground_height_p05,ground_rmse,ground_status,ground_support,height,instance,length,linearity,planarity,points,scattering,segment,sequence,shape_status,source_frame,source_sequence,unique_points,version,width
1.8297384643312802,0.005420774306872378,0.06835511926987259,0.09279072010113387,385,,,0.028463298130472978,plane_fit_or_spatial_support_unreliable,187,0.4849787950515747,60001,0.34124112129211426,0.35024125436421044,0.6123438350589966,181,0.037414910576792984,0,001_00,reliable_visible_extent,385,206,181,synthetic/pilot_v2_r2/train/001,0.18649721145629883
2.1257552106219824,0.005539908160745899,0.06806377129253072,0.09827208828377798,386,,,0.02784263256914657,plane_fit_or_spatial_support_unreliable,292,0.542201042175293,60001,0.3633151054382324,0.49628091769003535,0.48437634210465286,193,0.019342740205311824,0,001_00,reliable_visible_extent,386,206,193,synthetic/pilot_v2_r2/train/001,0.17091107368469238
2.1024000921174784,0.004971143212241902,0.06215960604318216,0.11044107690682115,387,,,0.02657956622013415,plane_fit_or_spatial_support_unreliable,424,0.6205779314041138,60001,0.3482518196105957,0.6322579452613826,0.345548171201917,203,0.022193883536700362,0,001_00,reliable_visible_extent,387,206,203,synthetic/pilot_v2_r2/train/001,0.16564488410949707
2.1500600887913985,0.0053354895458452845,0.06215972642271872,0.11699373192647036,388,0.4122070145654435,0.11912459205232484,0.02547141027844328,local_plane_proxy,557,0.6668047904968262,60001,0.3514750003814697,0.6849796947001107,0.29655973165602145,190,0.01846057364386794,0,001_00,reliable_visible_extent,388,206,190,synthetic/pilot_v2_r2/train/001,0.16347217559814453
2.1638524442144087,0.005551564303814427,0.062142674380874396,0.1117076321388005,389,0.41585454017125234,0.12746867070681367,0.02341115612417552,local_plane_proxy,747,0.657637357711792,60001,0.3628203868865967,0.6735640220203372,0.30939947196163636,177,0.01703650601802641,0,001_00,reliable_visible_extent,389,206,177,synthetic/pilot_v2_r2/train/001,0.16767334938049316
2.0509121008208977,0.005539343593684354,0.06194371171533941,0.10722156742528624,390,0.4129833370777266,0.12094374426326107,0.020376533371343344,local_plane_proxy,856,0.6696246862411499,60001,0.3509030342102051,0.6652370259799271,0.3145770768344082,168,0.020185897185664655,0,001_00,reliable_visible_extent,390,206,168,synthetic/pilot_v2_r2/train/001,0.1710960865020752
2.1571189782273272,0.005742611211450033,0.06194378559986902,0.10092767644689055,391,0.39922747090606725,0.11045443794955931,0.017951810713963748,local_plane_proxy,951,0.6574907302856445,60001,0.3599874973297119,0.6629628987300483,0.31936411198198833,157,0.017672989287963427,0,001_00,reliable_visible_extent,391,206,157,synthetic/pilot_v2_r2/train/001,0.1668834686279297
2.2927598122802517,0.005406674122002464,0.05579715018641718,0.09740071624564567,392,0.400319453455827,0.10677777444402763,0.017682867008509424,local_plane_proxy,1051,0.6559940576553345,60001,0.36225056648254395,0.6873862619151777,0.2975683856525151,143,0.015045352432307103,0,001_00,reliable_visible_extent,392,206,143,synthetic/pilot_v2_r2/train/001,0.15799760818481445
2.4112243230332133,0.005591028382829766,0.05561272484688118,0.09125035346437932,393,0.3854626858897814,0.08953218030513668,0.016840871703060742,local_plane_proxy,1149,0.6337344646453857,60001,0.36583566665649414,0.6749906636750371,0.3090012599522083,134,0.016008076372754483,0,001_00,reliable_visible_extent,393,206,134,synthetic/pilot_v2_r2/train/001,0.15172195434570312
2.24693933810194,0.0055909672880671835,0.05561277037775092,0.09187385585227559,394,0.40376174894833317,0.11312938894765548,0.016576865253587304,local_plane_proxy,1239,0.6467305421829224,60001,0.3692288398742676,0.6564802937808832,0.32346450744206257,128,0.020055198777054157,0,001_00,reliable_visible_extent,394,206,128,synthetic/pilot_v2_r2/train/001,0.16432523727416992
3.1631708010368804,0.0055909055633383,0.04945779407807116,0.09223270233320693,395,0.39759519599691506,0.10614921956179364,0.014736410014198384,local_plane_proxy,1266,0.6784332990646362,60001,0.35552096366882324,0.6934538028949527,0.2945759460543434,113,0.011970251050703935,0,001_00,reliable_visible_extent,395,206,113,synthetic/pilot_v2_r2/train/001,0.11239385604858398
2.2475905441811155,0.005599987188728228,0.04945787460550477,0.08124286960568289,396,0.3853533495602961,0.09540334747495614,0.013479967622359073,local_plane_proxy,1267,0.6216081380844116,60001,0.3568437099456787,0.6668658648885959,0.3174892582367012,108,0.015644876874702833,0,001_00,reliable_visible_extent,396,206,108,synthetic/pilot_v2_r2/train/001,0.1587672233581543
3.0130884659207964,0.005599955582170857,0.043487454731364394,0.08730853819771722,397,0.4030304707891259,0.08661221588400314,0.013756154584574779,local_plane_proxy,1203,0.6802805662155151,60001,0.3417215347290039,0.6901355838950848,0.29477883318347164,102,0.015085582921443609,0,001_00,reliable_visible_extent,397,206,102,synthetic/pilot_v2_r2/train/001,0.11341238021850586
2.939807283945671,0.005599914238915815,0.043487496870868725,0.0808744513580604,398,0.39236724092462993,0.10061026530900985,0.01318337006748829,local_plane_proxy,1087,0.6566967964172363,60001,0.34987759590148926,0.6913318300460783,0.2952808104166242,96,0.013387359537297458,0,001_00,reliable_visible_extent,398,206,96,synthetic/pilot_v2_r2/train/001,0.11901378631591797
2.9983267598900443,0.005617308387775299,0.04907727894592462,0.07511268288918191,399,0.3879340196994858,0.1029955969549688,0.012845700677760467,local_plane_proxy,987,0.6281417608261108,60001,0.3827972412109375,0.6398038013994005,0.34550234204281477,92,0.014693856557784676,0,001_00,reliable_visible_extent,399,206,92,synthetic/pilot_v2_r2/train/001,0.1276702880859375
2.902310757281252,0.005617320071522158,0.043477471895221775,0.07596011469772596,400,0.3980654246175894,0.10338522693546137,0.012488768919323798,local_plane_proxy,902,0.6451457738876343,60001,0.35670924186706543,0.697161294684335,0.2904915535400013,85,0.012347151775663732,0,001_00,reliable_visible_extent,400,206,85,synthetic/pilot_v2_r2/train/001,0.12290525436401367
3.398708540583945,0.005781165911039832,0.04347752117586179,0.07003299137422125,401,0.398905680721771,0.11048879892109868,0.01278158824790539,local_plane_proxy,853,0.6130776405334473,60001,0.36328864097595215,0.6513088055743314,0.3387863187609465,78,0.009904875664722076,0,001_00,reliable_visible_extent,401,206,78,synthetic/pilot_v2_r2/train/001,0.10689020156860352
2.6469518503638865,0.005617247875481457,0.04347751395455646,0.07001390012540856,402,0.38473144475682175,0.1098313310234936,0.013279832580589632,local_plane_proxy,776,0.6207953691482544,60001,0.3550078868865967,0.6474929474263447,0.3350491755690651,80,0.01745787700459028,0,001_00,reliable_visible_extent,402,206,80,synthetic/pilot_v2_r2/train/001,0.13411951065063477
3.9418134347925533,0.005609822825233479,0.03734160692646604,0.07003127581928498,403,0.3912846679264379,0.08176706594184267,0.013354294846409397,local_plane_proxy,727,0.6406538486480713,60001,0.33692073822021484,0.6803495975465251,0.30803137955433946,74,0.01161902289913539,0,001_00,reliable_visible_extent,403,206,74,synthetic/pilot_v2_r2/train/001,0.08547353744506836
2.9342456546146134,0.005617171026706558,0.04329492094334331,0.0705318395965952,404,0.3946710299767995,0.10458581126626842,0.012708723593292158,local_plane_proxy,685,0.648239254951477,60001,0.3726193904876709,0.6453617709194478,0.33376035984789487,76,0.020877869232657324,0,001_00,reliable_visible_extent,404,206,76,synthetic/pilot_v2_r2/train/001,0.12698984146118164
4.3272381857041085,0.005617221244646142,0.03749243692343107,0.06511783991056316,405,0.39246909477521275,0.11607862197321035,0.012249466254854874,local_plane_proxy,646,0.6076415777206421,60001,0.34755706787109375,0.6882859631611553,0.30201068437899314,67,0.009703352459851662,0,001_00,reliable_visible_extent,405,206,67,synthetic/pilot_v2_r2/train/001,0.08031845092773438
3.2480112014840183,0.005459857886074282,0.03766777869138238,0.06512585221261499,406,0.3909760250320362,0.0966846066082235,0.013072662698648862,local_plane_proxy,618,0.6199922561645508,60001,0.3473215103149414,0.6834496137285063,0.3041113781729958,67,0.012439008098497979,0,001_00,reliable_visible_extent,406,206,67,synthetic/pilot_v2_r2/train/001,0.10693359375
2.8937456576814298,0.0059606059134234,0.04329491844362554,0.06512545740208056,407,0.3841488681070997,0.08839713517689929,0.012368568680008353,local_plane_proxy,588,0.6279059648513794,60001,0.3932366371154785,0.650124422718443,0.33090039498888635,67,0.018975182292670666,0,001_00,reliable_visible_extent,407,206,67,synthetic/pilot_v2_r2/train/001,0.13589191436767578
2.807416751156454,0.005286255928783845,0.03733430443774566,0.05953475366610525,408,0.3794810554692529,0.08801102972560325,0.013146168162310167,local_plane_proxy,576,0.5780359506607056,60001,0.3380115032196045,0.6245414407034695,0.3574644268247644,65,0.017994132471766074,0,001_00,reliable_visible_extent,408,206,65,synthetic/pilot_v2_r2/train/001,0.12039947509765625
2.9283988480687255,0.005286263119522516,0.03733429485196105,0.06492187287306347,409,0.41140969554287876,0.12154360638177905,0.012536162633676882,local_plane_proxy,559,0.6255414485931396,60001,0.343294620513916,0.6494626904193801,0.3315074864338083,67,0.019029823146811623,0,001_00,reliable_visible_extent,409,206,67,synthetic/pilot_v2_r2/train/001,0.11722946166992188
3.517760839199652,0.005632572729644902,0.03766784472533047,0.06493020782181888,410,0.4076739471669182,0.11456397299664767,0.01386458279537241,local_plane_proxy,545,0.6325384378433228,60001,0.36266374588012695,0.6940384217618563,0.29369175485774784,64,0.0122698233803959,0,001_00,reliable_visible_extent,410,206,64,synthetic/pilot_v2_r2/train/001,0.10309505462646484
3.2806984178734115,0.00528623292615471,0.03732744803795285,0.06493885617572887,411,0.4081682855403792,0.10931725778926907,0.013533668195040385,local_plane_proxy,541,0.6383111476898193,60001,0.3454761505126953,0.6598856599438317,0.32353368262481025,64,0.016580657431357962,0,001_00,reliable_visible_extent,411,206,64,synthetic/pilot_v2_r2/train/001,0.10530567169189453
3.773460162568292,0.005286226037626296,0.037334342709460344,0.0649341587429966,412,0.4033605204191426,0.10701681769942431,0.013529786158742006,local_plane_proxy,540,0.6379491090774536,60001,0.35108089447021484,0.6081760456198596,0.3760669349161764,64,0.015757019463964055,0,001_00,reliable_visible_extent,412,206,64,synthetic/pilot_v2_r2/train/001,0.09303951263427734
3.3820485754408454,0.005286233911995009,0.0373274508671706,0.06493256298883737,413,0.4059128374866763,0.10953277982384053,0.013604480600092022,local_plane_proxy,537,0.6370110511779785,60001,0.342221736907959,0.6681737003684457,0.31490378301119226,63,0.01692251662036216,0,001_00,reliable_visible_extent,413,206,63,synthetic/pilot_v2_r2/train/001,0.10118770599365234
3.25435005338017,0.005459869291890573,0.037667834725029437,0.06493951005200971,414,0.401871664222869,0.10425935058360114,0.014110417655153107,local_plane_proxy,541,0.6386938095092773,60001,0.3604757785797119,0.6401084404311885,0.34466145773546625,65,0.01523010183334518,0,001_00,reliable_visible_extent,414,206,65,synthetic/pilot_v2_r2/train/001,0.11076736450195312
3.9717083164342393,0.005459853823973848,0.03766783291173148,0.05849275290268424,415,0.3903843181001556,0.1021392651147427,0.012887866385812347,local_plane_proxy,544,0.5800424814224243,60001,0.36422300338745117,0.6200744169228113,0.3680389255703343,66,0.011886657506854456,0,001_00,reliable_visible_extent,415,206,66,synthetic/pilot_v2_r2/train/001,0.0917043685913086
4.062712429548681,0.005126335010129601,0.03766785327134681,0.058485836377169975,416,0.3956616174855674,0.12762925900504657,0.013495428413159349,local_plane_proxy,546,0.5764955282211304,60001,0.36022043228149414,0.6176698861051004,0.3706697340127791,64,0.011660379882120554,0,001_00,reliable_visible_extent,416,206,64,synthetic/pilot_v2_r2/train/001,0.08866500854492188
4.1311310625896995,0.0051263234841423255,0.037667808864930485,0.06439212349907322,417,0.4094216216241189,0.1261736298383065,0.013224163412181956,local_plane_proxy,541,0.6242002248764038,60001,0.35960888862609863,0.639532916926549,0.3459187951697122,66,0.014548287903738837,0,001_00,reliable_visible_extent,417,206,66,synthetic/pilot_v2_r2/train/001,0.08704853057861328
3.586607767835184,0.00512634343231122,0.03766783819977704,0.06438339862800324,418,0.4043280328848122,0.12575727335943004,0.013544171787615416,local_plane_proxy,542,0.6207995414733887,60001,0.3616037368774414,0.6317195618134228,0.35414748757274267,65,0.014132950613834627,0,001_00,reliable_visible_extent,418,206,65,synthetic/pilot_v2_r2/train/001,0.10082054138183594
3.996098255192627,0.005126342784682603,0.0376678253116669,0.058484853654088315,419,0.39244057329454995,0.12479320980859505,0.013152624253691661,local_plane_proxy,544,0.5756574869155884,60001,0.3601715564727783,0.6166038099025064,0.37182659118117856,64,0.011569598916315064,0,001_00,reliable_visible_extent,419,206,64,synthetic/pilot_v2_r2/train/001,0.09013080596923828
3.004403320762031,0.005126362093776038,0.03766785299182818,0.05848934545681178,420,0.3876840511843844,0.094620026821592,0.013257903932238298,local_plane_proxy,545,0.5783573389053345,60001,0.35479187965393066,0.6406401513905385,0.3444173575065973,65,0.014942491102864174,0,001_00,reliable_visible_extent,420,206,65,synthetic/pilot_v2_r2/train/001,0.11809062957763672
2.9821980123547673,0.005126350299634375,0.03766783340159563,0.05848733281206492,421,0.3898799089526308,0.10051041966331042,0.012908695126114552,local_plane_proxy,545,0.5770528316497803,60001,0.3554260730743408,0.6270976163126634,0.358301871845456,66,0.014600511841880664,0,001_00,reliable_visible_extent,421,206,66,synthetic/pilot_v2_r2/train/001,0.11918258666992188
3.93521671665417,0.005126354111486542,0.037667833962185426,0.058484261048374786,422,0.38587130798754643,0.1295412842541766,0.013510665711370384,local_plane_proxy,547,0.5756149291992188,60001,0.3603699207305908,0.5938212140582698,0.3926733865170025,65,0.013505399424727657,0,001_00,reliable_visible_extent,422,206,65,synthetic/pilot_v2_r2/train/001,0.09157562255859375
4.280088674147731,0.005459781507844319,0.03766784170744142,0.05848463574680851,423,0.3856485005885595,0.12902748155299112,0.013677760296950945,local_plane_proxy,548,0.5757895708084106,60001,0.36410975456237793,0.612376096394554,0.3756275957717758,64,0.011996307833670157,0,001_00,reliable_visible_extent,423,206,64,synthetic/pilot_v2_r2/train/001,0.08507061004638672
3.0400689463623443,0.005126346034383111,0.03766783487114722,0.05848987785404505,424,0.38782578502664444,0.0947628797140549,0.01258611374208237,local_plane_proxy,545,0.5783888101577759,60001,0.3549070358276367,0.6408447235633583,0.3443453046230172,65,0.014809971813624543,0,001_00,reliable_visible_extent,424,206,65,synthetic/pilot_v2_r2/train/001,0.11674308776855469
3.976088399186795,0.005126338923786999,0.037667809106119776,0.05848509830511825,425,0.39416734191061953,0.12640466582680784,0.013510059179217233,local_plane_proxy,542,0.5760607719421387,60001,0.35997581481933594,0.6170756907727963,0.3712328246247349,64,0.011691484602468834,0,001_00,reliable_visible_extent,425,206,64,synthetic/pilot_v2_r2/train/001,0.09053516387939453
4.161865080679898,0.005126348544313153,0.03766785152665886,0.06439219140934543,426,0.40559841337225766,0.12248097114257062,0.01345275543787332,local_plane_proxy,536,0.6239199638366699,60001,0.3593709468841553,0.6396234868214177,0.345862631433074,66,0.014513881745508318,0,001_00,reliable_visible_extent,426,206,66,synthetic/pilot_v2_r2/train/001,0.0863485336303711
4.156155739222284,0.00512634028238157,0.037667849681125354,0.06439990722989816,427,0.4052302246933315,0.11742951345685423,0.013297616158883016,local_plane_proxy,532,0.6270530223846436,60001,0.36399102210998535,0.654630949185628,0.3325083434987281,67,0.012860707315643835,0,001_00,reliable_visible_extent,427,206,67,synthetic/pilot_v2_r2/train/001,0.08757877349853516
3.648320364853008,0.005126335711529428,0.037667837182448594,0.06438441003445741,428,0.3999770747173308,0.12138497319409938,0.013225800251694921,local_plane_proxy,537,0.6210067272186279,60001,0.36084961891174316,0.632304186536655,0.35356563091953663,65,0.01413018254380844,0,001_00,reliable_visible_extent,428,206,65,synthetic/pilot_v2_r2/train/001,0.0989084243774414
4.264605424712579,0.005459841511435748,0.03766784546537849,0.06440077903233726,429,0.3974293857178872,0.11907480205783463,0.013381042214049732,local_plane_proxy,541,0.6273177862167358,60001,0.3643665313720703,0.6878565140998096,0.300125563708575,65,0.012017922191615363,0,001_00,reliable_visible_extent,429,206,65,synthetic/pilot_v2_r2/train/001,0.08543968200683594
3.6844513810611095,0.005459867289576259,0.037667829537233466,0.06439566006784786,430,0.4030190843990631,0.1199306724082857,0.013589594979824725,local_plane_proxy,534,0.6255731582641602,60001,0.3647184371948242,0.6704147472804307,0.3159074280442991,66,0.013677824675270222,0,001_00,reliable_visible_extent,430,206,66,synthetic/pilot_v2_r2/train/001,0.09898853302001953
3.3580252974729308,0.005126356919148201,0.03766784295915748,0.06439488833830889,431,0.40846253159702783,0.1209026224463384,0.013874257708190499,local_plane_proxy,529,0.6252971887588501,60001,0.358762264251709,0.6569459981028316,0.3275307703058268,67,0.015523231591341577,0,001_00,reliable_visible_extent,431,206,67,synthetic/pilot_v2_r2/train/001,0.10683727264404297
3.789344254016987,0.005126348793206059,0.037667844156699104,0.06438707787478723,432,0.4014262791194838,0.12223879615138093,0.013293909066317224,local_plane_proxy,540,0.6222600936889648,60001,0.35782766342163086,0.6352832924851263,0.34922316575721646,65,0.01549354175765722,0,001_00,reliable_visible_extent,432,206,65,synthetic/pilot_v2_r2/train/001,0.09442996978759766
4.047176995516657,0.00512634100859044,0.03766786024115909,0.05848567074520025,433,0.39643331841079155,0.1287483018702355,0.013345931056329896,local_plane_proxy,547,0.5760122537612915,60001,0.35985422134399414,0.6175365778561993,0.3708645299567048,64,0.011598892187095942,0,001_00,reliable_visible_extent,433,206,64,synthetic/pilot_v2_r2/train/001,0.08891487121582031
3.2169813760993273,0.005126344264208882,0.03766783197111501,0.05848983901089891,434,0.38983102187965457,0.09738194478661032,0.01333011454594196,local_plane_proxy,547,0.5778348445892334,60001,0.3558211326599121,0.6396610230529739,0.3466541742468971,65,0.01368480270012914,0,001_00,reliable_visible_extent,434,206,65,synthetic/pilot_v2_r2/train/001,0.11060714721679688
3.9516655798282794,0.005286231116706563,0.03732748752481996,0.05848732442271143,435,0.3874905745439592,0.09275530986837377,0.014111412050449457,local_plane_proxy,546,0.5762646198272705,60001,0.34674906730651855,0.6424099657268046,0.34501076811290576,63,0.012579266160289697,0,001_00,reliable_visible_extent,435,206,63,synthetic/pilot_v2_r2/train/001,0.08774757385253906
3.372377939380058,0.005286220617624515,0.03682452342119369,0.06495121717564917,436,0.38694307335650713,0.08529803319848846,0.013557509514047267,local_plane_proxy,546,0.6424142122268677,60001,0.33700108528137207,0.6884382168189538,0.2971211747165643,63,0.01444060846448184,0,001_00,reliable_visible_extent,436,206,63,synthetic/pilot_v2_r2/train/001,0.0999298095703125
2.7990325321146607,0.005803295909934558,0.037667822958288966,0.06495012213196932,437,0.3916312448859691,0.09562741990860668,0.013375101670139946,local_plane_proxy,546,0.6409993171691895,60001,0.36448049545288086,0.7167710819201553,0.2702880828717575,63,0.012940835208087231,0,001_00,reliable_visible_extent,437,206,63,synthetic/pilot_v2_r2/train/001,0.1302165985107422
4.702294792032512,0.005803300087042107,0.037667812656497546,0.06494652791774194,438,0.396595265397115,0.10524684195907774,0.013467693327968603,local_plane_proxy,552,0.638251781463623,60001,0.35751891136169434,0.7029837511198886,0.2872943552590537,61,0.009721893621057695,0,001_00,reliable_visible_extent,438,206,61,synthetic/pilot_v2_r2/train/001,0.07603073120117188
2.964899934370231,0.0051263612236196465,0.03766785959554575,0.06494676760929094,439,0.4046645766801902,0.10374981533122815,0.013124447059643512,local_plane_proxy,555,0.6369636058807373,60001,0.3575916290283203,0.6233897305321696,0.3607880911432718,68,0.015822178324558542,0,001_00,reliable_visible_extent,439,206,68,synthetic/pilot_v2_r2/train/001,0.12060832977294922
2.768834403673375,0.00528624917198206,0.03732744663134824,0.06494122873995917,440,0.4057150180642326,0.11531489781878443,0.013663637405689044,local_plane_proxy,567,0.6319265365600586,60001,0.3318161964416504,0.649424422951571,0.33445739622745874,63,0.01611818082097032,0,001_00,reliable_visible_extent,440,206,63,synthetic/pilot_v2_r2/train/001,0.11983966827392578
4.296321075947205,0.005803301739037092,0.03766783074980573,0.06493843973012886,441,0.4057795885480622,0.12015099649817777,0.01343618341871665,local_plane_proxy,575,0.6285865306854248,60001,0.3597872257232666,0.6871548839013689,0.3030501454434589,63,0.009794970655172257,0,001_00,reliable_visible_extent,441,206,63,synthetic/pilot_v2_r2/train/001,0.08374309539794922
3.2649733284242792,0.005459843773696793,0.037667790805112844,0.06493167136850964,442,0.40431244751586526,0.11759238590544215,0.013237536743748885,local_plane_proxy,578,0.6237225532531738,60001,0.36365461349487305,0.6557059551799586,0.3290774036492324,68,0.015216641170809115,0,001_00,reliable_visible_extent,442,206,68,synthetic/pilot_v2_r2/train/001,0.11138057708740234
2.6682019375925194,0.005286288970892006,0.03766780532057368,0.06493401466198359,443,0.41520251224285154,0.12323566363186936,0.01357285860057247,local_plane_proxy,582,0.6213918924331665,60001,0.3472304344177246,0.6462370035539512,0.3378963332274469,67,0.015866663218601872,0,001_00,reliable_visible_extent,443,206,67,synthetic/pilot_v2_r2/train/001,0.13013648986816406
3.1525897068362174,0.005789824282588896,0.042785106457019495,0.07052045799803608,444,0.3777444821706504,0.08075172566191925,0.013036989153972674,local_plane_proxy,588,0.6731698513031006,60001,0.3754541873931885,0.7229766307105925,0.2615437082839607,65,0.015479661005446847,0,001_00,reliable_visible_extent,444,206,65,synthetic/pilot_v2_r2/train/001,0.1190938949584961
3.044391238695488,0.005617161781055202,0.037667771417668305,0.06512873980363457,445,0.3784015535821359,0.1053594663253577,0.01276969660936704,local_plane_proxy,616,0.624005913734436,60001,0.35378575325012207,0.685903860179416,0.30130416423490236,65,0.01279197558568162,0,001_00,reliable_visible_extent,445,206,65,synthetic/pilot_v2_r2/train/001,0.11620903015136719
4.600565046488775,0.005459906924967672,0.03733429658503695,0.06512403811886502,446,0.3905147738771846,0.0942996459352392,0.01306108509535655,local_plane_proxy,615,0.6186172962188721,60001,0.3482487201690674,0.644967021689634,0.34374289004999037,68,0.011290088260375595,0,001_00,reliable_visible_extent,446,206,68,synthetic/pilot_v2_r2/train/001,0.07569694519042969
3.394723054915217,0.005617157006016171,0.03766777367162,0.06512622589226044,447,0.3848924498153581,0.10437130748492814,0.01398769701480468,local_plane_proxy,627,0.6151243448257446,60001,0.3553144931793213,0.6786004629842746,0.3099478057646671,67,0.01145173125105841,0,001_00,reliable_visible_extent,447,206,67,synthetic/pilot_v2_r2/train/001,0.10466670989990234
3.1425704641082732,0.005788513986507926,0.04329488424174244,0.06512731171558239,448,0.3964949361897885,0.10918203103291613,0.01306101910126712,local_plane_proxy,653,0.6117134094238281,60001,0.3782169818878174,0.6485971270095553,0.3294774062072345,71,0.021925466783210182,0,001_00,reliable_visible_extent,448,206,71,synthetic/pilot_v2_r2/train/001,0.12035274505615234
,,,,37,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,37,206,1,synthetic/pilot_v2_r2/train/002,
,,,,87,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,87,206,1,synthetic/pilot_v2_r2/train/002,
,,,,91,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,91,206,1,synthetic/pilot_v2_r2/train/002,
,,,,92,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,92,206,1,synthetic/pilot_v2_r2/train/002,
,,,,100,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,100,206,1,synthetic/pilot_v2_r2/train/002,
,,,,103,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,103,206,1,synthetic/pilot_v2_r2/train/002,
,,,,110,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,110,206,1,synthetic/pilot_v2_r2/train/002,
,,,,111,,,,fewer_than_20_ground_returns,0,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,111,206,2,synthetic/pilot_v2_r2/train/002,
,,,,112,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,112,206,1,synthetic/pilot_v2_r2/train/002,
,,,,113,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,113,206,1,synthetic/pilot_v2_r2/train/002,
,,,,114,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,114,206,1,synthetic/pilot_v2_r2/train/002,
,,,,115,,,,fewer_than_20_ground_returns,0,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,115,206,2,synthetic/pilot_v2_r2/train/002,
,,,,116,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,116,206,1,synthetic/pilot_v2_r2/train/002,
,,,,117,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,117,206,1,synthetic/pilot_v2_r2/train/002,
,,,,118,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,118,206,1,synthetic/pilot_v2_r2/train/002,
,,,,119,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,119,206,1,synthetic/pilot_v2_r2/train/002,
,,,,120,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,120,206,1,synthetic/pilot_v2_r2/train/002,
,,,,121,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,121,206,1,synthetic/pilot_v2_r2/train/002,
,,,,122,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,122,206,1,synthetic/pilot_v2_r2/train/002,
,,,,124,,,,fewer_than_20_ground_returns,0,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,124,206,2,synthetic/pilot_v2_r2/train/002,
,,,,125,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,125,206,1,synthetic/pilot_v2_r2/train/002,
,,,,135,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,135,206,1,synthetic/pilot_v2_r2/train/002,
,,,,136,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,136,206,1,synthetic/pilot_v2_r2/train/002,
,,,,137,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,137,206,1,synthetic/pilot_v2_r2/train/002,
,,,,139,,,,fewer_than_20_ground_returns,0,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,139,206,2,synthetic/pilot_v2_r2/train/002,
,,,,140,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,140,206,1,synthetic/pilot_v2_r2/train/002,
,,,,141,,,,fewer_than_20_ground_returns,0,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,141,206,2,synthetic/pilot_v2_r2/train/002,
,,,,142,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,142,206,1,synthetic/pilot_v2_r2/train/002,
,,,,147,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,147,206,1,synthetic/pilot_v2_r2/train/002,
,,,,148,,,,fewer_than_20_ground_returns,0,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,148,206,2,synthetic/pilot_v2_r2/train/002,
,,,,149,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,149,206,1,synthetic/pilot_v2_r2/train/002,
,,,,154,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,154,206,1,synthetic/pilot_v2_r2/train/002,
