世界,因素,统计量,范围,分组,统计单位,权重,有效数量,适用候选数量,总帧或阶段组数,有有效观测的帧或组数,有覆盖世界数,左边界,右边界,原始数量,对应权重比例,来源
002_00,C03,原始逐点强度,全部原始帧,"异常；[27.5, 30)米",原始回波点,统计单位等权,229,229,449,28,1,-inf,0,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r11:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[27.5, 30)米",原始回波点,统计单位等权,229,229,449,28,1,0,0.05,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r11:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[27.5, 30)米",原始回波点,统计单位等权,229,229,449,28,1,0.05,0.1,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r11:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[27.5, 30)米",原始回波点,统计单位等权,229,229,449,28,1,0.1,0.2,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r11:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[27.5, 30)米",原始回波点,统计单位等权,229,229,449,28,1,0.2,0.4,229,1.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r11:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[27.5, 30)米",原始回波点,统计单位等权,229,229,449,28,1,0.4,0.6,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r11:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[27.5, 30)米",原始回波点,统计单位等权,229,229,449,28,1,0.6,1,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r11:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[27.5, 30)米",原始回波点,统计单位等权,229,229,449,28,1,1,2,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r11:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[27.5, 30)米",原始回波点,统计单位等权,229,229,449,28,1,2,inf,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r11:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[27.5, 30)米",原始回波点,有适用观测的帧等权,229,229,449,28,1,-inf,0,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r11:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[27.5, 30)米",原始回波点,有适用观测的帧等权,229,229,449,28,1,0,0.05,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r11:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[27.5, 30)米",原始回波点,有适用观测的帧等权,229,229,449,28,1,0.05,0.1,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r11:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[27.5, 30)米",原始回波点,有适用观测的帧等权,229,229,449,28,1,0.1,0.2,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r11:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[27.5, 30)米",原始回波点,有适用观测的帧等权,229,229,449,28,1,0.2,0.4,229,1.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r11:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[27.5, 30)米",原始回波点,有适用观测的帧等权,229,229,449,28,1,0.4,0.6,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r11:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[27.5, 30)米",原始回波点,有适用观测的帧等权,229,229,449,28,1,0.6,1,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r11:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[27.5, 30)米",原始回波点,有适用观测的帧等权,229,229,449,28,1,1,2,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r11:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[27.5, 30)米",原始回波点,有适用观测的帧等权,229,229,449,28,1,2,inf,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r11:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[30, 32.5)米",原始回波点,统计单位等权,155,155,449,20,1,-inf,0,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r12:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[30, 32.5)米",原始回波点,统计单位等权,155,155,449,20,1,0,0.05,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r12:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[30, 32.5)米",原始回波点,统计单位等权,155,155,449,20,1,0.05,0.1,11,0.07096774193548387,summary.json:002_00:C03|intensity|all_frames|anomaly:r12:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[30, 32.5)米",原始回波点,统计单位等权,155,155,449,20,1,0.1,0.2,134,0.864516129032258,summary.json:002_00:C03|intensity|all_frames|anomaly:r12:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[30, 32.5)米",原始回波点,统计单位等权,155,155,449,20,1,0.2,0.4,10,0.06451612903225806,summary.json:002_00:C03|intensity|all_frames|anomaly:r12:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[30, 32.5)米",原始回波点,统计单位等权,155,155,449,20,1,0.4,0.6,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r12:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[30, 32.5)米",原始回波点,统计单位等权,155,155,449,20,1,0.6,1,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r12:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[30, 32.5)米",原始回波点,统计单位等权,155,155,449,20,1,1,2,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r12:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[30, 32.5)米",原始回波点,统计单位等权,155,155,449,20,1,2,inf,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r12:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[30, 32.5)米",原始回波点,有适用观测的帧等权,155,155,449,20,1,-inf,0,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r12:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[30, 32.5)米",原始回波点,有适用观测的帧等权,155,155,449,20,1,0,0.05,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r12:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[30, 32.5)米",原始回波点,有适用观测的帧等权,155,155,449,20,1,0.05,0.1,11,0.060265151515151515,summary.json:002_00:C03|intensity|all_frames|anomaly:r12:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[30, 32.5)米",原始回波点,有适用观测的帧等权,155,155,449,20,1,0.1,0.2,134,0.877566738816739,summary.json:002_00:C03|intensity|all_frames|anomaly:r12:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[30, 32.5)米",原始回波点,有适用观测的帧等权,155,155,449,20,1,0.2,0.4,10,0.06216810966810967,summary.json:002_00:C03|intensity|all_frames|anomaly:r12:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[30, 32.5)米",原始回波点,有适用观测的帧等权,155,155,449,20,1,0.4,0.6,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r12:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[30, 32.5)米",原始回波点,有适用观测的帧等权,155,155,449,20,1,0.6,1,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r12:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[30, 32.5)米",原始回波点,有适用观测的帧等权,155,155,449,20,1,1,2,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r12:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[30, 32.5)米",原始回波点,有适用观测的帧等权,155,155,449,20,1,2,inf,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r12:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[32.5, 35)米",原始回波点,统计单位等权,46,46,449,9,1,-inf,0,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r13:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[32.5, 35)米",原始回波点,统计单位等权,46,46,449,9,1,0,0.05,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r13:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[32.5, 35)米",原始回波点,统计单位等权,46,46,449,9,1,0.05,0.1,2,0.043478260869565216,summary.json:002_00:C03|intensity|all_frames|anomaly:r13:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[32.5, 35)米",原始回波点,统计单位等权,46,46,449,9,1,0.1,0.2,41,0.8913043478260869,summary.json:002_00:C03|intensity|all_frames|anomaly:r13:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[32.5, 35)米",原始回波点,统计单位等权,46,46,449,9,1,0.2,0.4,3,0.06521739130434782,summary.json:002_00:C03|intensity|all_frames|anomaly:r13:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[32.5, 35)米",原始回波点,统计单位等权,46,46,449,9,1,0.4,0.6,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r13:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[32.5, 35)米",原始回波点,统计单位等权,46,46,449,9,1,0.6,1,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r13:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[32.5, 35)米",原始回波点,统计单位等权,46,46,449,9,1,1,2,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r13:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[32.5, 35)米",原始回波点,统计单位等权,46,46,449,9,1,2,inf,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r13:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[32.5, 35)米",原始回波点,有适用观测的帧等权,46,46,449,9,1,-inf,0,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r13:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[32.5, 35)米",原始回波点,有适用观测的帧等权,46,46,449,9,1,0,0.05,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r13:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[32.5, 35)米",原始回波点,有适用观测的帧等权,46,46,449,9,1,0.05,0.1,2,0.0462962962962963,summary.json:002_00:C03|intensity|all_frames|anomaly:r13:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[32.5, 35)米",原始回波点,有适用观测的帧等权,46,46,449,9,1,0.1,0.2,41,0.9027777777777779,summary.json:002_00:C03|intensity|all_frames|anomaly:r13:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[32.5, 35)米",原始回波点,有适用观测的帧等权,46,46,449,9,1,0.2,0.4,3,0.05092592592592593,summary.json:002_00:C03|intensity|all_frames|anomaly:r13:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[32.5, 35)米",原始回波点,有适用观测的帧等权,46,46,449,9,1,0.4,0.6,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r13:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[32.5, 35)米",原始回波点,有适用观测的帧等权,46,46,449,9,1,0.6,1,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r13:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[32.5, 35)米",原始回波点,有适用观测的帧等权,46,46,449,9,1,1,2,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r13:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[32.5, 35)米",原始回波点,有适用观测的帧等权,46,46,449,9,1,2,inf,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r13:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[35, 37.5)米",原始回波点,统计单位等权,17,17,449,6,1,-inf,0,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r14:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[35, 37.5)米",原始回波点,统计单位等权,17,17,449,6,1,0,0.05,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r14:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[35, 37.5)米",原始回波点,统计单位等权,17,17,449,6,1,0.05,0.1,3,0.17647058823529413,summary.json:002_00:C03|intensity|all_frames|anomaly:r14:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[35, 37.5)米",原始回波点,统计单位等权,17,17,449,6,1,0.1,0.2,14,0.8235294117647058,summary.json:002_00:C03|intensity|all_frames|anomaly:r14:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[35, 37.5)米",原始回波点,统计单位等权,17,17,449,6,1,0.2,0.4,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r14:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[35, 37.5)米",原始回波点,统计单位等权,17,17,449,6,1,0.4,0.6,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r14:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[35, 37.5)米",原始回波点,统计单位等权,17,17,449,6,1,0.6,1,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r14:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[35, 37.5)米",原始回波点,统计单位等权,17,17,449,6,1,1,2,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r14:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[35, 37.5)米",原始回波点,统计单位等权,17,17,449,6,1,2,inf,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r14:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[35, 37.5)米",原始回波点,有适用观测的帧等权,17,17,449,6,1,-inf,0,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r14:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[35, 37.5)米",原始回波点,有适用观测的帧等权,17,17,449,6,1,0,0.05,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r14:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[35, 37.5)米",原始回波点,有适用观测的帧等权,17,17,449,6,1,0.05,0.1,3,0.12499999999999999,summary.json:002_00:C03|intensity|all_frames|anomaly:r14:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[35, 37.5)米",原始回波点,有适用观测的帧等权,17,17,449,6,1,0.1,0.2,14,0.8749999999999999,summary.json:002_00:C03|intensity|all_frames|anomaly:r14:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[35, 37.5)米",原始回波点,有适用观测的帧等权,17,17,449,6,1,0.2,0.4,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r14:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[35, 37.5)米",原始回波点,有适用观测的帧等权,17,17,449,6,1,0.4,0.6,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r14:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[35, 37.5)米",原始回波点,有适用观测的帧等权,17,17,449,6,1,0.6,1,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r14:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[35, 37.5)米",原始回波点,有适用观测的帧等权,17,17,449,6,1,1,2,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r14:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[35, 37.5)米",原始回波点,有适用观测的帧等权,17,17,449,6,1,2,inf,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r14:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[37.5, 40)米",原始回波点,统计单位等权,10,10,449,5,1,-inf,0,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r15:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[37.5, 40)米",原始回波点,统计单位等权,10,10,449,5,1,0,0.05,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r15:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[37.5, 40)米",原始回波点,统计单位等权,10,10,449,5,1,0.05,0.1,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r15:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[37.5, 40)米",原始回波点,统计单位等权,10,10,449,5,1,0.1,0.2,10,1.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r15:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[37.5, 40)米",原始回波点,统计单位等权,10,10,449,5,1,0.2,0.4,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r15:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[37.5, 40)米",原始回波点,统计单位等权,10,10,449,5,1,0.4,0.6,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r15:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[37.5, 40)米",原始回波点,统计单位等权,10,10,449,5,1,0.6,1,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r15:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[37.5, 40)米",原始回波点,统计单位等权,10,10,449,5,1,1,2,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r15:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[37.5, 40)米",原始回波点,统计单位等权,10,10,449,5,1,2,inf,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r15:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[37.5, 40)米",原始回波点,有适用观测的帧等权,10,10,449,5,1,-inf,0,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r15:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[37.5, 40)米",原始回波点,有适用观测的帧等权,10,10,449,5,1,0,0.05,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r15:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[37.5, 40)米",原始回波点,有适用观测的帧等权,10,10,449,5,1,0.05,0.1,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r15:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[37.5, 40)米",原始回波点,有适用观测的帧等权,10,10,449,5,1,0.1,0.2,10,1.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r15:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[37.5, 40)米",原始回波点,有适用观测的帧等权,10,10,449,5,1,0.2,0.4,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r15:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[37.5, 40)米",原始回波点,有适用观测的帧等权,10,10,449,5,1,0.4,0.6,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r15:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[37.5, 40)米",原始回波点,有适用观测的帧等权,10,10,449,5,1,0.6,1,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r15:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[37.5, 40)米",原始回波点,有适用观测的帧等权,10,10,449,5,1,1,2,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r15:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[37.5, 40)米",原始回波点,有适用观测的帧等权,10,10,449,5,1,2,inf,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r15:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[40, 42.5)米",原始回波点,统计单位等权,7,7,449,2,1,-inf,0,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r16:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[40, 42.5)米",原始回波点,统计单位等权,7,7,449,2,1,0,0.05,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r16:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[40, 42.5)米",原始回波点,统计单位等权,7,7,449,2,1,0.05,0.1,7,1.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r16:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[40, 42.5)米",原始回波点,统计单位等权,7,7,449,2,1,0.1,0.2,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r16:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[40, 42.5)米",原始回波点,统计单位等权,7,7,449,2,1,0.2,0.4,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r16:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[40, 42.5)米",原始回波点,统计单位等权,7,7,449,2,1,0.4,0.6,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r16:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[40, 42.5)米",原始回波点,统计单位等权,7,7,449,2,1,0.6,1,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r16:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[40, 42.5)米",原始回波点,统计单位等权,7,7,449,2,1,1,2,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r16:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[40, 42.5)米",原始回波点,统计单位等权,7,7,449,2,1,2,inf,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r16:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[40, 42.5)米",原始回波点,有适用观测的帧等权,7,7,449,2,1,-inf,0,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r16:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[40, 42.5)米",原始回波点,有适用观测的帧等权,7,7,449,2,1,0,0.05,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r16:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[40, 42.5)米",原始回波点,有适用观测的帧等权,7,7,449,2,1,0.05,0.1,7,1.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r16:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[40, 42.5)米",原始回波点,有适用观测的帧等权,7,7,449,2,1,0.1,0.2,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r16:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[40, 42.5)米",原始回波点,有适用观测的帧等权,7,7,449,2,1,0.2,0.4,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r16:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[40, 42.5)米",原始回波点,有适用观测的帧等权,7,7,449,2,1,0.4,0.6,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r16:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[40, 42.5)米",原始回波点,有适用观测的帧等权,7,7,449,2,1,0.6,1,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r16:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[40, 42.5)米",原始回波点,有适用观测的帧等权,7,7,449,2,1,1,2,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r16:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[40, 42.5)米",原始回波点,有适用观测的帧等权,7,7,449,2,1,2,inf,0,0.0,summary.json:002_00:C03|intensity|all_frames|anomaly:r16:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[42.5, 45)米",原始回波点,统计单位等权,0,0,449,0,0,-inf,0,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r17:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[42.5, 45)米",原始回波点,统计单位等权,0,0,449,0,0,0,0.05,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r17:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[42.5, 45)米",原始回波点,统计单位等权,0,0,449,0,0,0.05,0.1,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r17:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[42.5, 45)米",原始回波点,统计单位等权,0,0,449,0,0,0.1,0.2,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r17:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[42.5, 45)米",原始回波点,统计单位等权,0,0,449,0,0,0.2,0.4,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r17:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[42.5, 45)米",原始回波点,统计单位等权,0,0,449,0,0,0.4,0.6,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r17:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[42.5, 45)米",原始回波点,统计单位等权,0,0,449,0,0,0.6,1,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r17:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[42.5, 45)米",原始回波点,统计单位等权,0,0,449,0,0,1,2,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r17:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[42.5, 45)米",原始回波点,统计单位等权,0,0,449,0,0,2,inf,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r17:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[42.5, 45)米",原始回波点,有适用观测的帧等权,0,0,449,0,0,-inf,0,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r17:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[42.5, 45)米",原始回波点,有适用观测的帧等权,0,0,449,0,0,0,0.05,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r17:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[42.5, 45)米",原始回波点,有适用观测的帧等权,0,0,449,0,0,0.05,0.1,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r17:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[42.5, 45)米",原始回波点,有适用观测的帧等权,0,0,449,0,0,0.1,0.2,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r17:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[42.5, 45)米",原始回波点,有适用观测的帧等权,0,0,449,0,0,0.2,0.4,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r17:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[42.5, 45)米",原始回波点,有适用观测的帧等权,0,0,449,0,0,0.4,0.6,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r17:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[42.5, 45)米",原始回波点,有适用观测的帧等权,0,0,449,0,0,0.6,1,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r17:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[42.5, 45)米",原始回波点,有适用观测的帧等权,0,0,449,0,0,1,2,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r17:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[42.5, 45)米",原始回波点,有适用观测的帧等权,0,0,449,0,0,2,inf,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r17:frame_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[45, 47.5)米",原始回波点,统计单位等权,0,0,449,0,0,-inf,0,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r18:observation_equal
002_00,C03,原始逐点强度,全部原始帧,"异常；[45, 47.5)米",原始回波点,统计单位等权,0,0,449,0,0,0,0.05,0,,summary.json:002_00:C03|intensity|all_frames|anomaly:r18:observation_equal
