frame,slots,returns_all,empty_slots,empty_nonzero_label,empty_nonzero_intensity,returns_2p5_50m,valid_normal,valid_anomaly,ignored_in_range,returns_below_2p5m,returns_above_50m,native_anomaly_all,normal_without_instance,normal_with_instance,coincident_xyz_extra_records,identical_xyzi_extra_records,range_all_min,range_all_p05,range_all_p25,range_all_median,range_all_p75,range_all_p95,range_all_p99,range_all_max,range_normal_min,range_normal_p05,range_normal_p25,range_normal_median,range_normal_p75,range_normal_p95,range_normal_p99,range_normal_max,intensity_all_min,intensity_all_p05,intensity_all_p25,intensity_all_median,intensity_all_p75,intensity_all_p95,intensity_all_p99,intensity_all_max,intensity_normal_min,intensity_normal_p05,intensity_normal_p25,intensity_normal_median,intensity_normal_p75,intensity_normal_p95,intensity_normal_p99,intensity_normal_max,negative_intensity,zero_intensity,empty_intensity_min,empty_intensity_max,intensity_quantization_residual_max,rays_behind_origin,ray_residual_m_min,ray_residual_m_p05,ray_residual_m_p25,ray_residual_m_median,ray_residual_m_p75,ray_residual_m_p95,ray_residual_m_p99,ray_residual_m_max,horizontal_pairs,horizontal_spacing_m_min,horizontal_spacing_m_p05,horizontal_spacing_m_p25,horizontal_spacing_m_median,horizontal_spacing_m_p75,horizontal_spacing_m_p95,horizontal_spacing_m_p99,horizontal_spacing_m_max,vertical_pairs,vertical_spacing_m_min,vertical_spacing_m_p05,vertical_spacing_m_p25,vertical_spacing_m_median,vertical_spacing_m_p75,vertical_spacing_m_p95,vertical_spacing_m_p99,vertical_spacing_m_max,reused_numeric_instance_ids,sensor_world_x_m,sensor_world_y_m,sensor_world_z_m,travel_from_previous_m
371,131072,126411,4661,0,4661,125378,125102,0,276,86,947,0,121106,3996,0,0,1.1389013528823853,5.226854562759399,7.194301605224609,10.093263626098633,16.94491672515869,33.849300384521484,46.9157630920409,94.66748809814453,3.174696445465088,5.229854583740234,7.178186416625977,10.038849830627441,16.76139736175537,33.11962127685547,41.75815181732181,49.999210357666016,0.0014285714132711291,0.025428570806980133,0.08371428400278091,0.17599999904632568,0.37542855739593506,0.6908571720123291,0.9145428359508497,1.6257143020629883,0.0014285714132711291,0.02685714326798916,0.08542857319116592,0.17828571796417236,0.37771427631378174,0.6928571462631226,0.9165714383125305,1.6257143020629883,0,0,0.0014285714132711291,1.5071429014205933,0.00020837783813476562,0,4.2947351783905524e-08,2.0199093954046384e-05,0.00010980666656379513,0.0003043256523471442,0.0008100609100833876,0.002852851165542852,0.004745593871673345,0.013060095476643113,123567,0.01933140493929386,0.03399012535810471,0.054099952802062035,0.10020558536052704,0.2258816659450531,5.063841438293454,21.15295551300046,41.66710662841797,122821,0.014844764024019241,0.03758133947849274,0.06354182213544846,0.11560019105672836,0.2479885071516037,3.172447681427002,16.737960052490287,38.41630554199219,,59.55750061715054,-52.65427465935863,1.3738238404032193,0.2981688428306889
372,131072,126232,4840,0,4840,125119,124869,0,250,85,1028,0,120805,4064,0,0,1.1655402183532715,5.235460352897644,7.216163396835327,10.098209381103516,16.98705768585205,33.9663179397583,46.99142349243168,94.95220184326172,3.214448928833008,5.238494396209717,7.193700313568115,10.03987979888916,16.789297103881836,33.125240325927734,41.35889419555657,49.911380767822266,0.0020000000949949026,0.025428570806980133,0.08257143199443817,0.1745714247226715,0.37628570199012756,0.6922857165336609,0.9160000085830688,1.6260000467300415,0.0020000000949949026,0.02628571353852749,0.08457142859697342,0.1768571436405182,0.3791428506374359,0.6945714354515076,0.9166628575324991,1.6260000467300415,0,0,0.001714285695925355,1.5908571481704712,0.00020837783813476562,0,2.9874655002817874e-08,1.975952532096513e-05,0.0001083121780417177,0.00030283848902901167,0.0008063060250004241,0.0028233126692666,0.004773635404161428,0.013598330707726364,123310,0.019378434866666794,0.0340758578851819,0.05405796691775322,0.09974169731140137,0.22694749385118484,5.138914871215816,20.633033008575445,39.72417068481445,122596,0.01481572538614273,0.03746644966304302,0.06349374540150166,0.11543567478656769,0.2477044202387333,3.200243294239044,16.87921485900883,40.295204162597656,,59.77269439448441,-52.85781138668115,1.3689846904391774,0.2962414193605574
373,131072,126172,4900,0,4900,125109,124848,0,261,90,973,0,120678,4170,0,0,1.1714286804199219,5.254211163520813,7.237288594245911,10.106292724609375,17.005680084228516,33.93663234710693,46.32188869476318,95.3209228515625,3.2766878604888916,5.257097244262695,7.216780424118042,10.05695915222168,16.83003568649292,33.12935199737548,41.22254459381102,49.950653076171875,0.001714285695925355,0.024857142940163612,0.081142857670784,0.17342856526374817,0.37714284658432007,0.6945714354515076,0.9117971640825253,1.6297142505645752,0.001714285695925355,0.026000000536441803,0.08314285427331924,0.17571428418159485,0.37942856550216675,0.6959999799728394,0.9125714302062988,1.6297142505645752,0,0,0.001714285695925355,1.5962857007980347,0.00020837783813476562,0,8.10415570540532e-08,1.9989575911390843e-05,0.0001074559740058098,0.00030217389400891896,0.000801340783149266,0.002805345130126497,0.004766494456832007,0.013612867192107289,123351,0.01966656744480133,0.03420497104525566,0.05407186038792133,0.10022858530282974,0.22921139746904373,5.118865251541138,20.573174476623535,41.31210708618164,122606,0.015156732872128487,0.03719165362417698,0.06371885165572166,0.11528709530830383,0.2485976554453373,3.2446007132530212,16.857788276672363,38.4822998046875,,59.98166831284402,-53.06158677856244,1.3750303338846046,0.2919435882077451
374,131072,126141,4931,0,4931,125111,124863,0,248,87,943,0,120621,4242,0,0,1.17753267288208,5.272521495819092,7.259421348571777,10.127571105957031,17.069547653198242,33.921478271484375,46.0426742553711,95.60692596435547,3.3576819896698,5.276904058456421,7.244538307189941,10.071521759033203,16.890563011169434,33.11610031127929,41.200268096923836,49.993629455566406,0.0014285714132711291,0.023714285343885422,0.08057142794132233,0.1720000058412552,0.37599998712539673,0.6945714354515076,0.9110285878181474,1.631428599357605,0.0014285714132711291,0.024857142940163612,0.08228571712970734,0.17428570985794067,0.3782857060432434,0.6962857246398926,0.9125714302062988,1.631428599357605,0,0,0.001714285695925355,1.4725713729858398,0.00020837783813476562,0,3.7357721917542355e-08,1.9738140394950226e-05,0.00010616084594469,0.0003018711120070635,0.0007984562239813908,0.002779131875327952,0.004771921385803574,0.01383185198459015,123365,0.020223727449774742,0.034163082391023634,0.054103266447782516,0.10002195835113525,0.2301751673221588,5.16719274520874,20.849239730834963,39.573219299316406,122628,0.01564321666955948,0.036908302642405036,0.0638683158904314,0.11598953604698181,0.2510296478867531,3.3217284202575588,17.55961946487426,43.25314712524414,,60.199784581486,-53.264444932775916,1.3788445112002738,0.2978937483831982
375,131072,125909,5163,0,5163,124888,124649,0,239,88,933,0,120301,4348,0,0,1.168990135192871,5.281212711334229,7.276853561401367,10.154662132263184,17.12303924560547,33.90016479492187,45.43695419311519,132.98719787597656,3.463921546936035,5.285615158081055,7.258084297180176,10.0858793258667,16.93218421936035,33.04739074707031,40.866232910156285,49.94462585449219,0.0014285714132711291,0.023428572341799736,0.08028571307659149,0.17114286124706268,0.37599998712539673,0.6959999799728394,0.911142885684967,1.6248571872711182,0.0014285714132711291,0.02428571507334709,0.0820000022649765,0.17314285039901733,0.37857142090797424,0.6971428394317627,0.9122856855392456,1.6248571872711182,0,0,0.0011428571306169033,1.5479999780654907,0.0002079010009765625,0,4.529002927285902e-08,1.9561550135449844e-05,0.00010470377551914097,0.000300944834685154,0.0007898669893396014,0.00274966652997819,0.004785616298763124,0.013869842386756438,123163,0.020788822323083878,0.03415705896914005,0.05397495999932289,0.09906528890132904,0.22811610996723175,5.211104011535638,21.35592735290532,41.700172424316406,122433,0.01597941666841507,0.036732117831707004,0.06393156200647354,0.115209199488163,0.2499026507139206,3.3026827335357614,17.28330497741697,38.17530059814453,,60.41701731765061,-53.46623118844966,1.3883284496500847,0.2966440623523645
376,131072,125946,5126,0,5126,124915,124657,0,258,90,941,0,120249,4408,0,0,1.1664319038391113,5.279619812965393,7.263054370880127,10.160789489746094,17.225609302520752,33.826677322387695,45.20258884429932,96.21548461914062,3.604135751724243,5.28204116821289,7.24342155456543,10.09369945526123,17.00590705871582,32.603851318359375,40.839158325195335,49.97462463378906,0.001714285695925355,0.02257142774760723,0.07999999821186066,0.17085714638233185,0.3765714168548584,0.6974285840988159,0.9157142639160156,1.6351428031921387,0.001714285695925355,0.023428572341799736,0.08171428740024567,0.17342856526374817,0.3791428506374359,0.6991428732872009,0.9166971397399909,1.6351428031921387,0,0,0.0014285714132711291,1.5734286308288574,0.0002079010009765625,0,3.154431743843768e-08,1.9675908182401983e-05,0.00010418047917312201,0.0003007217669292743,0.0007879421632326763,0.002717072870923392,0.004799986218386146,0.013927567392248097,123192,0.021499469876289368,0.03418579697608948,0.054234654642641544,0.09885944426059723,0.22936340421438217,5.166167664527889,21.385437812805165,39.713157653808594,122375,0.016651727259159088,0.03642179854214192,0.06381416693329811,0.11482888460159302,0.25154195725917816,3.2774917840957563,17.039131317138672,40.255157470703125,,60.63389096926919,-53.67243749977581,1.384743029232829,0.2992792656310843
377,131072,125969,5103,0,5103,124959,124690,0,269,87,923,0,120277,4413,0,0,1.1765332221984863,5.254837512969971,7.202422142028809,10.107007026672363,17.27554702758789,33.577079772949205,45.231792755126925,96.50448608398438,3.736591339111328,5.257080554962158,7.176675200462341,10.018924713134766,17.04540729522705,31.924409198760966,40.406029853820804,49.98539733886719,0.0020000000949949026,0.02199999988079071,0.07914285361766815,0.17000000178813934,0.3757142722606659,0.6985714435577393,0.9054285883903503,1.6317143440246582,0.0020000000949949026,0.0231428574770689,0.08085714280605316,0.17257143557071686,0.3782857060432434,0.7002857327461243,0.9062857031822205,1.6317143440246582,0,0,0.0014285714132711291,1.5485714673995972,0.00020837783813476562,0,4.91483496532893e-08,1.9437909438955933e-05,0.00010331994537703733,0.0002987766278320885,0.0007810755344088648,0.0026817099789948067,0.004776017603520227,0.013964985765334434,123318,0.02256198599934578,0.034135115891695024,0.05406056996434927,0.09808269143104553,0.22842399403452873,5.202298545837401,21.377833023071293,42.990108489990234,122425,0.017232580110430717,0.035941445082426075,0.06366823613643646,0.1144169270992279,0.2524646520614624,3.3546892166137634,17.298404235839783,42.27910232543945,,60.8628679980933,-53.887164862481804,1.3833572983382685,0.3139111980702525
378,131072,125931,5141,0,5141,124909,124643,0,266,89,933,0,120239,4404,0,0,1.1512041091918945,5.216768741607666,7.143608093261719,10.028521537780762,17.339797019958496,33.327070236206055,45.486707305908205,96.85169219970703,3.9080729484558105,5.21829080581665,7.125141382217407,9.943609237670898,17.11107063293457,31.528253364562985,40.534442214965836,49.99989318847656,0.001714285695925355,0.02199999988079071,0.07885714620351791,0.17028571665287018,0.37371429800987244,0.7008571624755859,0.9039999842643738,1.6285713911056519,0.001714285695925355,0.022857142612338066,0.08085714280605316,0.17257143557071686,0.37628570199012756,0.7022857069969177,0.9050228559970861,1.6285713911056519,0,0,0.001714285695925355,1.450857162475586,0.0002079010009765625,0,5.02903248673092e-08,1.866302501867523e-05,0.00010226885820015149,0.00029733886806532044,0.0007766073043374243,0.0026446234465835046,0.004798227537115246,0.014024458464151991,123252,0.023297108709812164,0.0340770673006773,0.054112812504172325,0.09777460247278214,0.2309773601591587,5.242720484733579,21.60033676147461,43.110107421875,122391,0.017935428768396378,0.035550760105252266,0.06280301511287689,0.11381250619888306,0.2535761445760727,3.3448249101638794,17.443889617920096,42.57909393310547,,61.09142033977728,-54.09919534957718,1.3849343373460268,0.3117620685701916
379,131072,125746,5326,0,5326,124719,124422,0,297,89,938,0,119970,4452,0,0,1.1335612535476685,5.178656220436096,7.097673177719116,9.953195571899414,17.33903217315674,32.81997013092041,45.78218727111817,97.11592102050781,3.8662874698638916,5.18077712059021,7.077733755111694,9.884138107299805,17.16371440887451,31.21049280166626,40.86167701721183,49.976654052734375,0.001714285695925355,0.021714285016059875,0.07885714620351791,0.17000000178813934,0.37057143449783325,0.7008571624755859,0.9018714249134072,1.6202857494354248,0.001714285695925355,0.02257142774760723,0.08085714280605316,0.17228572070598602,0.3734285831451416,0.7022857069969177,0.9030828630924207,1.6202857494354248,0,0,0.0014285714132711291,1.593999981880188,0.00020742416381835938,0,7.874977283386746e-09,1.8118413161644777e-05,0.00010206975298105818,0.00029588166613740794,0.0007679909002518643,0.002616611039130496,0.004820382624683967,0.014066960546243434,123036,0.023106034845113754,0.0339340977370739,0.0542532354593277,0.09672445058822632,0.2296641655266285,5.170320272445679,21.391039943695016,44.234100341796875,122255,0.017485829070210457,0.03543608821928501,0.06236147880554199,0.11288406699895859,0.25256748497486115,3.3276595830917226,17.278337631225547,39.991188049316406,,61.316589141964094,-54.32455500232032,1.382124259321845,0.3185841475988003
380,131072,125776,5296,0,5296,124804,124515,0,289,88,884,0,120027,4488,0,0,1.1804230213165283,5.15065598487854,7.04918909072876,9.918102264404297,17.307855129241943,32.67962837219238,45.926568031311035,97.43292999267578,3.825349807739258,5.15191969871521,7.030108213424683,9.873006820678711,17.132746696472168,31.066676139831515,41.48134338378907,49.98137664794922,0.0014285714132711291,0.022285714745521545,0.07885714620351791,0.16942857205867767,0.3659999966621399,0.7031428813934326,0.906000018119812,1.6262856721878052,0.0014285714132711291,0.0231428574770689,0.08085714280605316,0.17171429097652435,0.3691428601741791,0.704285740852356,0.9065714478492737,1.6262856721878052,0,0,0.001714285695925355,1.5119999647140503,0.0002079010009765625,0,3.729804801059702e-08,1.7661446586414176e-05,0.00010223248556001503,0.00029421003861176037,0.0007642978095081321,0.002598357506909968,0.004816516246260973,0.014120202884192202,123187,0.022925039753317833,0.033874762058258054,0.05461420491337776,0.0954035297036171,0.22895610332489014,5.2396899223327615,21.517210731506346,44.35110092163086,122385,0.017497574910521507,0.03506039381027222,0.06165661662817001,0.11258219927549362,0.2540903389453888,3.4269766807555953,17.598659973144535,44.58309555053711,,61.554177576364275,-54.53726940618477,1.3826714942643898,0.3188980734313408
381,131072,125610,5462,0,5462,124685,124380,0,305,86,839,0,119893,4487,0,0,1.126684546470642,5.112507748603821,6.985682845115662,9.86935806274414,17.288190841674805,32.233617973327625,46.092503128051774,97.76192474365234,3.8830745220184326,5.113879060745239,6.968484163284302,9.824111938476562,17.083916187286377,30.853229618072508,41.42501216888419,49.989646911621094,0.001714285695925355,0.022699999436736316,0.07971428334712982,0.17085714638233185,0.3651428520679474,0.7054286003112793,0.9088571667671204,1.6302857398986816,0.001714285695925355,0.023428572341799736,0.08142857253551483,0.17328570783138275,0.3677142858505249,0.7065714001655579,0.9097742879390693,1.6302857398986816,0,0,0.0014285714132711291,1.5434285402297974,0.00020837783813476562,0,3.926972774780915e-08,1.7342564376936415e-05,0.00010310994095786868,0.0002913471606545983,0.0007557660049178467,0.0025625209944892167,0.004764489376106823,0.014170533089255432,123066,0.02306186594069004,0.03365929052233696,0.05454732570797205,0.09532058238983154,0.2278520204126835,5.372020721435547,21.803392028808645,44.57509994506836,122247,0.01788768544793129,0.03468765579164028,0.06121058017015457,0.11167340725660324,0.2526455521583557,3.5070550441741926,17.360832595825176,39.52027130126953,,61.79834321793001,-54.76047313435339,1.3820569320044056,0.33081285113542724
382,131072,125514,5558,0,5558,124635,124341,0,294,89,790,0,119847,4494,0,0,1.1645410060882568,5.088268303871155,6.90394127368927,9.807334899902344,17.266098022460938,31.632225227355917,46.35957290649413,98.0906753540039,3.865523099899292,5.089311599731445,6.888940811157227,9.767794609069824,17.04493522644043,30.582782745361328,41.36219635009769,49.996891021728516,0.0014285714132711291,0.022857142612338066,0.08085714280605316,0.17028571665287018,0.3628571331501007,0.7075285643339132,0.9088571667671204,1.6260000467300415,0.0014285714132711291,0.023714285343885422,0.08228571712970734,0.17228572070598602,0.3651428520679474,0.7088571190834045,0.909428596496582,1.6260000467300415,0,0,0.001714285695925355,1.573714256286621,0.00020837783813476562,0,2.146921800611475e-08,1.77857503578165e-05,0.00010283738673736027,0.0002899797789966945,0.0007500025063389014,0.002535371636324705,0.00475625085535809,0.014222046487311265,123004,0.023048272356390953,0.03353885430842638,0.054492147639393806,0.09387089312076569,0.22596997767686844,5.392388629913313,21.815214462280284,39.57816696166992,122194,0.017636645585298538,0.03440054561942816,0.0605703666806221,0.11107848584651947,0.2527884691953659,3.5401503920555104,17.0202230644225,43.34406280517578,,62.02236679440573,-54.98096023664785,1.3783756865007952,0.3143480183866884
383,131072,125407,5665,0,5665,124561,124254,0,307,91,755,0,119767,4487,0,0,1.1544395685195923,5.080859184265137,6.863783121109009,9.762763977050781,17.24699592590332,31.49925251007079,46.68447700500489,98.4152603149414,3.8067874908447266,5.083376479148865,6.8505775928497314,9.729391098022461,16.996869564056396,30.490003395080503,41.71706886291504,49.80974197387695,0.001714285695925355,0.023428572341799736,0.08257143199443817,0.17257143557071686,0.36171427369117737,0.7111428380012512,0.9102857112884521,1.6274285316467285,0.001714285695925355,0.024000000208616257,0.08428571373224258,0.1745714247226715,0.36399999260902405,0.7128571271896362,0.9105714559555054,1.6274285316467285,0,0,0.001714285695925355,1.5985714197158813,0.0002079010009765625,0,9.506116507536147e-08,1.879056976230285e-05,0.00010354369893503551,0.00028942922012785996,0.0007446125326504929,0.0025251074279510908,0.004796725743235622,0.014271236163074652,122922,0.02282576821744442,0.033302927203476426,0.054108492098748684,0.09345042705535889,0.22421884164214134,5.333400702476501,22.031879558563194,38.09314727783203,122104,0.01739330030977726,0.03410244919359684,0.06003766134381294,0.11044752597808838,0.2531639412045479,3.605026698112481,17.89605537414551,38.12514114379883,,62.26319614606441,-55.213925902995584,1.375715707289017,0.33508036917520345
384,131072,125278,5794,0,5794,124470,124135,0,335,88,720,0,119689,4446,0,0,1.1336798667907715,5.061419415473938,6.766822695732117,9.723268508911133,17.190322399139404,31.425952434539788,46.8163258743286,98.73426818847656,3.797788381576538,5.064053535461426,6.7557532787323,9.68879508972168,16.982550621032715,30.37075939178466,41.87866836547853,49.825294494628906,0.001714285695925355,0.024000000208616257,0.08399999886751175,0.17342856526374817,0.3611428439617157,0.7094285488128662,0.9088571667671204,1.6319999694824219,0.001714285695925355,0.024857142940163612,0.08571428805589676,0.17514285445213318,0.3634285628795624,0.7108571529388428,0.9088571667671204,1.6319999694824219,0,0,0.001714285695925355,1.5954285860061646,0.0002079010009765625,0,1.986059409848307e-08,1.9075841319798306e-05,0.00010382057495552512,0.00028879420717084427,0.000741530260744418,0.0025252327801997304,0.004768917924424862,0.013671189040029265,122685,0.022593984380364418,0.03294228091835976,0.053384702652692795,0.09340643882751465,0.22559252381324768,5.4916971206665,21.665724563598648,37.28116226196289,121921,0.017753617838025093,0.033962707966566086,0.05966957286000252,0.11000701040029526,0.2527531087398529,3.6522045135498047,17.862338638305708,37.111228942871094,,62.477715517746596,-55.460997585883476,1.3771058555079108,0.32720774719441725
385,131072,125258,5814,0,5814,124449,124121,0,328,87,722,0,119602,4519,0,0,1.1375585794448853,5.045339632034302,6.711026549339294,9.697115898132324,17.109110355377197,31.26626148223875,46.99772460937491,99.08792877197266,3.8005270957946777,5.046746730804443,6.696309566497803,9.6602144241333,16.917903900146484,30.104293823242188,41.90358734130863,49.93899154663086,0.0011428571306169033,0.024857142940163612,0.0860000029206276,0.17485713958740234,0.35771429538726807,0.7103285759687407,0.9074285626411438,1.6339999437332153,0.0011428571306169033,0.025714285671710968,0.087714284658432,0.1768571436405182,0.3597142994403839,0.7117142677307129,0.9076571583747872,1.6339999437332153,0,0,0.001714285695925355,1.5645713806152344,0.00020837783813476562,0,2.3291856719196023e-08,1.9147528545143218e-05,0.00010423197972774491,0.0002885875077902546,0.0007375581485400415,0.0025121477336300002,0.004744067543082744,0.014375397603641782,122758,0.022658860310912132,0.03283146936446428,0.05308019369840622,0.09299317002296448,0.22316733747720718,5.57142031192779,21.661380729675273,37.6840934753418,121982,0.017262836918234825,0.03380802124738693,0.059354365803301334,0.10937415063381195,0.2506471052765846,3.718539333343504,18.076303825378456,37.22919464111328,,62.710867065843196,-55.68924487255751,1.3830393233849922,0.32633062114203776
386,131072,125126,5946,0,5946,124368,124037,0,331,89,669,0,119546,4491,0,0,1.1686570644378662,5.026007652282715,6.651101469993591,9.660441398620605,17.046213150024414,31.0748872756958,46.53771495819092,99.6956787109375,3.8335251808166504,5.027617931365967,6.635488510131836,9.620054244995117,16.81332778930664,29.922520065307616,41.86245239257812,49.891876220703125,0.0014285714132711291,0.025428570806980133,0.08742856979370117,0.17514285445213318,0.35514286160469055,0.7111428380012512,0.9108571410179138,1.6234285831451416,0.0014285714132711291,0.02628571353852749,0.08914285898208618,0.1768571436405182,0.3571428656578064,0.7117142677307129,0.911142885684967,1.6234285831451416,0,0,0.0014285714132711291,1.5082857608795166,0.00020837783813476562,0,6.001516093170428e-08,1.9210776969526095e-05,0.00010441896223866036,0.0002874411039610638,0.0007306620958614262,0.002469491277612732,0.004684952960279175,0.014414538211761292,122728,0.022827517241239548,0.032576303370296954,0.0523824505507946,0.09267595410346985,0.2233552783727646,5.724534368515003,21.69161762237548,38.24720764160156,121938,0.01740291714668274,0.03368646595627069,0.059062182903289795,0.10957533121109009,0.2536405175924301,3.9141722679138136,18.52544574737555,38.37519454956055,,62.944068943849906,-55.92483890897993,1.3837433073299847,0.33149383327154025
387,131072,125005,6067,0,6067,124267,123957,0,310,86,652,0,119459,4498,0,0,1.163196325302124,4.9709696769714355,6.59163236618042,9.623526573181152,17.00004005432129,30.8679058074951,46.25697158813476,100.00468444824219,3.88348126411438,4.974149322509765,6.578727722167969,9.587526321411133,16.751354217529297,29.68456649780272,41.915529632568365,49.92787551879883,0.0020000000949949026,0.025714285671710968,0.08799999952316284,0.175428569316864,0.3548571467399597,0.7122856974601746,0.9079999923706055,1.6214286088943481,0.0020000000949949026,0.026571428403258324,0.08971428871154785,0.17714285850524902,0.35685715079307556,0.7132000088691703,0.9085714221000671,1.6214286088943481,0,0,0.0014285714132711291,1.4031428098678589,0.00020837783813476562,0,5.0037277953296e-08,1.9267245630683677e-05,0.00010410194030694757,0.0002858784495552534,0.0007225176365986825,0.0024567217116417345,0.004643085767229269,0.014479717911068404,122685,0.023127734661102295,0.032474758476018904,0.051609933376312256,0.0921267420053482,0.22596748173236847,5.629590129852261,21.90209632873537,39.33309555053711,121912,0.01777203381061554,0.033384085074067114,0.05845970939844847,0.10894300043582916,0.2506643012166023,3.864675998687741,18.01387876510619,38.356109619140625,,63.17881818891176,-56.154452863691,1.3802652764522965,0.3283928637378631
388,131072,124740,6332,0,6332,123989,123705,0,284,88,663,0,119238,4467,0,0,1.1565461158752441,4.912623167037964,6.548257350921631,9.588156700134277,16.9762921333313,30.64177217483513,46.43546726226807,100.35567474365234,3.829679489135742,4.91801176071167,6.537633895874023,9.547393798828125,16.682241439819336,29.4746612548828,42.04615280151361,49.997169494628906,0.0020000000949949026,0.025428570806980133,0.08799999952316284,0.175428569316864,0.35600000619888306,0.7125714421272278,0.9034285545349121,1.628857135772705,0.0020000000949949026,0.02628571353852749,0.08971428871154785,0.17714285850524902,0.35771429538726807,0.7134285569190979,0.9037142992019653,1.628857135772705,0,0,0.0011428571306169033,1.3622857332229614,0.00020837783813476562,0,3.1874918679847046e-08,1.906733750292126e-05,0.00010444109712939013,0.00028234794099003655,0.0007147003858311398,0.0024598347037374634,0.004654267313474715,0.014529621030651522,122393,0.023664910346269608,0.032439178228378295,0.05044327303767204,0.09109312295913696,0.22476522624492645,5.6933658599853345,21.941225357055664,38.464195251464844,121576,0.01806284673511982,0.03312899637967348,0.05784482974559069,0.10822327435016632,0.2496780902147293,3.8692222833633423,17.74544334411621,38.43718719482422,,63.41192748115721,-56.372596688648194,1.3803719995936814,0.3192595838623431
389,131072,124677,6395,0,6395,123939,123637,0,302,91,647,0,119136,4501,0,0,1.168538212776184,4.854030609130859,6.492100715637207,9.543683052062988,16.831405639648438,30.470145797729494,46.06050247192387,100.66167449951172,3.836679458618164,4.85986852645874,6.4814910888671875,9.502610206604004,16.59993553161621,29.19131050109863,41.94738235473633,49.979774475097656,0.001714285695925355,0.025714285671710968,0.08828571438789368,0.17485713958740234,0.35828572511672974,0.7105714082717896,0.9034285545349121,1.6311428546905518,0.001714285695925355,0.026571428403258324,0.08971428871154785,0.17657142877578735,0.36000001430511475,0.7114285826683044,0.9034285545349121,1.6311428546905518,0,0,0.0014285714132711291,1.3562856912612915,0.0002079010009765625,0,8.125608289299201e-09,1.9543289582578493e-05,0.00010541677786765144,0.00027888677261894387,0.0007090205044285511,0.0024540402658559906,0.004604102002039043,0.013926865250455295,122301,0.02366974949836731,0.03238504007458687,0.04920145124197006,0.08972430229187012,0.22346724569797516,5.712239742279053,21.530948638916016,38.23310089111328,121473,0.018066823482513428,0.032915849983692166,0.05721098929643631,0.10728313773870468,0.2493356615304947,3.9298713684082007,17.991032485961895,40.96609878540039,,63.63385216263669,-56.62366638500254,1.3762554394032303,0.3351171477931777
390,131072,124447,6625,0,6625,123692,123397,0,295,85,670,0,118872,4525,0,0,1.1655402183532715,4.780246353149414,6.451267242431641,9.468989372253418,16.668625831604004,30.213582992553704,46.33290573120095,197.06268310546875,3.832240104675293,4.786955451965332,6.438305377960205,9.417394638061523,16.440105438232422,28.99455299377441,41.97215423583984,49.9368896484375,0.0020000000949949026,0.026000000536441803,0.08914285898208618,0.17514285445213318,0.35828572511672974,0.7102857232093811,0.9014285802841187,1.628000020980835,0.0020000000949949026,0.027142856270074844,0.0908571407198906,0.1768571436405182,0.36000001430511475,0.7111428380012512,0.9014400076866131,1.628000020980835,0,0,0.001714285695925355,1.3282856941223145,0.00020837783813476562,0,4.3039350998077065e-08,1.9966331077018724e-05,0.00010597939196989778,0.0002762138537540438,0.0006989077096887814,0.002458537864787811,0.004541772970442349,0.013969626339767682,122051,0.02339496649801731,0.032347531989216805,0.04831574112176895,0.08815428614616394,0.22224275767803192,5.695709943771362,21.463501930236816,38.585105895996094,121180,0.017980055883526802,0.03272208571434021,0.056479318998754025,0.10699565708637238,0.2464951053261757,3.809212779998763,17.642951011657683,38.94113540649414,,63.854425667444616,-56.845411574196035,1.3744082409860896,0.31277310001933306
391,131072,124293,6779,0,6779,123540,123252,0,288,85,668,0,118701,4551,0,0,1.1665395498275757,4.720684146881103,6.417314052581787,9.311576843261719,16.59547233581543,29.891350555419876,46.53728317260747,101.33769989013672,3.7758781909942627,4.725289750099182,6.408359527587891,9.258532524108887,16.34554624557495,28.698000431060787,41.914998359680204,49.9965705871582,0.001714285695925355,0.026000000536441803,0.0908571407198906,0.17800000309944153,0.35857143998146057,0.7045714259147644,0.8983085465431219,1.625428557395935,0.001714285695925355,0.027142856270074844,0.09228571504354477,0.17957143485546112,0.36057141423225403,0.7051428556442261,0.8980000019073486,1.625428557395935,0,0,0.0014285714132711291,1.3271428346633911,0.00020837783813476562,0,4.529135759576519e-08,2.017454698066189e-05,0.00010679931005906057,0.00027620592485219707,0.0006883183986493591,0.0024594011439658466,0.004518839514187216,0.014023345909220894,121910,0.022793276235461235,0.03237825371325016,0.047462969087064266,0.08597512543201447,0.21904835104942322,5.570885419845553,21.497875289917022,41.564170837402344,121099,0.017704270780086517,0.032586723938584326,0.055763889104127884,0.10623384267091751,0.24507170170545578,3.8326498031615865,17.315274047851588,41.74009323120117,,64.07481424686722,-57.079497369027074,1.3726129131585023,0.32151284341935865
