案例,视角,固定排序失分百分点,该视角累计失分比例,有效点次,观测次数,各召回区间失分,同帧错序概率,跨帧错序概率,对应训练素材,训练素材学习表现,训练素材池内错序概率,验证观测池内错序概率,原因类别,原因证据,修改方案,区分原因的小实验,尚未核对素材的失分百分点,尚未确认原因的失分百分点,主要对侧案例
N139:1230,正常结构候选,1.0697777613256067e-10,99.99999939881896,1,1,,,,stu 记录5058 / 素材40490 / BCE=0.043316 / 错序率=0.0038934 / 访问1次；nuscenes 记录4775 / 素材38226 / BCE=0.22429 / 错序率=0.0067865 / 访问1次；nuscenes 记录1758 / 素材14008 / BCE=0.13954 / 错序率=0.0062661 / 访问1次；nuscenes 记录615 / 素材4824 / BCE=1.187 / 错序率=0.013334 / 访问1次,近邻训练 BCE=0.043315738439559937; 验证观测 BCE=0.0001911225845105946; 均仅为分类诊断,0.003893432603110021,3.428610612692716e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:1325,正常结构候选,1.0697777613256067e-10,99.99999939926957,1,1,,,,stu 记录6093 / 素材48400 / BCE=0.11813 / 错序率=0.0057295 / 访问1次；nuscenes 记录1758 / 素材14008 / BCE=0.13954 / 错序率=0.0062661 / 访问1次；nuscenes 记录615 / 素材4824 / BCE=1.187 / 错序率=0.013334 / 访问1次；nuscenes 记录4680 / 素材37435 / BCE=3.2375 / 错序率=0.021591 / 访问2次,近邻训练 BCE=0.11813154816627502; 验证观测 BCE=0.0001795440766727552; 均仅为分类诊断,0.0057294885405484485,2.8571755105772636e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:1355,正常结构候选,1.0697777613256067e-10,99.9999993997202,1,1,,,,stu 记录5357 / 素材42882 / BCE=0.02794 / 错序率=0.0026449 / 访问1次；nuscenes 记录4775 / 素材38226 / BCE=0.22429 / 错序率=0.0067865 / 访问1次；nuscenes 记录3566 / 素材28324 / BCE=0.00020782 / 错序率=0.00010559 / 访问1次；nuscenes 记录3900 / 素材31076 / BCE=0.0028643 / 错序率=0.00070005 / 访问1次,近邻训练 BCE=0.027939889580011368; 验证观测 BCE=0.0001795440766727552; 均仅为分类诊断,0.0026449433304272015,2.8571755105772636e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:1359,正常结构候选,1.0697777613256067e-10,99.99999940017081,3,3,,,,stu 记录6158 / 素材48855 / BCE=0.03466 / 错序率=0.0034623 / 访问2次；nuscenes 记录4680 / 素材37435 / BCE=3.2375 / 错序率=0.021591 / 访问2次；nuscenes 记录4686 / 素材37481 / BCE=0.23961 / 错序率=0.0072734 / 访问1次；nuscenes 记录1966 / 素材15650 / BCE=0.63895 / 错序率=0.010404 / 访问1次,近邻训练 BCE=0.03465985506772995; 验证观测 BCE=0.0001911225845105946; 均仅为分类诊断,0.0034623208816757203,3.428610612692716e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:1611,正常结构候选,1.0697777613256067e-10,99.99999940062143,1,1,,,,stu 记录5046 / 素材40394 / BCE=0.24812 / 错序率=0.0076158 / 访问1次；nuscenes 记录3897 / 素材31054 / BCE=0.00083073 / 错序率=0.00033453 / 访问2次；nuscenes 记录4773 / 素材38209 / BCE=0.014427 / 错序率=0.0018865 / 访问1次；nuscenes 记录3900 / 素材31076 / BCE=0.0028643 / 错序率=0.00070005 / 访问1次,近邻训练 BCE=0.24812099337577823; 验证观测 BCE=0.0001795440766727552; 均仅为分类诊断,0.007615787830841596,2.8571755105772636e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:1700,正常结构候选,1.0697777613256067e-10,99.99999940107205,1,1,,,,stu 记录5613 / 素材44923 / BCE=0.03773 / 错序率=0.0035823 / 访问2次；nuscenes 记录3566 / 素材28324 / BCE=0.00020782 / 错序率=0.00010559 / 访问1次；nuscenes 记录2610 / 素材20709 / BCE=0.0018839 / 错序率=0.0005625 / 访问1次；nuscenes 记录3065 / 素材24273 / BCE=0.00017519 / 错序率=7.9434e-05 / 访问1次,近邻训练 BCE=0.03772992268204689; 验证观测 BCE=0.0001795440766727552; 均仅为分类诊断,0.003582347009766365,2.8571755105772636e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:1789,正常结构候选,1.0697777613256067e-10,99.99999940152267,1,1,,,,stu 记录6158 / 素材48855 / BCE=0.03466 / 错序率=0.0034623 / 访问2次；nuscenes 记录4680 / 素材37435 / BCE=3.2375 / 错序率=0.021591 / 访问2次；nuscenes 记录1966 / 素材15650 / BCE=0.63895 / 错序率=0.010404 / 访问1次；nuscenes 记录182 / 素材1447 / BCE=0.0070959 / 错序率=0.0012121 / 访问2次,近邻训练 BCE=0.03465985506772995; 验证观测 BCE=0.0001911225845105946; 均仅为分类诊断,0.0034623208816757203,3.428610612692716e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:1801,正常结构候选,1.0697777613256067e-10,99.99999940197328,1,1,,,,stu 记录5828 / 素材46548 / BCE=0.037029 / 错序率=0.0035477 / 访问1次；nuscenes 记录3566 / 素材28324 / BCE=0.00020782 / 错序率=0.00010559 / 访问1次；nuscenes 记录2610 / 素材20709 / BCE=0.0018839 / 错序率=0.0005625 / 访问1次；nuscenes 记录3065 / 素材24273 / BCE=0.00017519 / 错序率=7.9434e-05 / 访问1次,近邻训练 BCE=0.037028972059488297; 验证观测 BCE=0.0001795440766727552; 均仅为分类诊断,0.0035477376203182655,2.8571755105772636e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:1817,正常结构候选,1.0697777613256067e-10,99.99999940242391,5,3,,,,stu 记录5357 / 素材42882 / BCE=0.02794 / 错序率=0.0026449 / 访问1次；nuscenes 记录4775 / 素材38226 / BCE=0.22429 / 错序率=0.0067865 / 访问1次；nuscenes 记录3900 / 素材31076 / BCE=0.0028643 / 错序率=0.00070005 / 访问1次；nuscenes 记录2737 / 素材21689 / BCE=0.0046718 / 错序率=0.00091083 / 访问2次,近邻训练 BCE=0.027939889580011368; 验证观测 BCE=0.0001911225845105946; 均仅为分类诊断,0.0026449433304272015,3.428610612692716e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:1878,正常结构候选,1.0697777613256067e-10,99.99999940287452,1,1,,,,stu 记录5272 / 素材42201 / BCE=0.4538 / 错序率=0.0094406 / 访问1次；nuscenes 记录3897 / 素材31054 / BCE=0.00083073 / 错序率=0.00033453 / 访问2次；nuscenes 记录4773 / 素材38209 / BCE=0.014427 / 错序率=0.0018865 / 访问1次；nuscenes 记录3900 / 素材31076 / BCE=0.0028643 / 错序率=0.00070005 / 访问1次,近邻训练 BCE=0.45379507541656494; 验证观测 BCE=0.0001911225845105946; 均仅为分类诊断,0.00944058141540439,3.428610612692716e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:2035,正常结构候选,1.0697777613256067e-10,99.99999940332515,4,4,,,,stu 记录5682 / 素材45475 / BCE=0.053763 / 错序率=0.0044102 / 访问1次；nuscenes 记录3075 / 素材24351 / BCE=0.00042855 / 错序率=0.0002115 / 访问1次；nuscenes 记录1973 / 素材15706 / BCE=0.033973 / 错序率=0.0033964 / 访问1次；nuscenes 记录3567 / 素材28331 / BCE=0.00016526 / 错序率=7.2007e-05 / 访问2次,近邻训练 BCE=0.05376250669360161; 验证观测 BCE=0.0001795440766727552; 均仅为分类诊断,0.004410212120343879,2.8571755105772636e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:2121,正常结构候选,1.0697777613256067e-10,99.99999940377576,1,1,,,,stu 记录5613 / 素材44923 / BCE=0.03773 / 错序率=0.0035823 / 访问2次；nuscenes 记录3566 / 素材28324 / BCE=0.00020782 / 错序率=0.00010559 / 访问1次；nuscenes 记录2610 / 素材20709 / BCE=0.0018839 / 错序率=0.0005625 / 访问1次；nuscenes 记录3065 / 素材24273 / BCE=0.00017519 / 错序率=7.9434e-05 / 访问1次,近邻训练 BCE=0.03772992268204689; 验证观测 BCE=0.0001911225845105946; 均仅为分类诊断,0.003582347009766365,3.428610612692716e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:2193,正常结构候选,1.0697777613256067e-10,99.99999940422639,1,1,,,,stu 记录5613 / 素材44923 / BCE=0.03773 / 错序率=0.0035823 / 访问2次；nuscenes 记录3566 / 素材28324 / BCE=0.00020782 / 错序率=0.00010559 / 访问1次；nuscenes 记录2610 / 素材20709 / BCE=0.0018839 / 错序率=0.0005625 / 访问1次；nuscenes 记录3065 / 素材24273 / BCE=0.00017519 / 错序率=7.9434e-05 / 访问1次,近邻训练 BCE=0.03772992268204689; 验证观测 BCE=0.0001911225845105946; 均仅为分类诊断,0.003582347009766365,3.428610612692716e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:2197,正常结构候选,1.0697777613256067e-10,99.999999404677,1,1,,,,stu 记录5938 / 素材47316 / BCE=0.25065 / 错序率=0.0076426 / 访问1次；nuscenes 记录4773 / 素材38209 / BCE=0.014427 / 错序率=0.0018865 / 访问1次；nuscenes 记录3897 / 素材31054 / BCE=0.00083073 / 错序率=0.00033453 / 访问2次；nuscenes 记录2396 / 素材19000 / BCE=0.0099765 / 错序率=0.0015753 / 访问1次,近邻训练 BCE=0.2506456971168518; 验证观测 BCE=0.0001795440766727552; 均仅为分类诊断,0.007642642642642642,2.8571755105772636e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:2251,正常结构候选,1.0697777613256067e-10,99.99999940512762,89,5,,,,stu 记录5825 / 素材46527 / BCE=0.10672 / 错序率=0.0056797 / 访问1次；nuscenes 记录3202 / 素材25383 / BCE=0.051179 / 错序率=0.0042252 / 访问1次；nuscenes 记录4773 / 素材38209 / BCE=0.014427 / 错序率=0.0018865 / 访问1次；nuscenes 记录1259 / 素材10052 / BCE=0.00023549 / 错序率=0.00013594 / 访问1次,近邻训练 BCE=0.1067219004034996; 验证观测 BCE=0.0001911225845105946; 均仅为分类诊断,0.005679664484218564,3.428610612692716e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:2331,正常结构候选,1.0697777613256067e-10,99.99999940557824,47,6,,,,stu 记录5198 / 素材41610 / BCE=0.050269 / 错序率=0.0038962 / 访问1次；nuscenes 记录1635 / 素材13030 / BCE=0.012067 / 错序率=0.0018328 / 访问1次；nuscenes 记录196 / 素材1551 / BCE=0.0058737 / 错序率=0.0010591 / 访问2次；nuscenes 记录2885 / 素材22853 / BCE=0.0028918 / 错序率=0.00067861 / 访问2次,近邻训练 BCE=0.05026921257376671; 验证观测 BCE=0.0001795440766727552; 均仅为分类诊断,0.0038962349446220418,2.8571755105772636e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:2460,正常结构候选,1.0697777613256067e-10,99.99999940602886,19,10,,,,stu 记录5046 / 素材40394 / BCE=0.24812 / 错序率=0.0076158 / 访问1次；nuscenes 记录4773 / 素材38209 / BCE=0.014427 / 错序率=0.0018865 / 访问1次；nuscenes 记录3897 / 素材31054 / BCE=0.00083073 / 错序率=0.00033453 / 访问2次；nuscenes 记录2396 / 素材19000 / BCE=0.0099765 / 错序率=0.0015753 / 访问1次,近邻训练 BCE=0.24812099337577823; 验证观测 BCE=0.0001795440766727552; 均仅为分类诊断,0.007615787830841596,2.8571755105772636e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:2602,正常结构候选,1.0697777613256067e-10,99.99999940647947,1,1,,,,stu 记录5825 / 素材46527 / BCE=0.10672 / 错序率=0.0056797 / 访问1次；nuscenes 记录4773 / 素材38209 / BCE=0.014427 / 错序率=0.0018865 / 访问1次；nuscenes 记录3075 / 素材24351 / BCE=0.00042855 / 错序率=0.0002115 / 访问1次；nuscenes 记录3202 / 素材25383 / BCE=0.051179 / 错序率=0.0042252 / 访问1次,近邻训练 BCE=0.1067219004034996; 验证观测 BCE=0.0001911225845105946; 均仅为分类诊断,0.005679664484218564,3.428610612692716e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:2685,正常结构候选,1.0697777613256067e-10,99.9999994069301,2,2,,,,stu 记录5682 / 素材45475 / BCE=0.053763 / 错序率=0.0044102 / 访问1次；nuscenes 记录3075 / 素材24351 / BCE=0.00042855 / 错序率=0.0002115 / 访问1次；nuscenes 记录4773 / 素材38209 / BCE=0.014427 / 错序率=0.0018865 / 访问1次；nuscenes 记录3567 / 素材28331 / BCE=0.00016526 / 错序率=7.2007e-05 / 访问2次,近邻训练 BCE=0.05376250669360161; 验证观测 BCE=0.0001795440766727552; 均仅为分类诊断,0.004410212120343879,2.8571755105772636e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:2766,正常结构候选,1.0697777613256067e-10,99.99999940738071,1,1,,,,stu 记录6095 / 素材48414 / BCE=0.014223 / 错序率=0.0019101 / 访问1次；nuscenes 记录4773 / 素材38209 / BCE=0.014427 / 错序率=0.0018865 / 访问1次；nuscenes 记录2215 / 素材17593 / BCE=1.7504 / 错序率=0.015909 / 访问1次；nuscenes 记录3075 / 素材24351 / BCE=0.00042855 / 错序率=0.0002115 / 访问1次,近邻训练 BCE=0.014222705736756325; 验证观测 BCE=0.0001795440766727552; 均仅为分类诊断,0.0019101003682742337,2.8571755105772636e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:2774,正常结构候选,1.0697777613256067e-10,99.99999940783134,2,2,,,,stu 记录5995 / 素材47714 / BCE=0.030684 / 错序率=0.0031474 / 访问2次；nuscenes 记录4773 / 素材38209 / BCE=0.014427 / 错序率=0.0018865 / 访问1次；nuscenes 记录3075 / 素材24351 / BCE=0.00042855 / 错序率=0.0002115 / 访问1次；nuscenes 记录3897 / 素材31054 / BCE=0.00083073 / 错序率=0.00033453 / 访问2次,近邻训练 BCE=0.030684424564242363; 验证观测 BCE=0.0001795440766727552; 均仅为分类诊断,0.0031473555667104057,2.8571755105772636e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:2822,正常结构候选,1.0697777613256067e-10,99.99999940828195,87,40,,,,stu 记录5938 / 素材47316 / BCE=0.25065 / 错序率=0.0076426 / 访问1次；nuscenes 记录4773 / 素材38209 / BCE=0.014427 / 错序率=0.0018865 / 访问1次；nuscenes 记录3897 / 素材31054 / BCE=0.00083073 / 错序率=0.00033453 / 访问2次；nuscenes 记录3900 / 素材31076 / BCE=0.0028643 / 错序率=0.00070005 / 访问1次,近邻训练 BCE=0.2506456971168518; 验证观测 BCE=0.0001795440766727552; 均仅为分类诊断,0.007642642642642642,2.8571755105772636e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:2954,正常结构候选,1.0697777613256067e-10,99.99999940873258,7,3,,,,stu 记录6000 / 素材47749 / BCE=0.045686 / 错序率=0.0039875 / 访问1次；nuscenes 记录4775 / 素材38226 / BCE=0.22429 / 错序率=0.0067865 / 访问1次；nuscenes 记录3566 / 素材28324 / BCE=0.00020782 / 错序率=0.00010559 / 访问1次；nuscenes 记录3900 / 素材31076 / BCE=0.0028643 / 错序率=0.00070005 / 访问1次,近邻训练 BCE=0.04568645358085633; 验证观测 BCE=0.0001911225845105946; 均仅为分类诊断,0.003987489793941407,3.428610612692716e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:3031,正常结构候选,1.0697777613256067e-10,99.99999940918319,185,45,,,,stu 记录5823 / 素材46513 / BCE=0.050206 / 错序率=0.0038923 / 访问2次；nuscenes 记录3566 / 素材28324 / BCE=0.00020782 / 错序率=0.00010559 / 访问1次；nuscenes 记录4775 / 素材38226 / BCE=0.22429 / 错序率=0.0067865 / 访问1次；nuscenes 记录3900 / 素材31076 / BCE=0.0028643 / 错序率=0.00070005 / 访问1次,近邻训练 BCE=0.05020636320114136; 验证观测 BCE=0.0001911225845105946; 均仅为分类诊断,0.003892292830464874,3.428610612692716e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:3100,正常结构候选,1.0697777613256067e-10,99.99999940963382,1,1,,,,stu 记录5824 / 素材46520 / BCE=0.053179 / 错序率=0.0043885 / 访问1次；nuscenes 记录1973 / 素材15706 / BCE=0.033973 / 错序率=0.0033964 / 访问1次；nuscenes 记录3567 / 素材28331 / BCE=0.00016526 / 错序率=7.2007e-05 / 访问2次；nuscenes 记录4857 / 素材38898 / BCE=0.031114 / 错序率=0.0028621 / 访问1次,近邻训练 BCE=0.05317925661802292; 验证观测 BCE=0.0001795440766727552; 均仅为分类诊断,0.0043884638841476635,2.8571755105772636e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:3104,正常结构候选,1.0697777613256067e-10,99.99999941008443,3,2,,,,stu 记录6000 / 素材47749 / BCE=0.045686 / 错序率=0.0039875 / 访问1次；nuscenes 记录4775 / 素材38226 / BCE=0.22429 / 错序率=0.0067865 / 访问1次；nuscenes 记录3900 / 素材31076 / BCE=0.0028643 / 错序率=0.00070005 / 访问1次；nuscenes 记录3897 / 素材31054 / BCE=0.00083073 / 错序率=0.00033453 / 访问2次,近邻训练 BCE=0.04568645358085633; 验证观测 BCE=0.0001911225845105946; 均仅为分类诊断,0.003987489793941407,3.428610612692716e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:3145,正常结构候选,1.0697777613256067e-10,99.99999941053505,1,1,,,,stu 记录5255 / 素材42066 / BCE=0.46786 / 错序率=0.0093632 / 访问2次；nuscenes 记录3075 / 素材24351 / BCE=0.00042855 / 错序率=0.0002115 / 访问1次；nuscenes 记录3567 / 素材28331 / BCE=0.00016526 / 错序率=7.2007e-05 / 访问2次；nuscenes 记录4773 / 素材38209 / BCE=0.014427 / 错序率=0.0018865 / 访问1次,近邻训练 BCE=0.467864990234375; 验证观测 BCE=0.0001795440766727552; 均仅为分类诊断,0.00936323420194388,2.8571755105772636e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
N139:3153,正常结构候选,1.0697777613256067e-10,99.99999941098567,1,1,,,,stu 记录5938 / 素材47316 / BCE=0.25065 / 错序率=0.0076426 / 访问1次；nuscenes 记录3897 / 素材31054 / BCE=0.00083073 / 错序率=0.00033453 / 访问2次；nuscenes 记录4773 / 素材38209 / BCE=0.014427 / 错序率=0.0018865 / 访问1次；nuscenes 记录4305 / 素材34347 / BCE=0.010543 / 错序率=0.0016482 / 访问1次,近邻训练 BCE=0.2506456971168518; 验证观测 BCE=0.0001795440766727552; 均仅为分类诊断,0.007642642642642642,2.8571755105772636e-05,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0,1.0697777613256067e-10,P169:1:1.06978e-10
