world,source_sequence,world_identity,historical_combination,historical_shape_family,geometry_parent,length_local_m,width_local_m,height_local_m,primitives,continuous_deformation,vertical_exponent_min,vertical_exponent_max,horizontal_exponent_min,horizontal_exponent_max,yaw_rad,intensity_quantile,material_roughness,support_frame,support_semantic,support_plane_rmse_m,contact_residual_m,local_z_support_angle_deg,historical_reference_frame,historical_reference_points,stored_frames,source_binding_verified,historical_eligible_frames,historical_one_to_four_frames,compared_files,verified_frames,eligible_frames,one_to_four_frames,anomaly_points,main_v3_equal,surface_level_abs_max,background_interior_points,historical_collision_unresolved,eligible_segments
train/sheet_raised_rough_1,206,7960f6b087cf1899e94a0ddaf63e93050fc1f2a9f422795b261ac7b590020aee,sheet/raised/rough,single,train/2383,1.147654084683408,0.08854277012357771,0.8570849499386032,1,False,1.0737749940652401,1.0737749940652401,1.5261887013348012,1.5261887013348012,-0.7754224854441549,0.6061062152830863,0.026667004864730837,165,40,0.010413486804418897,-1.7296158949520193e-09,0.0,165,5,449,True,82,29,449,449,82,29,5218,True,8.319796207275028e-07,0,0,5
train/sheet_raised_rough_2,206,7ca7fa8034494afabb39fa2dc57e47f580ff45da1d96a62c1117cb4584ee4122,sheet/raised/rough,single,train/14354,0.879014941972185,0.07590614096963388,0.765829289142827,1,False,1.000402754475198,1.000402754475198,0.30708440524436104,0.30708440524436104,-1.3653877651305677,0.5841053754618905,0.4807758260227258,225,40,0.012192846173172161,-5.42102918110743e-10,0.0,437,5,449,True,196,157,449,449,196,157,11953,True,1.6006356256441566e-06,0,0,10
train/sheet_raised_rough_3,206,861bd39a4bbec1d7bf766f6e4c5d98cd37928d9b14558a197d9157f03c53e151,sheet/raised/rough,single,train/2377,1.0333532724633776,0.07667525565976827,0.6681685303835138,1,False,0.30212502846967204,0.30212502846967204,1.4535000570187597,1.4535000570187597,-3.0652172197337237,0.8542750556941432,0.3643820233562339,115,40,0.006844323464948596,-3.897266287467006e-09,0.0,115,8,449,True,59,42,449,449,59,42,3416,True,1.1459132108098734e-06,0,0,5
train/sheet_raised_rough_4,206,91c32f70d319fbcba5fa4ae1eda3bfe49b6b5065adb53799440f6cf216e82a5b,sheet/raised/rough,single,train/2360,1.4122742538447468,0.1105890224757779,0.5614550752031092,1,False,0.9793795936294294,0.9793795936294294,1.751166986719592,1.751166986719592,0.6429592119819176,0.7914548825480126,0.20312383845226734,36,40,0.010346843370549114,4.2263814670207017e-10,0.0,36,8,449,True,92,2,449,449,92,2,4451,True,5.729203714680645e-07,0,0,1
train/sheet_raised_rough_5,206,a6900e14a3666a75b1c2458dbb4a2b749d23e4c7a6cb0b95f2dcb3dd26c22bd9,sheet/raised/rough,single,train/14375,1.195137561082585,0.07948161570082131,1.138323617385241,1,False,0.39779871354330987,0.39779871354330987,1.3616465444396086,1.3616465444396086,2.0936618944753844,0.27196553861486666,0.20915588829950083,175,40,0.00429299430340956,-5.922967671878611e-10,0.0,344,7,449,True,255,67,449,449,255,67,26065,True,8.195011966592958e-07,0,0,14
train/sheet_raised_rough_6,206,bbdbdc80e8d02d45b4e1b624f0ae0e67c68241a47229ebe33d23194e8bd02aff,sheet/raised/rough,single,train/2373,0.7854180953062642,0.10300313193178354,0.6772038891361897,1,False,0.8962216916978369,0.8962216916978369,1.3639424370495614,1.3639424370495614,-2.1288153090609816,0.4071168036351423,0.11291776235425616,121,40,0.008530829350198655,1.8506467469592282e-09,0.0,121,5,449,True,72,82,449,449,72,82,2267,True,8.78420769870283e-07,0,0,13
train/sheet_raised_rough_7,206,bf1152376ca288a92dfd9b530777d5be6ee05caa1a9a833cad028510d6ca7ef4,sheet/raised/rough,single,train/2388,0.944158182416766,0.0754884843971317,0.985649637848162,1,False,1.0007403651312072,1.0007403651312072,1.7326882214696138,1.7326882214696138,-0.38765509605530557,0.061490164441194296,0.09787593302985675,54,40,0.013088836182802092,5.077322562385689e-09,0.0,54,7,449,True,223,11,449,449,223,11,17363,True,1.7416286510611802e-06,0,0,8
train/sheet_raised_rough_8,206,c01e6a3c9cb08687a71f07fb54cecf303b8ccc74a2aabf4608c6fcd149dfa7e3,sheet/raised/rough,single,train/14378,0.9495540208084424,0.06825878207324161,1.0176525004326324,1,False,0.5261062452672758,0.5261062452672758,1.78921187980317,1.78921187980317,1.820255219190635,0.4118247226797608,0.4824295451100406,95,40,0.008827064824309566,-2.6880331294165675e-09,0.0,216,5,449,True,143,29,449,449,143,29,6320,True,9.482894247372455e-07,0,0,6
train/sheet_raised_smooth_1,206,391bfc1b6cdce9b39a2608c9462dcce60f1100bbe8748a56c56ca0f47cc5ae2d,sheet/raised/smooth,single,train/2376,0.9720057198561535,0.06389746517410574,1.1367502350725083,1,False,1.1579318063999569,1.1579318063999569,1.3627252130720893,1.3627252130720893,0.1573473345294949,0.8820003689902374,0.462105585402423,185,40,0.009225970011910488,-2.9314752847398044e-09,0.0,185,8,449,True,66,15,449,449,66,15,7136,True,1.7042668215846966e-06,0,0,4
train/sheet_raised_smooth_2,206,543f72c34a3f41b7afb7a3d9b45ab95e33242a1561b7460359c5b194e473027a,sheet/raised/smooth,single,train/2375,0.8587258111302253,0.09254289721872533,0.5177778115470887,1,False,1.7705786953756966,1.7705786953756966,1.5234379224443753,1.5234379224443753,0.905423607176072,0.864873560016772,0.04177392642651129,209,40,0.008108827636578844,1.1880175732059683e-09,0.0,209,8,449,True,146,101,449,449,146,101,6014,True,1.784277889134857e-06,0,0,5
train/sheet_raised_smooth_3,206,5c8e581712703e45d27a9978fafdb5044127bdae56c944ad7792b001a0e17269,sheet/raised/smooth,single,train/2405,0.9308399655629513,0.07368096685108617,0.5090004969191095,1,False,0.3386152622649198,0.3386152622649198,0.9570891593809494,0.9570891593809494,1.2354730413876611,0.7397031569544571,0.15842279002921245,101,40,0.01147898267309837,-3.332006892620143e-11,0.0,101,8,449,True,29,32,449,449,29,32,418,True,9.405649874604622e-07,0,0,6
train/sheet_raised_smooth_4,206,84bb65e3f75b669554f554dc7e3419f2acb0f931714f78bdc40be6bd82c26320,sheet/raised/smooth,single,train/2400,1.2054478353281497,0.061648257909153195,1.0024654323623328,1,False,1.1961747010830277,1.1961747010830277,1.2787763294297836,1.2787763294297836,1.9188669856722784,0.756830769286269,0.17692873500835388,176,40,0.005244986721743852,-6.041596667394343e-09,0.0,176,5,449,True,263,49,449,449,263,49,15651,True,9.276543789498536e-07,0,0,16
train/sheet_raised_smooth_5,206,af426fb7aaff69bce450fdffab8cdb750b22b2725cec4d0625e8ef2eabce137e,sheet/raised/smooth,single,train/2369,1.2699704036341524,0.07596966074193204,1.1721527667322893,1,False,1.2822909145763735,1.2822909145763735,1.6026563753204461,1.6026563753204461,0.3200644668723558,0.4429688606118461,0.10908285975918275,26,40,0.00949284756858642,-2.43039777192422e-09,0.0,26,8,449,True,246,1,449,449,246,1,72852,True,3.304570128119221e-06,0,0,1
train/sheet_raised_smooth_6,206,cdb7220debcfd7ada72b82e704602f50def43b7affecac743e6b6fe74aaf975b,sheet/raised/smooth,single,train/2363,0.9964581223005506,0.08728709692206221,0.777734424087997,1,False,1.5707966242521407,1.5707966242521407,0.3949783366928617,0.3949783366928617,2.5951466338681746,0.7594354010119678,0.001716986999015735,48,40,0.007355459414543754,-5.351744158943461e-09,0.0,48,8,449,True,114,12,449,449,114,12,13577,True,3.297082520949606e-07,0,0,7
train/sheet_raised_smooth_7,206,fac8d3b800fbd2faeea789e30c02f9f07bd0716454eed2de6a209a1c91624346,sheet/raised/smooth,single,train/2391,0.7675789089552657,0.09355710639261279,0.6537242811763344,1,False,1.4616179252508246,1.4616179252508246,1.1699125390140093,1.1699125390140093,0.9516424513252133,0.34360404476340956,0.18120903358585494,7,40,0.005374726264247657,4.206369197401472e-09,0.0,7,8,449,True,93,0,449,449,93,0,11577,True,4.461743649532951e-07,0,0,2
train/sheet_raised_smooth_8,206,ff20f9d5976d483a31d3073c3997515d6927855b20ce925c5a769f836b473422,sheet/raised/smooth,single,train/2382,1.1139587916000713,0.06982346379893356,0.5616005608466533,1,False,0.3110289873700459,0.3110289873700459,1.5780231404014864,1.5780231404014864,2.2813584598587004,0.4855363090036386,0.024643773722157758,149,40,0.008257316754286644,9.553128288430912e-10,0.0,149,8,449,True,71,85,449,449,71,85,4664,True,5.999722415977315e-07,0,0,9
train/sheet_raised_sparse_1,206,291ae338860cb9dc83250172513c44065e7aae30296d3c260134ee98d136b615,sheet/raised/sparse,single,train/2366,0.9862100693307906,0.09157001058923007,1.1088857991139007,1,False,0.34685482750898305,0.34685482750898305,1.032620986539841,1.032620986539841,1.0463828638204573,0.7373286972375507,0.49072919070212406,98,40,0.006525681666677736,-4.2042690440169395e-09,0.0,98,8,449,True,273,2,449,449,273,2,48741,True,3.381961274928024e-06,35,0,1
train/sheet_raised_sparse_2,206,3059bab7c4a295ac4a4fe13fa6d2d67f47149c02d015972183c73bb1bb85f400,sheet/raised/sparse,single,train/14355,0.9878931546011813,0.09464845877765485,1.0043971097806763,1,False,0.5145279691349356,0.5145279691349356,0.91829798847946,0.91829798847946,-1.879435120547085,0.2379410511095777,0.46104693119456486,304,40,0.006747303582861373,2.702111423502629e-09,0.0,104,6,449,True,348,1,449,449,348,1,50721,True,1.6841892818731282e-06,0,0,1
train/sheet_raised_sparse_3,206,41f766739246dfa477260903e8d6c8c5f532e331e5b6461e4296ced1d46c7705,sheet/raised/sparse,single,train/2395,1.1393341252025742,0.08670256948927062,0.8702886380134652,1,False,0.3587099017625834,0.3587099017625834,1.4267938294126303,1.4267938294126303,-0.0413794665349565,0.37333788613850466,0.2546358723936568,137,40,0.03263175427229649,2.1922852422306964e-09,0.0,137,8,449,True,246,1,449,449,246,1,56285,True,2.7422569517964327e-06,0,0,1
train/sheet_raised_sparse_4,206,42ccb7beb4c8c0d42483b3fd0b575f29db2fda97e5e57effbe224ea67f2e20b3,sheet/raised/sparse,single,train/14376,0.746520484677242,0.10132372504578693,1.0839294835814792,1,False,0.3610320350244849,0.3610320350244849,0.7228695888622368,0.7228695888622368,0.9219484500348125,0.2807420114156048,0.012967401830781156,89,40,0.015658457535202012,-3.829586980863554e-09,0.0,168,5,449,True,144,35,449,449,144,35,4338,True,1.1152918870980043e-06,0,0,9
train/sheet_raised_sparse_5,206,6c2fd4759e1f9da8978e6e284fbd862a60f7ec0defc7fbf96a8b7d4a1a5f5301,sheet/raised/sparse,single,train/24353,1.2893899099789607,0.06780789437037339,0.8171944507985841,1,False,0.45478019143166964,0.45478019143166964,1.4337833814189078,1.4337833814189078,0.11827438196861662,0.22121378105986345,0.004216300325591726,370,40,0.017460087332319595,-6.3896665736251634e-12,0.0,142,7,449,True,301,2,449,449,301,2,46838,True,1.7469748719946273e-06,0,0,2
train/sheet_raised_sparse_6,206,9d184f5e262962d3bd1e1f5d3573db0d81f2f5f1fe9946126fde3038c9f6b8aa,sheet/raised/sparse,single,train/14382,0.7107219927114087,0.11575520846801257,0.6456961923485002,1,False,0.8458352464308114,0.8458352464308114,1.3127530421796911,1.3127530421796911,-0.8607094053343398,0.15080534674239082,0.41369953094197165,113,40,0.006826151165168032,-2.1002323213892282e-09,0.0,220,6,449,True,94,40,449,449,94,40,2029,True,6.158469034109108e-07,0,0,11
train/sheet_raised_sparse_7,206,dd68caeabc3e16c59c3a39185e47552bf3fdaf40c74fd1eeb14205079e847c14,sheet/raised/sparse,single,train/24354,0.8620659004714073,0.07704475343954167,0.7233438492936957,1,False,1.3125774611548027,1.3125774611548027,1.7728405554087865,1.7728405554087865,0.48715109407173207,0.6008427473433898,0.35134130479404935,394,48,0.044615553026401605,-2.8410032659742512e-09,0.0,220,5,449,True,229,11,449,449,229,11,23421,True,3.447653379879073e-06,0,0,4
train/sheet_raised_sparse_8,206,f9a7b31b10a4e0b686b3a2b7af500d817661fc9f455bcd1691631dac6112832e,sheet/raised/sparse,single,train/14361,1.1377961399131669,0.07935809063858738,0.8442709419442356,1,False,0.7665629441021358,0.7665629441021358,0.8405787250402237,0.8405787250402237,2.2164640229328363,0.5198053658943211,0.4483414520070597,366,40,0.013465753490933478,1.771624347224332e-09,0.0,231,5,449,True,210,39,449,449,210,39,33569,True,4.4270442783155943e-07,0,0,3
train/solid_low_rough_1,206,02c5a93789b2858ca962276a00f2213b6a0aa672dd208ca82334d33c2cca28f2,solid/low/rough,single,train/2037,0.4631232191109648,0.38553383048865064,0.15451750282276752,1,False,1.2135445752827625,1.2135445752827625,0.7445408063330651,0.7445408063330651,1.124100986464109,0.08323407977766337,0.025789197498463312,7,40,0.0063197491890911155,7.635160698127308e-10,0.0,7,8,449,True,93,1,449,449,93,1,1401,True,2.0375143035728163e-07,0,0,2
train/solid_low_rough_2,206,4bf303eed904ac1f6a46d66738538a998703f34103676c8dfadd7b8e949ef5a4,solid/low/rough,bridge,train/49,1.1145745209332807,0.6172209492136841,0.15060218245572526,3,False,0.4422888779595187,1.1140806660603908,0.46441490827350596,1.1351664646507982,0.944784540941721,0.5687922492833236,0.462068693493724,408,48,0.029214032488094677,1.2533426518857027e-09,0.0,408,13,449,True,189,55,449,449,189,55,10544,True,8.25949611482884e-07,0,0,10
train/solid_low_rough_3,206,59c1deafd459f2a26eab42bc1d937d407aa5431f0bec7dd68d894ad3042f3d85,solid/low/rough,single,train/2021,0.5680094116293637,0.3673303165659692,0.1158541536026391,1,False,1.2652239538832328,1.2652239538832328,0.3501072208889021,0.3501072208889021,-1.073177361058295,0.5963716964678497,0.11369289980821534,13,40,0.005818451100265123,1.8521017011718932e-09,0.0,13,8,449,True,97,0,449,449,97,0,4243,True,1.4526862626705275e-07,0,0,1
train/solid_low_rough_4,206,5b6eb9b3c644ab645bcf2e1a9ec6345587584b441452779d580c68fbaa4aceef,solid/low/rough,single,train/10528,0.6317976937274947,0.4436107014055745,0.17273193187223446,1,False,1.6110053277864052,1.6110053277864052,0.34761353107443965,0.34761353107443965,1.5040880605405347,0.2544326442705965,0.19023286890230345,260,40,0.013309184810391986,1.2175640218270445e-09,0.0,408,7,449,True,88,161,449,449,88,161,2181,True,4.825888389223234e-07,0,0,8
train/solid_low_rough_5,206,948d7ef809c17e5531f292de48df0011e7e4b0f21e6a9f7aaa2a41a5c78d11c6,solid/low/rough,single,train/10,0.7408857750063945,0.49487584713811145,0.1253141420005067,1,False,0.9942355102113334,0.9942355102113334,0.7085317099558963,0.7085317099558963,-2.7596935704604957,0.8058798143171279,0.2108939586611221,72,40,0.04595981179938579,2.339943946938483e-09,0.0,72,61,449,True,100,48,449,449,100,48,4539,True,8.130129805146893e-07,0,0,4
train/solid_low_rough_6,206,98cd8d1daddbd2ab4186632b8a0c76f7ce6941c60e3b81c7c6c325ec3b820493,solid/low/rough,single,train/1016,0.1387433542760298,0.05451591462471686,0.08799641478352364,1,False,1.565927931671373,1.565927931671373,0.7559189211316107,0.7559189211316107,-3.052931831190124,0.8736705519049197,0.2954042114415978,132,40,0.012210725862203165,-4.27256223456407e-10,0.0,,0,449,True,13,78,449,449,13,78,79,True,8.446032107679141e-07,0,0,4
train/solid_low_rough_7,206,9ffc8738a85164d5106724b1680f3aa44f39b3a77f2fb22e77daf429d368f036,solid/low/rough,single,train/9,0.4058204789316673,0.49050450680821495,0.15605005894818053,1,False,0.5190654579166244,0.5190654579166244,1.3583771184434221,1.3583771184434221,-1.0248396555685795,0.3147404371460284,0.210469111018167,408,40,0.04198941652084838,-1.389424020281638e-09,0.0,408,31,449,True,72,45,449,449,72,45,1054,True,4.444132177499967e-07,46,0,3
train/solid_low_rough_8,206,fbdb7b4bfc225b0880bba5c750df80ca2b6f4122f840dc0f971092cec6fcc7e6,solid/low/rough,single,train/2002,0.3533181808948237,0.4405413381665288,0.10630705720445513,1,False,1.4833626516143077,1.4833626516143077,0.8447335250204955,0.8447335250204955,-0.2582626828593133,0.07939482930012279,0.39694509446362786,10,40,0.03174491595233486,-5.463209190592623e-10,0.0,10,8,449,True,34,39,449,449,34,39,345,True,2.2771646696220756e-07,0,0,5
train/solid_low_smooth_1,206,20a540c3ac38f16a011148f2f65e5700d9b72bc2f41435f6def4d8c35a930bdb,solid/low/smooth,single,train/10523,0.6816094728158882,0.5846898817680654,0.15452442063678926,1,False,1.0344034903773538,1.0344034903773538,0.4313112046405897,0.4313112046405897,-2.785067085921546,0.45701457991572597,0.030085802059647004,234,40,0.01247493546466977,2.8507959881629578e-11,0.0,387,6,449,True,121,100,449,449,121,100,5784,True,4.951800341559938e-07,0,0,4
train/solid_low_smooth_2,206,27ca116af018240ed8abaf217b27d9cabb00786907045489c4319912e4473c5e,solid/low/smooth,single,train/2000,0.44698440027926556,0.27704704457429513,0.14228720924365673,1,False,0.5920378932028114,0.5920378932028114,0.7470839862875162,0.7470839862875162,0.3153785946720884,0.5796540825913569,0.4335306333192058,46,40,0.010805006971506013,1.364616919463657e-09,0.0,46,8,449,True,67,31,449,449,67,31,782,True,2.920334041121787e-07,0,0,8
train/solid_low_smooth_3,206,52fbf102e18a88e04164fabd48253ff5ca0dc174720fef75371e3f7a9246ae98,solid/low/smooth,single,train/2014,0.4024941104156796,0.4496000444644996,0.16766055781212727,1,False,1.0446171773572595,1.0446171773572595,0.7731870704521316,0.7731870704521316,2.0190328826204134,0.6283962739667136,0.31421942742740305,83,40,0.00564418784694633,2.250790762103883e-09,0.0,83,8,449,True,99,0,449,449,99,0,4253,True,1.5440308994677967e-07,0,0,1
train/solid_low_smooth_4,206,60c55bb774e09c648c3d76cc77f65cee7afb361a9ff59508575adfda5c951a79,solid/low/smooth,single,train/10519,0.8314445306381909,0.4099381298744267,0.18828200532568193,1,False,1.4159843318461574,1.4159843318461574,1.486486707913018,1.486486707913018,-2.211777166077268,0.08248839696052465,0.18608991933340896,105,40,0.007619857114095534,3.284846158968513e-09,0.0,175,6,449,True,62,14,449,449,62,14,936,True,4.1554352622040465e-07,0,0,2
train/solid_low_smooth_5,206,6b923cbcf746fe6e0140ff262e0c852410708c5782e50da53b066b1a443cc7e4,solid/low/smooth,single,train/2,0.6364544830503118,0.6035621454810524,0.1459948246547206,1,False,0.6831645084120627,0.6831645084120627,1.1053930312616689,1.1053930312616689,-0.197094064078009,0.4907349945569252,0.14010274462031946,251,40,0.006604324403527415,5.268658981316676e-10,0.0,,0,449,True,140,88,449,449,140,88,4869,True,3.2134322121510315e-07,0,0,4
train/solid_low_smooth_6,206,898b4c54e7274be9314f28a74a1f3302004c7dfa0d6495f5401552bb01ec3e20,solid/low/smooth,single,train/2046,0.43267916259365574,0.2747681134205172,0.16408593536653893,1,False,1.725505260668907,1.725505260668907,1.2513595284711225,1.2513595284711225,-1.895312185698314,0.6827592835412523,0.40727309306741877,122,40,0.006480616192859583,-4.5690332073355933e-10,0.0,122,8,449,True,86,100,449,449,86,100,1713,True,1.955688256390719e-06,0,0,5
train/solid_low_smooth_7,206,9523ae69747e0563776ed3ce678f3fc5b0878ac069095495a5305505f9dcd2f8,solid/low/smooth,single,train/2018,0.3570811574070733,0.27426964440193435,0.128197292670066,1,False,0.4703722863233653,0.4703722863233653,0.34692396930764385,0.34692396930764385,3.045021804633901,0.25392821484130706,0.21576886804882855,55,40,0.006641746235480884,1.3052151720538419e-09,0.0,55,8,449,True,86,19,449,449,86,19,2288,True,2.9030911102918406e-07,0,0,7
train/solid_low_smooth_8,206,c3efe0692378b63b7a0c75010657788250118882a27fbefb89136e38219f1593,solid/low/smooth,single,train/2019,0.5766584681258303,0.32893920756163836,0.10620993965171265,1,False,0.9792356612431581,0.9792356612431581,0.5056015128771061,0.5056015128771061,-1.0405049788507421,0.2865519523767461,0.06880184428978559,60,40,0.029510447986211715,1.431342613877895e-10,0.0,60,8,449,True,101,72,449,449,101,72,1481,True,6.081281438597306e-07,0,0,5
train/solid_low_sparse_1,206,1284277d41a46a44984d6a3b3f415128d9b074da627ed00d5182cdd86a58702c,solid/low/sparse,single,train/20514,1.612794490207184,0.6785264378107508,0.19279374802041271,1,False,1.3497924004091695,1.3497924004091695,1.593644999147421,1.593644999147421,3.741974239540903,0.6342653652536683,0.3548914031873124,79,48,0.03419564961059376,1.8280082725308233e-09,0.0,239,5,449,True,192,36,449,449,192,36,17922,True,1.1167024660296503e-06,0,0,24
train/solid_low_sparse_2,206,176557ba8ebb21c71626a9b9be287f5d89875ee4e5b4e9659a2db4eece073532,solid/low/sparse,single,train/20548,1.4598757930208885,0.7184924122217595,0.18959576191010005,1,False,1.377152253793664,1.377152253793664,1.44185413547458,1.44185413547458,0.9554290111025437,0.5266128235249736,0.14449300779429602,367,40,0.030621180066804213,-5.23454325718209e-09,0.0,233,6,449,True,150,21,449,449,150,21,4941,True,7.795531808091003e-07,0,0,13
train/solid_low_sparse_3,206,29a829f4b2220b0a43587ba6827ffc348d65e27d63c7e55a2f6ed846d17f4407,solid/low/sparse,single,train/20517,1.6900100950550612,0.5649638250056408,0.19124888195318496,1,False,1.079868767553298,1.079868767553298,0.534099620454526,0.534099620454526,3.209972544324564,0.18618213930535132,0.04860154628280822,21,40,0.008103588979789215,1.4574047524362756e-09,0.0,239,8,449,True,197,25,449,449,197,25,17119,True,8.871502496372482e-07,0,0,19
train/solid_low_sparse_4,206,34068c3cc505f0ed74bbcf0ef6248c1d238ba2710d6ca887f373896687fac133,solid/low/sparse,single,train/30522,1.7801976715822203,0.6935450157138573,0.1832777592047869,1,False,0.5825683719576584,0.5825683719576584,0.9153070462057264,0.9153070462057264,0.7103614179102257,0.7354820558919902,0.3542534184129383,448,40,0.00626814174422817,6.279763486993772e-09,0.0,238,5,449,True,210,4,449,449,210,4,25700,True,9.089358927264974e-07,0,0,11
train/solid_low_sparse_5,206,5a1a3b7c6815fc918650d6f81178ee8b6fefba1487ce5569d54d2a9983eed4c8,solid/low/sparse,single,train/30515,1.3753627226043976,0.7501325258872018,0.19054966531434903,1,False,1.070609949799991,1.070609949799991,1.0111450651517195,1.0111450651517195,0.6350022386288436,0.09977040810998603,0.4510701302338796,133,40,0.012298629425415568,-3.8265699775497106e-09,0.0,38,5,449,True,180,13,449,449,180,13,9865,True,3.705048556931907e-07,0,0,6
train/solid_low_sparse_6,206,85b1245b3491d153dd378d79b40d6205346c85fd3c0343bcd88eda501348047c,solid/low/sparse,single,train/20543,1.7627152362903238,0.679631068594683,0.18423319620613324,1,False,1.1002561183461093,1.1002561183461093,1.0836363249935947,1.0836363249935947,0.4717682131325346,0.1712163638589568,0.1094470319758159,270,40,0.019814978882045576,5.28028328006247e-09,0.0,143,8,449,True,255,22,449,449,255,22,13431,True,4.963538763459829e-07,0,0,16
train/solid_low_sparse_7,206,bac3aeadc01b118641acb54dce9272daea4ba71e1c02266a821f4a35f4811192,solid/low/sparse,single,train/20542,1.6400001686635974,0.6467597755869692,0.19444357419263691,1,False,0.5887198907260716,0.5887198907260716,1.386874247615039,1.386874247615039,0.8250253475586297,0.054342140518053667,0.0336451273172752,374,40,0.005334771319051765,-3.7135859110026814e-09,0.0,149,7,449,True,268,13,449,449,268,13,15033,True,5.29382587633879e-07,0,0,9
train/solid_low_sparse_8,206,cd55db4e2c7f51318ba8e9ec1a779b354033042babb9af6fb7a9c0c0053cecec,solid/low/sparse,single,train/30516,1.4061025989888158,0.7416868989102731,0.18971835021288372,1,False,0.9428500393021066,0.9428500393021066,0.5073443671447775,0.5073443671447775,3.629355477709505,0.6113676003489354,0.47635871031731314,189,40,0.009672776052840223,-3.940774109811863e-09,0.0,387,6,449,True,192,61,449,449,192,61,14801,True,4.802189225290594e-07,0,0,17
train/solid_raised_rough_1,206,0af130292981d97e11bca803785a92cf7c9eebc398194bfb6caa08e8d715526c,solid/raised/rough,single,train/12,0.4771443133135885,0.6584368819256435,0.2542546491277806,1,False,0.6953815800745573,0.6953815800745573,1.1474650824003254,1.1474650824003254,4.185626886021522,0.9217979890017535,0.4700363276901779,156,40,0.008797612145486303,-3.443764190480536e-09,0.0,,0,449,True,66,70,449,449,66,70,1267,True,4.121896397570307e-07,0,0,7
train/solid_raised_rough_2,206,47b0983b45ea08a9f4787e4c5b58d22a721bf62c223b35b3af558329b761be46,solid/raised/rough,single,train/2102,0.7242324801459326,0.30384911316203367,0.9035894760690645,1,False,0.8214941646713427,0.8214941646713427,0.6786022835334304,0.6786022835334304,2.702694696256904,0.4895246439168292,0.3913777518050795,24,40,0.007890741694479383,-1.623865708566541e-09,0.0,24,8,449,True,108,2,449,449,108,2,1820,True,7.117784184853705e-07,0,0,2
train/solid_raised_rough_3,206,51e569cb2aeecb9ce63f0ca82b82cbbf35e49edb80afa56b44928e326f1ba6b6,solid/raised/rough,elbow,train/31,0.5924118387459457,0.4641249170280759,0.3039875559161424,3,False,0.48703705835160327,0.8706450935612351,0.48980359104315796,0.5190318525214449,1.5548073916921918,0.06063430667617248,0.25834074296388004,175,40,0.008764036028821226,-3.458154651525547e-09,0.0,,0,449,True,188,114,449,449,188,114,7016,True,1.584895292261354e-06,0,0,11
train/solid_raised_rough_4,206,6da9cae1d9ff79f924d3ea144d1faad82917c1ff547198b80c9e64b7f7de65fc,solid/raised/rough,single,train/41289,1.9940151317383998,1.3377014720311253,1.290431821284747,1,False,0.8949863328117489,0.8949863328117489,0.41748586580672675,0.41748586580672675,1.0792294757167546,0.8276594989234567,0.44134114032398625,285,40,0.029693559721038584,-8.89325990627299e-09,0.0,129,7,449,True,327,0,449,449,327,0,198791,True,1.7656663948389782e-06,0,0,1
train/solid_raised_rough_5,206,6e1c02c9c56093c47c969f420b221176fbcd7a0db7ba26b506e49e27cb2b7003,solid/raised/rough,single,train/41283,1.8128890463355287,1.333527702374125,1.373290933817453,1,False,1.0640280994656799,1.0640280994656799,1.6057989853469696,1.6057989853469696,0.5327117859732939,0.4479692013808565,0.33046026123263406,420,40,0.005691654824382373,1.3246622687645983e-09,0.0,238,5,449,True,224,1,449,449,224,1,82304,True,4.340870034367841e-06,0,0,1
train/solid_raised_rough_6,206,8141a985cf1d53a038139137c0f8029f0f1c2364237d7136aaa719029d1f6dd6,solid/raised/rough,single,train/11286,1.9601848672142452,0.882276287060989,0.8740791087500496,1,False,0.5270089121576953,0.5270089121576953,1.510983925992049,1.510983925992049,-2.0460562908239845,0.10087521131060698,0.16568438923417983,102,40,0.009556743375268887,3.4773148804845277e-09,0.0,214,6,449,True,199,32,449,449,199,32,9364,True,1.0765348140475898e-06,0,0,17
train/solid_raised_rough_7,206,aee448451d569f728e684002f86654ce5b165605d683cf06800d24f7935c6189,solid/raised/rough,single,train/5,1.458832995624983,0.8107317912055033,0.4295195725531167,1,False,1.5892652380827172,1.5892652380827172,0.8427414769755033,0.8427414769755033,0.30356362474568277,0.14420184268883474,0.4149536271024609,356,40,0.00589951292658575,2.726235875938343e-09,0.0,,0,449,True,303,10,449,449,303,10,20113,True,9.2434932400171e-07,0,0,5
train/solid_raised_rough_8,206,b211ce8707fb37d5e9f848219abed970008698d9b8a39525340d66652f9b7d1a,solid/raised/rough,single,train/10774,1.8659835324161234,1.3853581085962783,1.54764216668024,1,False,0.4534468781732788,0.4534468781732788,1.366427845318821,1.366427845318821,-2.513062993146592,0.8563784718157832,0.4915020690322702,367,40,0.012607473249908798,3.6036350570256567e-09,0.0,369,8,449,True,206,15,449,449,206,15,30181,True,3.755601408835888e-06,0,0,4
train/solid_raised_smooth_1,206,106f72a80a07020b1800b10c363941f619f9f3a0c7c9545a3ae079c91ad1ce7a,solid/raised/smooth,single,train/11030,2.4041450240833964,1.20667032083641,1.4321902299886755,1,False,0.7506027960352237,0.7506027960352237,1.3764644691003776,1.3764644691003776,-0.9425644372492075,0.4373822833762793,0.47281202230321573,394,40,0.004250328891572126,-4.755769222875018e-09,0.0,403,8,449,True,271,17,449,449,271,17,176149,True,2.18314181779682e-06,0,0,3
