structure,frame,points,range_m,preserved_world,spread_m,axis1_span_m,axis2_span_m,axis3_span_m,linearity,planarity,scattering,neighbor_m,intensity
206:10:77,367,16,25.522226333618164,train/branched_low_rough_1,1.1729839494751584,4.152258134964065,1.1549451339539105,0.5820814171581832,0.8966390055570338,0.08351067628561121,0.019850318157355096,0.1842351514128451,0.024000000208616257
206:10:81,367,390,12.939901351928711,train/branched_low_rough_1,1.257800197880301,3.9733877315318074,1.9710008799817986,1.2008082588246938,0.8225190203149627,0.12731366438058658,0.050167315304450705,0.08472864441066735,0.07314285635948181
206:10:82,367,61,17.232574462890625,train/branched_low_rough_1,1.0492225697485635,4.1115234530148985,1.851943005017504,1.02488075729727,0.7089824646212559,0.21670878064447985,0.07430875473426421,0.11349268940298562,0.07314285635948181
206:10:83,367,977,9.635733604431152,train/branched_low_rough_1,1.1331946600687817,4.062507972783875,1.9585403227107858,1.2091461298909958,0.7455611935990119,0.1889132639003208,0.06552554250066735,0.06058141262976435,0.28057143092155457
206:10:110,367,16,22.400646209716797,train/branched_low_rough_1,0.2835416192727525,0.850716695397213,0.4492227030171675,0.19074478139537726,0.633480322270382,0.3311908496747396,0.03532882805487844,0.13756788991060467,0.05285714194178581
206:10:112,367,17,37.2079963684082,train/branched_low_rough_1,1.0978849694428794,3.180889799805786,0.996459850031945,0.615729246707212,0.9196062519219302,0.0629746019967503,0.01741914608131957,0.24649392667822875,0.06628571450710297
206:10:113,367,18,32.65913772583008,train/branched_low_rough_1,1.3799439423679587,3.7330097442988643,0.6135255773216044,0.3482321088319631,0.9793871287029597,0.014415581421983606,0.006197289875056654,0.21134691605460365,0.01728571578860283
206:18:4,367,37,30.387609481811523,train/branched_low_rough_1,1.132801642413127,3.779317567700563,1.374755786989523,0.7594552199618981,0.9087557527913028,0.06412405286757229,0.027120194341124903,0.1914434885727213,0.07285714149475098
206:18:7,367,114,25.995258331298828,train/branched_low_rough_1,1.4425580734825632,3.192566152081291,2.03725378695988,1.290202037763738,0.8259063850210302,0.12815774336396973,0.04593587161500011,0.16855009186116793,0.06199999898672104
206:20:2,367,8,13.463033676147461,train/branched_low_rough_1,0.1965678118448013,0.46219358051339055,0.29564122220083244,0.11277945529319049,0.7159420805661194,0.24961637495572203,0.03444154447815854,0.10330698692214094,0.11271429061889648
206:30:21,367,13,30.981884002685547,train/branched_low_rough_1,0.3592918446298771,1.0221626837921172,0.7216902792125497,0.19885682529999388,0.6067189277059278,0.3533684762295152,0.03991259606455693,0.18968155185341048,0.11428571492433548
206:254:12,367,26,25.19393539428711,train/branched_low_rough_1,0.4065510846632348,1.3847229592852897,0.5209840987153039,0.5247135131264153,0.8511358828764859,0.06145208086742021,0.08741203625609395,0.15436753675296977,0.19171428680419922
206:254:13,367,22,25.776283264160156,train/branched_low_rough_1,0.40854283415272213,1.5968688728464855,0.47800859817418206,0.28010153550891437,0.8748693912975043,0.0922205358303355,0.03291007287216018,0.15835568861453989,0.2264285683631897
206:10:69,368,47,24.30465316772461,train/branched_low_rough_1,0.5558742068417137,1.7307932041918677,1.4016564440626138,0.7683988711422274,0.5798981701428898,0.2885486141488041,0.13155321570830605,0.14834950153240595,0.10400000214576721
206:10:70,368,10,19.001123428344727,train/branched_low_rough_1,1.6178245091915218,4.070734894683683,0.8147432960542249,0.5407939646905748,0.9746824299648333,0.01753778550527048,0.007779784529896079,0.12595283283372205,0.07100000232458115
206:10:72,368,724,9.957813262939453,train/branched_low_rough_1,1.0956463435295714,4.122248547858786,2.0421923721157964,1.6938756934711447,0.8044951757067765,0.061283199516086836,0.13422162477713667,0.061589620633626066,0.4302857220172882
206:10:73,368,1136,8.112943649291992,train/branched_low_rough_1,1.2055618443284457,4.071961399077058,1.7832113584368496,1.2833298702022709,0.8665334528924795,0.08456448892861487,0.048902058178905514,0.049464832574471804,0.023714285343885422
206:10:75,368,63,17.059144973754883,train/branched_low_rough_1,0.9846528332580784,3.482764844623877,1.527482665582983,0.6083942611870711,0.7719773293204856,0.19531508405295536,0.03270758662655909,0.11635175945362475,0.07885714620351791
206:10:76,368,80,21.80312728881836,train/branched_low_rough_1,1.418991691280811,4.0431904183692655,2.2998851415750545,2.03962343063267,0.8479766636797275,0.07099223190224886,0.0810311044180237,0.14326322998034977,0.021714285016059875
206:10:77,368,15,25.59384536743164,train/branched_low_rough_1,1.2086039779811435,4.139656967352366,1.0298147659008463,0.4201351801723325,0.921806086403118,0.06682620357624462,0.011367710020637386,0.19329075241493657,0.0511428564786911
206:10:81,368,430,12.580759048461914,train/branched_low_rough_1,1.2673538772067028,4.012314935280107,2.2023875746253427,1.226283907369365,0.8244533845965563,0.12582120330945465,0.049725412093989105,0.0805095089631169,0.07428571581840515
206:10:82,368,75,17.022296905517578,train/branched_low_rough_1,1.052065494450834,3.4653015801124654,1.8304010782782771,1.2746774408910277,0.7172840422950016,0.19693219493264674,0.08578376277235161,0.1150532000555944,0.05371428653597832
206:10:83,368,989,9.489014625549316,train/branched_low_rough_1,1.1594721282120328,4.012117759254053,2.0084262246126396,1.2327125443435882,0.7515770331664307,0.1852277351369227,0.06319523169664662,0.05934692652460541,0.29914286732673645
206:10:110,368,17,22.123008728027344,train/branched_low_rough_1,0.25034411008454316,0.6821271541659293,0.4540170025142904,0.15922725595901696,0.4604253287148929,0.5045120251185263,0.03506264616658075,0.13620757253537247,0.049142856150865555
206:10:112,368,18,37.5831298828125,train/branched_low_rough_1,0.6371742919177715,1.6918235960333954,1.5147260574650692,0.7519046951946211,0.5165133337495128,0.3705642738382357,0.1129223924122515,0.2459496300694255,0.0965714305639267
206:10:113,368,13,34.60874938964844,train/branched_low_rough_1,1.4645685662390038,4.231209597296975,1.0328216546253213,0.5836105656270871,0.9689397055339652,0.011506169262116242,0.019554125203918554,0.21235786523554284,0.023428572341799736
206:18:4,368,32,30.79606819152832,train/branched_low_rough_1,1.2465581408826858,4.079365447378331,1.577008576781603,0.8950581370675286,0.9152052372247907,0.05155493393052929,0.03323982884467996,0.19487133617924846,0.059714287519454956
206:18:7,368,121,26.166757583618164,train/branched_low_rough_1,1.5936054048053305,6.942452277644838,2.4961492438703674,2.435139683164331,0.8434505163389906,0.07850524887459563,0.07804423478641377,0.1699188399772834,0.05428571254014969
206:20:2,368,17,13.517539024353027,train/branched_low_rough_1,0.1839402700362561,0.5484317960721552,0.29443358205447995,0.1772954947641746,0.6953298188249954,0.24285722235183207,0.061812958823172386,0.08420331918790268,0.13942857086658478
206:30:21,368,7,30.72588539123535,train/branched_low_rough_1,0.2533140270549977,0.6887074007465009,0.36338966254369154,0.17265240607849397,0.6848073275052721,0.2506398499598114,0.06455282253491658,0.2082168695553843,0.08942857384681702
206:254:12,368,27,25.399097442626953,train/branched_low_rough_1,0.4085207888554744,1.3854597138815958,0.48927359532660664,0.40558152815790527,0.8566415334926919,0.09023455793234897,0.05312390857495909,0.15665959436925644,0.17028571665287018
206:254:13,368,23,26.000558853149414,train/branched_low_rough_1,0.4299948091949086,1.59290858446492,0.5218804433897417,0.36942184191168714,0.873683315558476,0.07273171914848767,0.053584965293036295,0.1590708463132986,0.25628572702407837
206:10:69,369,39,24.552846908569336,train/branched_low_rough_1,0.5377542415123584,1.8400998969676183,1.1632459624037055,0.6787573641176233,0.7322422690099963,0.14681120418190768,0.12094652680809603,0.14668608715404102,0.10571428388357162
206:10:70,369,5,19.490407943725586,train/branched_low_rough_1,1.6730800814318834,4.155570748442591,0.8623730559291984,0.17929377302321048,0.9643020495872696,0.03405148913579131,0.0016464612769391256,0.32750128286455027,0.04342857003211975
206:10:72,369,687,10.078521728515625,train/branched_low_rough_1,1.0375629940350037,4.018540248684403,1.9732420013296126,1.4970739354344385,0.7754611403965603,0.09547267662725385,0.12906618297618588,0.06227351398260959,0.4285714328289032
206:10:73,369,1110,8.099224090576172,train/branched_low_rough_1,1.223795027177532,3.9849746933436014,1.8677548314758887,1.3614824128612542,0.8711979101268112,0.07547344287618885,0.053328646996999955,0.04939008480835293,0.02199999988079071
206:10:75,369,73,17.199665069580078,train/branched_low_rough_1,0.7133880060381883,3.464117072606905,1.6694897987245332,0.6642183055259447,0.5024133515062936,0.4172702386417608,0.08031640985194548,0.107988958994689,0.0762857124209404
206:10:76,369,79,22.67784881591797,train/branched_low_rough_1,1.562529717375577,5.190055601394649,2.257537738308463,2.000581322370731,0.8706189773990003,0.06863119322695807,0.060749829374041664,0.14675400991700993,0.020571429282426834
206:10:77,369,12,25.77423095703125,train/branched_low_rough_1,1.0120125768905386,3.145010550651536,0.9999390790797018,0.4151265483440949,0.8571586273418652,0.12649430206755535,0.016347070590579365,0.2016167456203072,0.029571428894996643
206:10:81,369,436,12.375741958618164,train/branched_low_rough_1,1.2522286478459117,3.963387229702257,2.0013841963724595,1.252098866625687,0.8124638923835866,0.13583880057177192,0.051697307044641386,0.08129580647476911,0.08271428942680359
206:10:82,369,103,17.057069778442383,train/branched_low_rough_1,1.2367394680838169,4.127221800844934,1.8996629718582125,1.2573436699181655,0.8059377634602957,0.12599901413188913,0.0680632224078152,0.1082190659513288,0.051428571343421936
206:10:83,369,1052,9.322998046875,train/branched_low_rough_1,1.1477445259869143,4.009646497570122,2.0950732403677517,1.1779721360006998,0.7448682723962259,0.19005865242606507,0.06507307517770898,0.05834917687170223,0.28942856192588806
206:10:110,369,16,21.851762771606445,train/branched_low_rough_1,0.2593970309747377,0.6833898748020324,0.42987206130699784,0.21615772102359088,0.6082408724729801,0.3141447162041827,0.07761441132283718,0.13594641189228507,0.04942857101559639
206:10:112,369,20,38.265132904052734,train/branched_low_rough_1,0.830700349290564,2.6966568507432775,1.2441332503832276,0.24263342161903817,0.8526195455459087,0.14123982435498603,0.006140630099105311,0.24341152279704947,0.10999999940395355
206:18:4,369,34,30.9615478515625,train/branched_low_rough_1,1.1708592467801446,3.7488652839218664,1.5914847222720792,0.710552581863337,0.8929251715316728,0.08062710021842692,0.026447728249900177,0.19438661926896003,0.061000000685453415
206:18:7,369,124,26.253353118896484,train/branched_low_rough_1,1.4823807567771536,6.747120907680641,2.523235485372431,2.708317985087435,0.8133057614595938,0.1166750844664869,0.07001915407391933,0.16930824371772024,0.056142859160900116
206:20:2,369,41,13.649779319763184,train/branched_low_rough_1,0.3310135060515453,1.229776567965258,0.4520365429411257,0.3414391764818633,0.8266408174659567,0.12620545003701356,0.0471537324970297,0.08371817393439292,0.07171428203582764
206:254:12,369,28,25.54605484008789,train/branched_low_rough_1,0.41542700429887014,1.4064518574720626,0.5028110675334938,0.2882861033383325,0.8592670195375595,0.1131021968184129,0.027630783644027743,0.15667107116641737,0.16371428966522217
206:254:13,369,27,26.223281860351562,train/branched_low_rough_1,0.43408089849354087,1.4416159321998232,0.5039960110952435,0.2679007577926551,0.8674966256494668,0.10716676675676876,0.025336607593764382,0.16108279071124867,0.1494285762310028
206:10:69,370,41,24.816099166870117,train/branched_low_rough_1,0.8600227111550817,3.4538355719861698,1.165121635774021,0.9822381588344316,0.8660062678399795,0.04405797003551688,0.08993576212450362,0.15270624185707446,0.09914285689592361
206:10:72,370,626,10.242413520812988,train/branched_low_rough_1,1.0278442728324144,3.957157443764131,1.9034196332272209,1.560922050387945,0.7619609156516228,0.09871744428067206,0.13932164006770517,0.06274838324549822,0.4415714144706726
206:10:73,370,1098,8.04780387878418,train/branched_low_rough_1,1.195437310211703,4.034447325356133,1.8052769195318406,1.329176053971875,0.8658819909417493,0.07087668585006972,0.063241323208181,0.04932221663773939,0.019285714253783226
206:10:75,370,92,17.307056427001953,train/branched_low_rough_1,0.8463231105187458,3.7596695490011554,1.5623773388242828,0.8183900852947629,0.6282074002885841,0.29189705127449544,0.07989554843692045,0.10945458066623046,0.07214285433292389
206:10:76,370,63,22.45136070251465,train/branched_low_rough_1,1.54367087661514,4.334726291197164,2.1691248069766322,1.9403351227600782,0.8782455508285202,0.06436578288436154,0.05738866628711828,0.14603111853206402,0.02428571507334709
206:10:77,370,12,26.19709587097168,train/branched_low_rough_1,1.5244325868745403,4.07914347732231,1.1275652773605318,0.3409289511245852,0.9551659221555149,0.03942305235446296,0.005411025490022235,0.19994367894127885,0.029857143759727478
206:10:81,370,477,12.229839324951172,train/branched_low_rough_1,1.261950402715488,3.9182688061769495,1.966866625637402,1.2468772786162932,0.8195837149173204,0.12659675297245027,0.053819532110229426,0.07876611896850175,0.0820000022649765
206:10:82,370,89,16.53282356262207,train/branched_low_rough_1,1.0163975320956966,3.5386787453521045,1.8645091441013,1.118907705119868,0.6081724911898376,0.3110057430194407,0.0808217657907217,0.11126441660070276,0.0454285703599453
206:10:83,370,1084,9.175756454467773,train/branched_low_rough_1,1.1562247381135224,4.007115623870947,1.9706445883823647,1.1843953210151912,0.7479501324631203,0.18786857095824655,0.06418129657863315,0.05753352711488933,0.2759999930858612
206:10:110,370,18,21.570148468017578,train/branched_low_rough_1,0.27252770724376985,0.6785953730763876,0.44172645179729875,0.17501176262993093,0.6460902734214994,0.3245975305556008,0.029312196022899743,0.1324045451075482,0.054999999701976776
206:10:112,370,25,38.35026931762695,train/branched_low_rough_1,1.2987504198512603,4.459174651442639,1.263965464861077,0.8795815484508671,0.9243649182948518,0.036791252130473635,0.03884382957467456,0.24867296293265725,0.07857143133878708
206:10:113,370,18,32.67901611328125,train/branched_low_rough_1,1.6666470303354861,4.112108901124116,0.731157261677081,0.5052914746524256,0.9819572565025236,0.0099499558765549,0.008092787620921487,0.21260175022376634,0.04242857173085213
206:18:4,370,21,31.579801559448242,train/branched_low_rough_1,1.1417916866319953,3.641042729981357,1.4022015491545754,0.5956825498089429,0.9141919548247578,0.0688821554911937,0.016925889684048578,0.19645176303373804,0.081142857670784
206:18:7,370,128,26.77975845336914,train/branched_low_rough_1,1.4323924465565283,3.343578519755921,2.026064316606305,2.179049492003021,0.8017235451458067,0.1151031788676814,0.08317327598651188,0.16999725588009332,0.0722857117652893
206:20:2,370,53,13.655500411987305,train/branched_low_rough_1,0.41961711428448656,1.5225605275378764,1.081046372036319,0.5301788973763818,0.7171168744254538,0.15261268343047632,0.1302704421440699,0.08419065052485672,0.11857143044471741
206:254:12,370,25,25.71105194091797,train/branched_low_rough_1,0.43256261038206306,1.4480553571508619,0.5372389860581925,0.492902666312532,0.8819202378207349,0.02711858926780657,0.09096117291145855,0.15735470886624264,0.17114286124706268
206:254:13,370,28,26.421157836914062,train/branched_low_rough_1,0.478160877605712,1.6079426125477414,0.4839089378927777,0.6196408703289266,0.8822565994681678,0.03618442250524864,0.08155897802658355,0.16161627919094035,0.1589999943971634
206:10:69,371,35,25.046846389770508,train/branched_low_smooth_3,0.44763672792597464,1.241517555315082,1.2186381333895193,0.37175384967861896,0.4421263378569392,0.4727959975130142,0.08507766463004658,0.15017744477601147,0.08742856979370117
206:10:72,371,609,10.456965446472168,train/branched_low_smooth_3,1.0402816523636567,3.9955483939970593,1.9139646953195575,1.5595092868269909,0.772699230655198,0.07778470977416646,0.14951605957063552,0.06425319965806185,0.40857142210006714
206:10:73,371,1106,8.026145935058594,train/branched_low_smooth_3,1.0941387364567499,4.067053375705758,1.7482782045684764,1.340593998210988,0.839397953888731,0.08097360476911497,0.07962844134215413,0.048975680129279366,0.020571429282426834
206:10:75,371,122,17.506656646728516,train/branched_low_smooth_3,0.8712402507625243,3.770175162600003,1.5047206157903157,1.0159914994099986,0.6924005940698243,0.23933224515091858,0.06826716077925696,0.1115529480345229,0.07114285230636597
206:10:76,371,57,23.10276222229004,train/branched_low_smooth_3,1.5651484888931793,5.032004234803043,2.2502331306978878,1.9987939615624237,0.8075966520230357,0.14575807486621759,0.04664527311074667,0.14824003479144499,0.01971428655087948
206:10:77,371,17,26.125356674194336,train/branched_low_smooth_3,0.7958436912935734,3.2416311875163593,0.9360652242566305,0.4690767978763193,0.8024155298627432,0.16767766394279102,0.029906806194465795,0.16797562593295517,0.06885714083909988
206:10:81,371,522,12.078384399414062,train/branched_low_smooth_3,1.2803233537816667,3.965906687777406,2.19108433806501,1.2154170516290517,0.8348272944863875,0.11496881146441981,0.05020389404919276,0.07826332597597886,0.081142857670784
206:10:82,371,108,16.421422958374023,train/branched_low_smooth_3,1.1523118838492934,3.612498544055293,1.9069947292085097,1.2600551014089025,0.7481537908337819,0.17821028666568928,0.0736359225005289,0.1103175873647937,0.058714285492897034
206:10:83,371,1124,9.00406265258789,train/branched_low_smooth_3,1.162020041908353,4.047461316236168,1.9978861376859598,1.1969493296603644,0.753185444578031,0.1831279718209287,0.0636865836010403,0.05630167927267184,0.2842857241630554
206:10:110,371,18,21.345264434814453,train/branched_low_smooth_3,0.5334780834150247,2.1039031153487757,0.662776164923136,0.537296848757963,0.7721798090393688,0.11293307470085284,0.11488711625977842,0.1326363045028292,0.09299999475479126
206:10:112,371,14,38.35124969482422,train/branched_low_smooth_3,0.7377951595154546,2.299534858732419,1.1575228791115935,0.4330148278730943,0.8229759177726055,0.14246337127918196,0.03456071094821255,0.24884801038984006,0.11385714262723923
206:10:113,371,17,32.81575012207031,train/branched_low_smooth_3,0.833031715699192,3.2026115421493655,1.0831894798339174,0.45690200637347267,0.8573005111819706,0.10961271543371667,0.033086773384312734,0.21228324519637523,0.01657142862677574
206:18:4,371,21,32.1213493347168,train/branched_low_smooth_3,1.1013417144567947,3.689747207304034,1.2159943506596957,0.7213699308734502,0.9304187766852453,0.037676037171838775,0.03190518614291589,0.20199111073928006,0.06485714018344879
206:18:7,371,122,26.76275634765625,train/branched_low_smooth_3,1.4758682079810526,4.180115053391676,2.0470610279332213,2.292068271293634,0.7916508999743407,0.12277347811979947,0.08557562190585986,0.17004128937061386,0.058571428060531616
206:20:2,371,47,13.783987998962402,train/branched_low_smooth_3,0.6431967176032141,1.846569952700053,1.0400100193010042,0.4676339753145765,0.8061374291830339,0.164448516766456,0.029414054050510115,0.08617080638427063,0.121714286506176
206:254:12,371,23,25.924558639526367,train/branched_low_smooth_3,0.4339264990653124,1.443756786191746,0.5430088864980662,0.3916291765143085,0.8698126314454689,0.02890359707759139,0.10128377147693966,0.15479433562487332,0.18371428549289703
206:254:13,371,25,26.61800193786621,train/branched_low_smooth_3,0.4615743832778124,1.4725830767678647,0.5602435089016768,0.43394580340732414,0.8440774397527449,0.08533761568243677,0.07058494456481829,0.16544230608282978,0.162285715341568
206:10:69,372,30,25.281749725341797,train/branched_low_smooth_6,0.4693995718189674,1.6339170802480174,1.2432329024293665,0.4648794151540544,0.5155608194944414,0.40408162480431564,0.08035755570124295,0.15416937602612993,0.09685714542865753
206:10:71,372,12,16.183401107788086,train/branched_low_smooth_6,0.4252858852391336,0.9034615937849622,0.8659804928012771,0.211718193170558,0.32745974451491844,0.6466768902652612,0.025863365219820366,0.12976218712784063,0.04985714331269264
206:10:72,372,641,10.603517532348633,train/branched_low_smooth_6,1.0743758258254872,4.013722461025165,1.981999654304968,1.58119969766463,0.7895414085605709,0.05320594268509916,0.1572526487543301,0.06549101358975298,0.3994285762310028
206:10:73,372,1116,8.03036880493164,train/branched_low_smooth_6,1.0302385071514297,4.097254899605915,1.8243224106858884,1.3949387644689677,0.8138919051536916,0.09742698508859264,0.08868110975771586,0.04876720997495057,0.02257142774760723
206:10:75,372,131,17.652908325195312,train/branched_low_smooth_6,0.8991260479761022,3.663307323723488,1.7252486707397199,0.7313883173351674,0.7331385526562246,0.2062173568631905,0.06064409048058485,0.11154209554813965,0.07485714554786682
206:10:76,372,52,23.140750885009766,train/branched_low_smooth_6,1.409399439365118,4.093005232945471,2.272695968011879,2.00715037081727,0.7030681484259683,0.2025879768976954,0.09434387467633631,0.15756298688370762,0.019999999552965164
206:10:77,372,20,26.378503799438477,train/branched_low_smooth_6,0.9716152071980276,3.5209524356228727,1.050832253043472,0.5150749187824785,0.8540070349716277,0.10805525851364133,0.037937706514731113,0.16618428524063786,0.061142854392528534
206:10:81,372,534,11.764649391174316,train/branched_low_smooth_6,1.2936588134969935,3.9792902623210358,2.2314082329602396,1.2572547579499158,0.8281027253082827,0.11941653612678162,0.052480738564935646,0.07686570707996035,0.08457142859697342
206:10:82,372,120,16.13558006286621,train/branched_low_smooth_6,1.1506452795461877,4.092626353396954,2.0416248884806834,1.135528259889559,0.7332927606868085,0.19953668819847895,0.06717055111471251,0.10715131419839467,0.055142857134342194
206:10:83,372,1132,8.84919548034668,train/branched_low_smooth_6,1.163777462971227,4.029302597106003,1.97418514704532,1.2202784347351843,0.745278057404175,0.1893089395595952,0.06541300303622984,0.055620590499023466,0.28542858362197876
206:10:110,372,13,21.053518295288086,train/branched_low_smooth_6,0.6086175607764878,2.1055282241574576,0.6783315859974517,0.5323973219599738,0.8741342826708058,0.04880219721340851,0.0770635201157856,0.1298742809617988,0.07657142728567123
206:10:112,372,17,38.9947509765625,train/branched_low_smooth_6,0.8012826754676088,2.2869119967754976,1.013715817577463,0.4947982690614213,0.8272394960598229,0.13753351494520377,0.03522698899497328,0.24907776902630252,0.05428571254014969
206:10:113,372,21,32.88727569580078,train/branched_low_smooth_6,0.6803082033622859,2.033452982526178,0.7001303504780083,0.4042507014790605,0.9038233928477829,0.06775551780139338,0.028421089350823683,0.2043809981289202,0.01657142862677574
206:18:4,372,15,32.664093017578125,train/branched_low_smooth_6,1.055849715732566,3.3522424384309177,0.9822481285215101,0.5249589051246362,0.9223129387165373,0.05969227359583611,0.01799478768762657,0.20246086729947696,0.06800000369548798
206:18:7,372,123,26.805755615234375,train/branched_low_smooth_6,1.5479440546953307,6.4931375324791905,2.2091949220253966,2.6250872133502976,0.8404666601536585,0.08205066268655915,0.07748267715978242,0.17345150689116728,0.06028571352362633
206:20:2,372,28,14.044742584228516,train/branched_low_smooth_6,0.7331816950591327,1.8190175466907261,1.0909599872118434,0.5344455414569111,0.7705438270226724,0.19743263966034086,0.03202353331698665,0.09062703743696965,0.14800000190734863
206:30:21,372,12,30.044158935546875,train/branched_low_smooth_6,0.33724849030388576,1.0265174864054285,0.4667473888725371,0.2679573337428835,0.8137335851752283,0.11319864819886619,0.07306776662590542,0.1863579614494153,0.11728571355342865
206:254:12,372,21,26.153053283691406,train/branched_low_smooth_6,0.40436636843425455,1.2729222094860257,0.5351394984485409,0.502425835005259,0.8783007297329405,0.041796494101719685,0.07990277616533983,0.160346841961812,0.2168571501970291
206:254:13,372,20,26.827754974365234,train/branched_low_smooth_6,0.41829987314019107,1.5126621009817036,0.38516798751792425,0.38170339109316964,0.9127972501903846,0.04594634749181916,0.04125640231779631,0.1651510643539455,0.21371428668498993
206:10:69,373,32,25.56837272644043,train/branched_low_smooth_6,0.5640473449005008,1.725009846649203,1.3727792576235394,0.7094460034315412,0.3081401895292673,0.5684653735989867,0.12339443687174594,0.15674236727067015,0.09300000220537186
206:10:71,373,12,16.32806396484375,train/branched_low_smooth_6,0.39822872883417004,0.9152885531875763,0.7805967494139379,0.1707982141455307,0.5219999267193365,0.45370294947234613,0.024297123808317393,0.11986122348131156,0.030571427196264267
206:10:72,373,630,10.767484664916992,train/branched_low_smooth_6,1.0858368971046506,3.886246626437238,2.1839255216367772,1.5921643486733705,0.7976350170709289,0.046698848002041826,0.1556661349270293,0.06580164827678997,0.4024285674095154
206:10:73,373,1155,8.052542686462402,train/branched_low_smooth_6,1.0088393951417887,4.120815001623721,1.8486600294830988,1.4000889983118268,0.7961688160641165,0.11140074378036753,0.09243044015551599,0.04863597684989218,0.01971428655087948
206:10:75,373,136,17.84552764892578,train/branched_low_smooth_6,0.8563275141038391,3.615057596677465,1.777610541290596,0.8209424380504551,0.6679273404575898,0.2525546226304741,0.07951803691193615,0.1124644153908711,0.06914286315441132
206:10:76,373,47,23.198850631713867,train/branched_low_smooth_6,1.2513122500548233,4.085633663139384,2.197309980985941,1.9525675418712674,0.610376725096716,0.3043860958650023,0.08523717903828164,0.15706832622481062,0.01971428655087948
206:10:77,373,16,26.50897216796875,train/branched_low_smooth_6,0.5833450843534849,2.1335228647473214,0.925736973115646,0.3900809782608049,0.6363331735165196,0.3092378318310522,0.054428994652428155,0.1670193269062376,0.047428570687770844
206:10:81,373,567,11.489474296569824,train/branched_low_smooth_6,1.2567278531377677,3.965640986276486,2.2718997204318487,1.2448376437366364,0.8125891608677447,0.1303087633364598,0.057102075795795466,0.07480528449138005,0.08914285898208618
206:10:82,373,126,15.826727867126465,train/branched_low_smooth_6,1.1434795236995248,3.98464932662175,1.9496691108843192,1.1583133740955782,0.7641264557094265,0.17523039047228942,0.06064315381828414,0.10441613320901441,0.053857140243053436
206:10:83,373,1178,8.711196899414062,train/branched_low_smooth_6,1.1597318215955583,4.115946921295744,1.927146689335117,1.1489371852639265,0.7483874563989891,0.18605613681479355,0.0655564067862174,0.05398011153748666,0.28028571605682373
206:10:110,373,16,20.749141693115234,train/branched_low_smooth_6,0.32335834753252524,1.1652137219611376,0.6371004573694903,0.34853536527263407,0.5541235317000407,0.29213965221219296,0.15373681608776638,0.12875296559478444,0.09614285826683044
206:10:112,373,14,38.35614776611328,train/branched_low_smooth_6,1.7338186305300773,3.8586349803518423,0.8209473060896948,0.5204531339480762,0.9828257577650388,0.00820736926593697,0.008966872969024176,0.26137059700397497,0.051428571343421936
206:10:113,373,19,33.0142707824707,train/branched_low_smooth_6,0.6080279651262586,1.6094898838619547,0.653078720911904,0.2980995167267654,0.8820975510953314,0.10353787454460012,0.01436457436006852,0.2073441636301292,0.022285714745521545
206:18:4,373,18,32.49270248413086,train/branched_low_smooth_6,1.0601523683757186,2.9917254868668834,1.627766201977498,0.8064633770024043,0.8626094403755112,0.0957504507936267,0.041640108830862076,0.21953828661968808,0.05657142773270607
206:18:7,373,126,26.79775619506836,train/branched_low_smooth_6,1.5620974763456277,5.001324989299154,2.0323667247108714,2.4424426656138767,0.8242376737869308,0.07562359204747346,0.10013873416559574,0.1692280775683186,0.053285714238882065
206:20:2,373,19,15.305734634399414,train/branched_low_smooth_6,0.7135672358772875,1.4828914166860303,1.2070460144687845,0.1308523449591553,0.7301202907075911,0.2661486984392386,0.0037310108531702535,0.09180868502673452,0.1648571491241455
206:30:21,373,9,29.83688735961914,train/branched_low_smooth_6,0.31899189242371434,0.943292448671316,0.3082863514363591,0.23027203862825218,0.8733100316946493,0.06399146538718503,0.06269850291816562,0.18926480992377756,0.09628571569919586
206:254:12,373,23,26.344757080078125,train/branched_low_smooth_6,0.41675124417190423,1.4372077787244704,0.499262155990821,0.25457486289212117,0.8921140479970235,0.0882079596879166,0.019677992315059734,0.16151615814463632,0.1908571422100067
206:254:13,373,21,27.06800079345703,train/branched_low_smooth_6,0.4587199799209985,1.5035513279511488,0.4281131411129646,0.4048671959047937,0.9161833225421965,0.03674992872715353,0.04706674873065001,0.16761633339149723,0.1988571435213089
206:10:69,374,31,25.838848114013672,train/branched_low_smooth_6,0.6472434461355578,2.381517258135349,1.3712440830100014,0.5826915272014899,0.6838969025800876,0.22203958915527594,0.09406350826463637,0.16158281648535538,0.09057142585515976
206:10:71,374,7,16.442935943603516,train/branched_low_smooth_6,0.3899191399011517,0.9208419612310912,0.8234428382045222,0.13734585096388893,0.37096779025689425,0.607474306583339,0.02155790315976676,0.3259745850093891,0.08485714346170425
206:10:72,374,638,10.88626766204834,train/branched_low_smooth_6,1.1062826791773854,4.0033657734526455,2.0576446724570236,1.5510387275998325,0.7943106932574329,0.06022110886821871,0.14546819787434834,0.06662059344904199,0.3605714440345764
206:10:73,374,1174,8.095125198364258,train/branched_low_smooth_6,0.9900541565087494,4.040825635858891,1.8733557424982545,1.6312884718496667,0.7902383737861948,0.13310440245053182,0.07665722376327343,0.049081594765264636,0.018857141956686974
206:10:75,374,127,18.02541160583496,train/branched_low_smooth_6,0.8689986186164109,3.8679682045528585,1.8607229816732636,0.8146502008069674,0.6084310445594799,0.3040886939523991,0.08748026148812096,0.11379911319255771,0.08542857319116592
