序列,当前帧,范围编码,可见模式,整窗未见,历史异常点数,历史可见扫描数,历史异常占比,联合体素数,当前占据体素数,当前异常体素数,联合异常体素数,历史增加异常体素数,当前异常压缩比,联合异常压缩比,当前异常体素含正常数,当前异常体素含忽略数,历史新增正常体素数,历史新增正常影响当前异常点数,最早至当前平移（米）,最早至当前旋转（弧度）,当前异常体素含正常比例,当前异常体素含忽略比例,历史新增正常比例,当前异常体素均值位移P50（米）,抽样静态点数,静态匹配点数,静态匹配比例,槽0全距离异常点数,槽1全距离异常点数,槽2全距离异常点数,槽3全距离异常点数,槽4全距离异常点数,槽0源坐标范围内异常点数,槽1源坐标范围内异常点数,槽2源坐标范围内异常点数,槽3源坐标范围内异常点数,槽4源坐标范围内异常点数
152,382,complete_windows,00000,1,0,0,,222464,75713,0,0,0,,,0,0,0,0,1.6382265872614643,0.018473546844741222,,,,,2048,2033,0.99267578125,0,0,0,0,0,0,0,0,0,0
152,383,complete_windows,00000,1,0,0,,219371,76249,0,0,0,,,0,0,0,0,1.6429098988079505,0.017358420927725347,,,,,2048,2031,0.99169921875,0,0,0,0,0,0,0,0,0,0
152,384,complete_windows,00000,1,0,0,,223348,77606,0,0,0,,,0,0,0,0,1.6737355704618675,0.019215048049593342,,,,,2048,2034,0.9931640625,0,0,0,0,0,0,0,0,0,0
152,385,complete_windows,00000,1,0,0,,227911,77645,0,0,0,,,0,0,0,0,1.677095744366578,0.022594371260023425,,,,,2048,2030,0.9912109375,0,0,0,0,0,0,0,0,0,0
152,386,complete_windows,00000,1,0,0,,230089,78205,0,0,0,,,0,0,0,0,1.7092196481811206,0.023111961431584224,,,,,2048,2012,0.982421875,0,0,0,0,0,0,0,0,0,0
152,387,complete_windows,00000,1,0,0,,232704,79045,0,0,0,,,0,0,0,0,1.7238924332639454,0.023468522121223308,,,,,2048,2027,0.98974609375,0,0,0,0,0,0,0,0,0,0
152,388,complete_windows,00000,1,0,0,,234280,79304,0,0,0,,,0,0,0,0,1.7512065997171242,0.027081109178460096,,,,,2048,2022,0.9873046875,0,0,0,0,0,0,0,0,0,0
152,389,complete_windows,00000,1,0,0,,232803,79271,0,0,0,,,0,0,0,0,1.752429664473727,0.02782385877503626,,,,,2048,2029,0.99072265625,0,0,0,0,0,0,0,0,0,0
152,390,complete_windows,00000,1,0,0,,235188,79877,0,0,0,,,0,0,0,0,1.7708672901498168,0.02697923953244048,,,,,2048,2025,0.98876953125,0,0,0,0,0,0,0,0,0,0
152,391,complete_windows,00000,1,0,0,,235192,80033,0,0,0,,,0,0,0,0,1.7843403871316716,0.026463456448116478,,,,,2048,2025,0.98876953125,0,0,0,0,0,0,0,0,0,0
152,392,complete_windows,00000,1,0,0,,235077,80233,0,0,0,,,0,0,0,0,1.7755487027111871,0.025355481767232582,,,,,2048,2023,0.98779296875,0,0,0,0,0,0,0,0,0,0
152,393,complete_windows,00000,1,0,0,,232396,80284,0,0,0,,,0,0,0,0,1.8062070715030216,0.02316683724235379,,,,,2048,2032,0.9921875,0,0,0,0,0,0,0,0,0,0
152,394,complete_windows,00000,1,0,0,,231749,80511,0,0,0,,,0,0,0,0,1.7897741850531366,0.02113754971002874,,,,,2048,2023,0.98779296875,0,0,0,0,0,0,0,0,0,0
152,395,complete_windows,00001,0,0,0,0.0,232699,80681,1,1,0,1.0,1.0,0,0,0,0,1.8146155155445767,0.021034461269809963,0.0,0.0,0.0,0.0,2048,2028,0.990234375,0,0,0,0,1,0,0,0,0,1
152,396,complete_windows,00011,0,1,1,0.043478260869565216,232718,80882,19,20,1,1.1578947368421053,1.15,0,0,0,0,1.7860728331779947,0.020662200083784135,0.0,0.0,0.0,0.0,2048,2029,0.99072265625,0,0,0,1,22,0,0,0,1,22
152,397,complete_windows,00111,0,23,2,0.36507936507936506,233840,81156,33,47,14,1.2121212121212122,1.3404255319148937,1,0,0,0,1.8143642133208764,0.018547036241997338,0.030303030303030304,0.0,0.0,0.0,2048,2025,0.98876953125,0,0,1,22,40,0,0,1,22,40
152,398,complete_windows,01111,0,63,3,0.6774193548387096,234386,81553,28,67,39,1.0714285714285714,1.3880597014925373,4,0,2,2,1.799956229050347,0.01708488550968845,0.14285714285714285,0.0,0.07142857142857142,0.0,2048,2027,0.98974609375,0,1,22,40,30,0,1,22,40,30
152,399,complete_windows,11111,0,93,4,0.768595041322314,234746,82341,23,88,65,1.2173913043478262,1.375,0,0,0,0,1.7951264092653076,0.01646562195604612,0.0,0.0,0.0,0.0,2048,2024,0.98828125,1,22,40,30,28,1,22,40,30,28
152,400,complete_windows,11111,0,120,4,0.8450704225352113,235102,82049,21,87,66,1.0476190476190477,1.632183908045977,0,0,0,0,1.7916040477313362,0.014347827668255663,0.0,0.0,0.0,0.013708558864891529,2048,2014,0.9833984375,22,40,30,28,22,22,40,30,28,22
152,401,complete_windows,11111,0,120,4,0.821917808219178,235550,81848,24,95,71,1.0833333333333333,1.5368421052631578,4,0,4,4,1.75373085485489,0.012668751087035985,0.16666666666666666,0.0,0.16666666666666666,0.007735568098723888,2048,2021,0.98681640625,40,30,28,22,26,40,30,28,22,26
152,402,complete_windows,11111,0,106,4,0.8688524590163934,231763,82162,16,87,71,1.0,1.4022988505747127,0,0,0,0,1.7766879560565814,0.011308727857993807,0.0,0.0,0.0,0.009565595537424088,2048,2028,0.990234375,30,28,22,26,16,30,28,22,26,16
152,403,complete_windows,11111,0,92,4,0.7863247863247863,230788,82250,25,78,53,1.0,1.5,1,0,1,1,1.7586484481457207,0.009280295671533658,0.04,0.0,0.04,0.0021728086285293102,2048,2031,0.99169921875,28,22,26,16,25,28,22,26,16,25
152,404,complete_windows,11111,0,89,4,0.8165137614678899,230089,81847,20,84,64,1.0,1.2976190476190477,1,0,1,1,1.7477381093108555,0.007332868900491709,0.05,0.0,0.05,0.0,2048,2025,0.98876953125,22,26,16,25,20,22,26,16,25,20
152,405,complete_windows,11111,0,87,4,0.8285714285714286,226957,81265,18,80,62,1.0,1.3125,0,0,0,0,1.7437343969045505,0.005379478896489676,0.0,0.0,0.0,0.0,2048,2029,0.99072265625,26,16,25,20,18,26,16,25,20,18
152,406,complete_windows,11111,0,79,4,0.8494623655913979,225800,80659,14,76,62,1.0,1.2236842105263157,1,0,1,1,1.7617067193507205,0.006178640702554142,0.07142857142857142,0.0,0.07142857142857142,0.002228234661743045,2048,2036,0.994140625,16,25,20,18,14,16,25,20,18,14
152,407,complete_windows,11111,0,77,4,0.9166666666666666,226304,80207,7,67,60,1.0,1.2537313432835822,0,0,0,0,1.7517615712426373,0.004203019110061988,0.0,0.0,0.0,0.0,2048,2038,0.9951171875,25,20,18,14,7,25,20,18,14,7
152,408,complete_windows,11111,0,59,4,0.855072463768116,224643,80016,10,64,54,1.0,1.078125,0,0,0,0,1.7697376726915999,0.006020222086813671,0.0,0.0,0.0,0.0,2048,2032,0.9921875,20,18,14,7,10,20,18,14,7,10
152,409,complete_windows,11111,0,49,4,0.8166666666666667,227622,79927,11,50,39,1.0,1.2,0,0,0,0,1.7694594256767038,0.006623352569650348,0.0,0.0,0.0,0.0,2048,2030,0.9912109375,18,14,7,10,11,18,14,7,10,11
152,410,complete_windows,11111,0,42,4,0.7777777777777778,226264,80052,12,48,36,1.0,1.125,1,0,1,1,1.7377493553950516,0.00659323892607509,0.08333333333333333,0.0,0.08333333333333333,0.0,2048,2028,0.990234375,14,7,10,11,12,14,7,10,11,12
152,411,complete_windows,11111,0,40,4,0.8695652173913043,224591,80576,6,37,31,1.0,1.2432432432432432,0,0,0,0,1.7287012959701193,0.006069800302034445,0.0,0.0,0.0,0.0,2048,2032,0.9921875,7,10,11,12,6,7,10,11,12,6
152,412,complete_windows,11111,0,39,4,0.8863636363636364,220229,81096,5,35,30,1.0,1.2571428571428571,0,0,0,0,1.7487143606534534,0.0027956114427197427,0.0,0.0,0.0,0.0,2048,2020,0.986328125,10,11,12,6,5,10,11,12,6,5
152,413,complete_windows,11111,0,34,4,0.8095238095238095,221281,82173,8,36,28,1.0,1.1666666666666667,0,0,0,0,1.7678537901499451,0.00403538240169219,0.0,0.0,0.0,0.0,2048,2033,0.99267578125,11,12,6,5,8,11,12,6,5,8
152,414,complete_windows,11111,0,31,4,0.8378378378378378,222119,82707,6,29,23,1.0,1.2758620689655173,0,0,0,0,1.7577931799818916,0.0018661139160631385,0.0,0.0,0.0,0.006210363004356623,2048,2025,0.98876953125,12,6,5,8,6,12,6,5,8,6
152,415,complete_windows,11111,0,25,4,0.9259259259259259,223729,83409,2,23,21,1.0,1.173913043478261,0,0,0,0,1.7766671059399317,0.002077139245806,0.0,0.0,0.0,0.0,2048,2022,0.9873046875,6,5,8,6,2,6,5,8,6,2
152,416,complete_windows,11111,0,21,4,0.9130434782608695,226931,83850,2,22,20,1.0,1.0454545454545454,0,0,0,0,1.7665496377022238,0.004036531545976919,0.0,0.0,0.0,0.0,2048,2022,0.9873046875,5,8,6,2,2,5,8,6,2,2
152,417,complete_windows,11111,0,18,4,0.8571428571428571,229513,84366,3,18,15,1.0,1.1666666666666667,0,0,0,0,1.768239566498415,0.005920171148876184,0.0,0.0,0.0,0.0,2048,2037,0.99462890625,8,6,2,2,3,8,6,2,2,3
152,418,complete_windows,11111,0,13,4,0.7647058823529411,228860,84788,4,14,10,1.0,1.2142857142857142,0,0,0,0,1.7708319357343685,0.008132416838618269,0.0,0.0,0.0,0.0,2048,2026,0.9892578125,6,2,2,3,4,6,2,2,3,4
152,419,complete_windows,11111,0,11,4,0.8461538461538461,230918,84987,2,12,10,1.0,1.0833333333333333,0,0,0,0,1.765448761565048,0.007864385046264724,0.0,0.0,0.0,0.0,2048,2018,0.9853515625,2,2,3,4,2,2,2,3,4,2
152,420,complete_windows,11111,0,11,4,0.7857142857142857,230495,84986,3,14,11,1.0,1.0,0,0,0,0,1.7731658421133731,0.0073202799922117935,0.0,0.0,0.0,0.0,2048,2028,0.990234375,2,3,4,2,3,2,3,4,2,3
152,421,complete_windows,11111,0,12,4,0.6666666666666666,227425,85368,6,16,10,1.0,1.125,0,0,0,0,1.7635985374956769,0.004805756752928865,0.0,0.0,0.0,0.0,2048,2026,0.9892578125,3,4,2,3,6,3,4,2,3,6
152,422,complete_windows,11111,0,15,4,0.75,225909,85172,5,17,12,1.0,1.1764705882352942,0,0,0,0,1.775868969375298,0.005487290120406864,0.0,0.0,0.0,0.0,2048,2033,0.99267578125,4,2,3,6,5,4,2,3,6,5
152,423,complete_windows,11111,0,16,4,0.8421052631578947,232469,85254,3,19,16,1.0,1.0,0,0,0,0,1.810670590396772,0.006281424125922593,0.0,0.0,0.0,0.0,2048,2032,0.9921875,2,3,6,5,3,2,3,6,5,3
152,424,complete_windows,11111,0,17,4,0.8095238095238095,233369,85162,4,18,14,1.0,1.1666666666666667,0,0,0,0,1.8072038351802973,0.005956836598407869,0.0,0.0,0.0,0.00738741597160697,2048,2035,0.99365234375,3,6,5,3,4,3,6,5,3,4
152,425,complete_windows,11111,0,18,4,0.9,233483,85084,2,20,18,1.0,1.0,0,0,0,0,1.8255352516655945,0.007429836835580919,0.0,0.0,0.0,0.0,2048,2029,0.99072265625,6,5,3,4,2,6,5,3,4,2
152,426,complete_windows,11111,0,14,4,0.9333333333333333,231681,85638,1,14,13,1.0,1.0714285714285714,0,0,0,0,1.8263665338265667,0.003060621397924327,0.0,0.0,0.0,0.0,2048,2027,0.98974609375,5,3,4,2,1,5,3,4,2,1
152,427,complete_windows,11111,0,10,4,0.9090909090909091,227984,85923,1,10,9,1.0,1.1,0,0,0,0,1.8081846896306215,0.0029443046065089438,0.0,0.0,0.0,0.0,2048,2034,0.9931640625,3,4,2,1,1,3,4,2,1,1
152,428,complete_windows,11111,0,8,4,0.8888888888888888,222741,86078,1,8,7,1.0,1.125,0,0,0,0,1.8211761669356563,0.0025024416577810868,0.0,0.0,0.0,0.0,2048,2032,0.9921875,4,2,1,1,1,4,2,1,1,1
152,429,complete_windows,11111,0,5,4,0.7142857142857143,224319,86063,2,7,5,1.0,1.0,0,0,0,0,1.821503181819101,0.003395046949061205,0.0,0.0,0.0,0.0,2048,2034,0.9931640625,2,1,1,1,2,2,1,1,1,2
152,430,complete_windows,11111,0,5,4,0.8333333333333334,226905,86218,1,6,5,1.0,1.0,0,0,0,0,1.8093227980039086,0.0028492756744932317,0.0,0.0,0.0,0.0,2048,2034,0.9931640625,1,1,1,2,1,1,1,1,2,1
152,431,complete_windows,11111,0,5,4,0.625,227956,85933,3,7,4,1.0,1.1428571428571428,0,0,0,0,1.8296452010229332,0.0026330223315065965,0.0,0.0,0.0,0.0,2048,2037,0.99462890625,1,1,2,1,3,1,1,2,1,3
152,432,complete_windows,11111,0,7,4,0.875,231722,85837,1,8,7,1.0,1.0,0,0,0,0,1.8028545772125795,0.0026063829538326075,0.0,0.0,0.0,0.0,2048,2028,0.990234375,1,2,1,3,1,1,2,1,3,1
152,433,complete_windows,11111,0,7,4,0.7777777777777778,235077,86042,2,9,7,1.0,1.0,0,0,0,0,1.8359009095896608,0.004620412837042708,0.0,0.0,0.0,0.0,2048,2026,0.9892578125,2,1,3,1,2,2,1,3,1,2
152,434,complete_windows,11111,0,7,4,0.7,232918,86121,3,10,7,1.0,1.0,0,0,0,0,1.8465007526805701,0.009267422264487122,0.0,0.0,0.0,0.0,2048,2036,0.994140625,1,3,1,2,3,1,3,1,2,3
152,435,complete_windows,11111,0,9,4,0.8181818181818182,236931,85940,2,11,9,1.0,1.0,0,0,0,0,1.8218735122094916,0.01570798620535437,0.0,0.0,0.0,0.0,2048,2033,0.99267578125,3,1,2,3,2,3,1,2,3,2
152,436,complete_windows,11111,0,8,4,0.8888888888888888,232576,86071,1,9,8,1.0,1.0,0,0,0,0,1.853695896808724,0.017994478186739774,0.0,0.0,0.0,0.0,2048,2032,0.9921875,1,2,3,2,1,1,2,3,2,1
152,437,complete_windows,11111,0,8,4,0.8,231816,86102,2,10,8,1.0,1.0,0,0,0,0,1.835166602341766,0.01432583212970095,0.0,0.0,0.0,0.0,2048,2030,0.9912109375,2,3,2,1,2,2,3,2,1,2
152,438,complete_windows,11111,0,8,4,0.8,233336,86293,2,10,8,1.0,1.0,0,0,0,0,1.8639214222772709,0.011966053602167149,0.0,0.0,0.0,0.0,2048,2031,0.99169921875,3,2,1,2,2,3,2,1,2,2
152,439,complete_windows,11111,0,7,4,0.7777777777777778,233202,86440,2,9,7,1.0,1.0,0,0,0,0,1.8753545962539495,0.008090323453067615,0.0,0.0,0.0,0.0,2048,2035,0.99365234375,2,1,2,2,2,2,1,2,2,2
152,440,complete_windows,11111,0,7,4,0.875,231781,87055,1,8,7,1.0,1.0,0,0,0,0,1.8726924645605552,0.006585865736955384,0.0,0.0,0.0,0.0,2048,2023,0.98779296875,1,2,2,2,1,1,2,2,2,1
152,441,complete_windows,11111,0,7,4,0.7777777777777778,231600,87022,2,9,7,1.0,1.0,0,0,0,0,1.8614985004257154,0.010765357350324703,0.0,0.0,0.0,0.0,2048,2030,0.9912109375,2,2,2,1,2,2,2,2,1,2
152,442,complete_windows,11111,0,7,4,0.875,231395,87130,1,8,7,1.0,1.0,0,0,0,0,1.8560254650128092,0.012969925414151283,0.0,0.0,0.0,0.0,2048,2031,0.99169921875,2,2,1,2,1,2,2,1,2,1
152,443,complete_windows,11111,0,6,4,0.8571428571428571,234959,87157,1,7,6,1.0,1.0,0,0,0,0,1.8421470581342438,0.012508649224095435,0.0,0.0,0.0,0.0,2048,2032,0.9921875,2,1,2,1,1,2,1,2,1,1
152,444,complete_windows,11111,0,5,4,0.7142857142857143,236388,87110,2,7,5,1.0,1.0,0,0,0,0,1.8110820122499884,0.009877515338779634,0.0,0.0,0.0,0.0,2048,2031,0.99169921875,1,2,1,1,2,1,2,1,1,2
152,445,complete_windows,11111,0,6,4,0.8571428571428571,236914,86900,1,7,6,1.0,1.0,0,0,0,0,1.7897239924978543,0.009087091359154243,0.0,0.0,0.0,0.0,2048,2034,0.9931640625,2,1,1,2,1,2,1,1,2,1
152,446,complete_windows,11111,0,5,4,0.8333333333333334,238669,87026,1,6,5,1.0,1.0,0,0,0,0,1.7703002313947964,0.010284117638123815,0.0,0.0,0.0,0.0,2048,2025,0.98876953125,1,1,2,1,1,1,1,2,1,1
152,447,complete_windows,11111,0,5,4,0.8333333333333334,238096,87168,1,5,4,1.0,1.2,0,0,0,0,1.7338203738120885,0.010141444975996146,0.0,0.0,0.0,0.00764499232172966,2048,2030,0.9912109375,1,2,1,1,1,1,2,1,1,1
152,448,complete_windows,11110,0,5,4,1.0,241997,87306,0,4,4,,1.25,0,0,0,0,1.7272291787341931,0.011549500418882445,,,,,2048,2034,0.9931640625,2,1,1,1,0,2,1,1,1,0
152,449,complete_windows,11100,0,3,3,1.0,243364,87495,0,3,3,,1.0,0,0,0,0,1.685997207066026,0.012597340983019645,,,,,2048,2029,0.99072265625,1,1,1,0,0,1,1,1,0,0
152,450,complete_windows,11001,0,2,2,0.5,246030,88688,2,4,2,1.0,1.0,0,0,0,0,1.6379125303868916,0.01413550258035991,0.0,0.0,0.0,0.0,2048,2029,0.99072265625,1,1,0,0,2,1,1,0,0,2
152,451,complete_windows,10011,0,3,2,0.75,246593,88221,1,4,3,1.0,1.0,0,0,0,0,1.6171454038299042,0.017109578555562752,0.0,0.0,0.0,0.0,2048,2032,0.9921875,1,0,0,2,1,1,0,0,2,1
152,452,complete_windows,00110,0,3,2,1.0,251560,88624,0,3,3,,1.0,0,0,0,0,1.5808379480972212,0.019413719691328074,,,,,2048,2033,0.99267578125,0,0,2,1,0,0,0,2,1,0
152,453,complete_windows,01101,0,3,2,0.75,261726,89616,1,4,3,1.0,1.0,0,0,0,0,1.5786070409008166,0.020607269787003165,0.0,0.0,0.0,0.0,2048,2035,0.99365234375,0,2,1,0,1,0,2,1,0,1
152,454,complete_windows,11011,0,4,3,0.8,268624,90358,1,5,4,1.0,1.0,0,0,0,0,1.5630327950812688,0.02225612903927622,0.0,0.0,0.0,0.0,2048,2025,0.98876953125,2,1,0,1,1,2,1,0,1,1
152,455,complete_windows,10111,0,3,3,0.6,268101,90110,2,4,2,1.0,1.25,0,0,0,0,1.5428174451021837,0.02538380724034933,0.0,0.0,0.0,0.0,2048,2027,0.98974609375,1,0,1,1,2,1,0,1,1,2
152,456,complete_windows,01111,0,4,3,0.6666666666666666,269359,91184,2,5,3,1.0,1.2,0,0,0,0,1.5384506757097043,0.026450652595041854,0.0,0.0,0.0,0.0,2048,2020,0.986328125,0,1,1,2,2,0,1,1,2,2
152,457,complete_windows,11111,0,6,4,0.75,281630,93150,2,8,6,1.0,1.0,0,0,0,0,1.5267612850699437,0.02730514601198034,0.0,0.0,0.0,0.0,2048,2030,0.9912109375,1,1,2,2,2,1,1,2,2,2
152,458,complete_windows,11110,0,7,4,1.0,290645,94406,0,7,7,,1.0,0,0,0,0,1.5045236175231165,0.028797681004629375,,,,,2048,2036,0.994140625,1,2,2,2,0,1,2,2,2,0
152,459,complete_windows,11101,0,6,3,0.8571428571428571,294672,95302,1,7,6,1.0,1.0,0,0,0,0,1.4873116739738217,0.032122573336662526,0.0,0.0,0.0,0.0,2048,2027,0.98974609375,2,2,2,0,1,2,2,2,0,1
152,460,complete_windows,11011,0,5,3,0.7142857142857143,292938,96402,2,7,5,1.0,1.0,0,0,0,0,1.4684268113550045,0.03655247095618568,0.0,0.0,0.0,0.0,2048,2016,0.984375,2,2,0,1,2,2,2,0,1,2
152,461,complete_windows,10111,0,5,3,0.8333333333333334,299291,97683,1,6,5,1.0,1.0,0,0,0,0,1.4432586384449162,0.042384591798625304,0.0,0.0,0.0,0.0,2048,2013,0.98291015625,2,0,1,2,1,2,0,1,2,1
152,462,complete_windows,01110,0,4,3,1.0,308295,98752,0,4,4,,1.0,0,0,0,0,1.454623204166608,0.04762593845637029,,,,,2048,2015,0.98388671875,0,1,2,1,0,0,1,2,1,0
152,463,complete_windows,11100,0,4,3,1.0,312752,99649,0,4,4,,1.0,0,0,0,0,1.4476474833414728,0.051253368756072136,,,,,2048,2013,0.98291015625,1,2,1,0,0,1,2,1,0,0
152,464,complete_windows,11000,0,3,2,1.0,316450,100916,0,3,3,,1.0,0,0,0,0,1.4555133176301662,0.05535588646555863,,,,,2048,2014,0.9833984375,2,1,0,0,0,2,1,0,0,0
152,465,complete_windows,10000,0,1,1,1.0,325138,101766,0,1,1,,1.0,0,0,0,0,1.473802604393109,0.059607207731325454,,,,,2048,2021,0.98681640625,1,0,0,0,0,1,0,0,0,0
152,466,complete_windows,00000,1,0,0,,334047,102292,0,0,0,,,0,0,0,0,1.4870558300833807,0.06477863332457887,,,,,2048,2031,0.99169921875,0,0,0,0,0,0,0,0,0,0
152,467,complete_windows,00001,0,0,0,0.0,336719,103147,1,1,0,1.0,1.0,0,0,0,0,1.516277655730009,0.07117461844375522,0.0,0.0,0.0,0.0,2048,2031,0.99169921875,0,0,0,0,1,0,0,0,0,1
152,468,complete_windows,00011,0,1,1,0.5,349375,103841,1,2,1,1.0,1.0,0,0,0,0,1.5335917318381473,0.0774521552707948,0.0,0.0,0.0,0.0,2048,2018,0.9853515625,0,0,0,1,1,0,0,0,1,1
152,469,complete_windows,00111,0,2,2,0.6666666666666666,354197,104172,1,3,2,1.0,1.0,0,0,0,0,1.5453893024179113,0.08516652487271961,0.0,0.0,0.0,0.0,2048,2015,0.98388671875,0,0,1,1,1,0,0,1,1,1
152,470,complete_windows,01110,0,3,3,1.0,362255,104736,0,3,3,,1.0,0,0,0,0,1.5287545436183934,0.09777092853079264,,,,,2048,2013,0.98291015625,0,1,1,1,0,0,1,1,1,0
152,471,complete_windows,11100,0,3,3,1.0,360601,104873,0,3,3,,1.0,0,0,0,0,1.5417009446158005,0.11037283980702224,,,,,2048,1998,0.9755859375,1,1,1,0,0,1,1,1,0,0
152,472,complete_windows,11000,0,2,2,1.0,362820,105251,0,2,2,,1.0,0,0,0,0,1.5500279780764021,0.11739713920110768,,,,,2048,2018,0.9853515625,1,1,0,0,0,1,1,0,0,0
152,473,complete_windows,10000,0,1,1,1.0,373104,105291,0,1,1,,1.0,0,0,0,0,1.560770139214334,0.12481026646357411,,,,,2048,2009,0.98095703125,1,0,0,0,0,1,0,0,0,0
152,474,complete_windows,00000,1,0,0,,377643,105904,0,0,0,,,0,0,0,0,1.5887175843003134,0.13085717857721532,,,,,2048,2005,0.97900390625,0,0,0,0,0,0,0,0,0,0
152,475,complete_windows,00000,1,0,0,,384416,106378,0,0,0,,,0,0,0,0,1.577107199999784,0.1407810726567223,,,,,2048,2003,0.97802734375,0,0,0,0,0,0,0,0,0,0
152,476,complete_windows,00000,1,0,0,,387395,106599,0,0,0,,,0,0,0,0,1.589827442448299,0.152370491977894,,,,,2048,2015,0.98388671875,0,0,0,0,0,0,0,0,0,0
152,477,complete_windows,00000,1,0,0,,394716,107072,0,0,0,,,0,0,0,0,1.5830944755519283,0.16554664814743353,,,,,2048,2009,0.98095703125,0,0,0,0,0,0,0,0,0,0
152,478,complete_windows,00000,1,0,0,,393492,107167,0,0,0,,,0,0,0,0,1.5987038276930479,0.17558459032689275,,,,,2048,2008,0.98046875,0,0,0,0,0,0,0,0,0,0
152,479,complete_windows,00000,1,0,0,,404403,107357,0,0,0,,,0,0,0,0,1.6136526066371744,0.18047262876754291,,,,,2048,1989,0.97119140625,0,0,0,0,0,0,0,0,0,0
152,480,complete_windows,00000,1,0,0,,406995,107778,0,0,0,,,0,0,0,0,1.608555584895113,0.17793416559298603,,,,,2048,1985,0.96923828125,0,0,0,0,0,0,0,0,0,0
152,481,complete_windows,00000,1,0,0,,399973,108012,0,0,0,,,0,0,0,0,1.6198807370280013,0.17467092237115936,,,,,2048,2007,0.97998046875,0,0,0,0,0,0,0,0,0,0
152,482,complete_windows,00000,1,0,0,,398037,108205,0,0,0,,,0,0,0,0,1.6047864076604041,0.17390822297307854,,,,,2048,1999,0.97607421875,0,0,0,0,0,0,0,0,0,0
152,483,complete_windows,00000,1,0,0,,407088,109013,0,0,0,,,0,0,0,0,1.6161759030224376,0.1720120122038092,,,,,2048,2007,0.97998046875,0,0,0,0,0,0,0,0,0,0
152,484,complete_windows,00000,1,0,0,,404795,109465,0,0,0,,,0,0,0,0,1.6290675498186595,0.17338282784758594,,,,,2048,2019,0.98583984375,0,0,0,0,0,0,0,0,0,0
152,485,complete_windows,00000,1,0,0,,407607,110027,0,0,0,,,0,0,0,0,1.6670510537092522,0.17173339748711755,,,,,2048,2021,0.98681640625,0,0,0,0,0,0,0,0,0,0
152,486,complete_windows,00000,1,0,0,,405673,110362,0,0,0,,,0,0,0,0,1.6847798019217344,0.17056183906618913,,,,,2048,2010,0.9814453125,0,0,0,0,0,0,0,0,0,0
152,487,complete_windows,00000,1,0,0,,407052,109954,0,0,0,,,0,0,0,0,1.7140907784255848,0.16923797976461116,,,,,2048,2007,0.97998046875,0,0,0,0,0,0,0,0,0,0
152,488,complete_windows,00000,1,0,0,,404068,110140,0,0,0,,,0,0,0,0,1.7072795301438732,0.1675879840272894,,,,,2048,1999,0.97607421875,0,0,0,0,0,0,0,0,0,0
152,489,complete_windows,00000,1,0,0,,406173,110143,0,0,0,,,0,0,0,0,1.7115261495369039,0.16577811935003056,,,,,2048,1999,0.97607421875,0,0,0,0,0,0,0,0,0,0
152,490,complete_windows,00000,1,0,0,,403786,110020,0,0,0,,,0,0,0,0,1.723171676400395,0.16195525337793512,,,,,2048,1994,0.9736328125,0,0,0,0,0,0,0,0,0,0
152,491,complete_windows,00000,1,0,0,,400102,110159,0,0,0,,,0,0,0,0,1.722938923350648,0.15782913180105437,,,,,2048,2002,0.9775390625,0,0,0,0,0,0,0,0,0,0
152,492,complete_windows,00000,1,0,0,,399036,110439,0,0,0,,,0,0,0,0,1.7583531220524604,0.1518248097257404,,,,,2048,1996,0.974609375,0,0,0,0,0,0,0,0,0,0
152,493,complete_windows,00000,1,0,0,,399546,110177,0,0,0,,,0,0,0,0,1.7785059430622805,0.1451577998214089,,,,,2048,2006,0.9794921875,0,0,0,0,0,0,0,0,0,0
152,494,complete_windows,00000,1,0,0,,398173,110533,0,0,0,,,0,0,0,0,1.806597946930807,0.13906479366327326,,,,,2048,2010,0.9814453125,0,0,0,0,0,0,0,0,0,0
152,495,complete_windows,00000,1,0,0,,396126,110175,0,0,0,,,0,0,0,0,1.8362971962465895,0.1338730009660841,,,,,2048,2017,0.98486328125,0,0,0,0,0,0,0,0,0,0
152,496,complete_windows,00000,1,0,0,,399831,109974,0,0,0,,,0,0,0,0,1.8676834248018508,0.12933249474688172,,,,,2048,2014,0.9833984375,0,0,0,0,0,0,0,0,0,0
152,497,complete_windows,00000,1,0,0,,398254,109637,0,0,0,,,0,0,0,0,1.8778722278961897,0.12412860330284706,,,,,2048,2017,0.98486328125,0,0,0,0,0,0,0,0,0,0
152,498,complete_windows,00000,1,0,0,,402003,109276,0,0,0,,,0,0,0,0,1.9172133551243595,0.1183473662521626,,,,,2048,2020,0.986328125,0,0,0,0,0,0,0,0,0,0
152,499,complete_windows,00000,1,0,0,,401863,109141,0,0,0,,,0,0,0,0,1.9261512405580086,0.11097069055936042,,,,,2048,2024,0.98828125,0,0,0,0,0,0,0,0,0,0
152,500,complete_windows,00000,1,0,0,,399370,109062,0,0,0,,,0,0,0,0,1.935807922691045,0.10403718463991156,,,,,2048,2015,0.98388671875,0,0,0,0,0,0,0,0,0,0
152,501,complete_windows,00000,1,0,0,,397625,109210,0,0,0,,,0,0,0,0,1.9674463614105084,0.09822214722886351,,,,,2048,2007,0.97998046875,0,0,0,0,0,0,0,0,0,0
152,502,complete_windows,00000,1,0,0,,397636,109210,0,0,0,,,0,0,0,0,1.9704902137142355,0.09404699749147125,,,,,2048,2004,0.978515625,0,0,0,0,0,0,0,0,0,0
