序列,五位模式,窗口数,覆盖序列数,当前异常点合计,历史异常点合计,历史占比有效窗数,历史占比无定义比例,槽0异常点数P5,槽0异常点数P25,槽0异常点数P50,槽0异常点数P75,槽0异常点数P95,槽1异常点数P5,槽1异常点数P25,槽1异常点数P50,槽1异常点数P75,槽1异常点数P95,槽2异常点数P5,槽2异常点数P25,槽2异常点数P50,槽2异常点数P75,槽2异常点数P95,槽3异常点数P5,槽3异常点数P25,槽3异常点数P50,槽3异常点数P75,槽3异常点数P95,槽4异常点数P5,槽4异常点数P25,槽4异常点数P50,槽4异常点数P75,槽4异常点数P95,历史异常占比P5,历史异常占比P25,历史异常占比P50,历史异常占比P75,历史异常占比P95
149,10111,4,1,5,19,4,0.0,1,1,1,1,2,0,0,0,0,0,1,1,2,2,2,1,1,2,2,2,1,1,1,1,2,0.75,0.75,0.75,0.8333333333333334,0.8333333333333334
149,11000,2,1,0,114,2,0.0,1,1,1,91,91,1,1,1,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
149,11001,3,1,4,8,3,0.0,1,1,1,2,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0.5,0.5,0.6666666666666666,0.8,0.8
149,11010,1,1,0,3,1,0.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
149,11011,4,1,7,18,4,0.0,1,1,1,2,2,1,1,1,1,2,0,0,0,0,0,1,1,2,2,2,1,1,2,2,2,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.75,0.75
149,11100,1,1,0,261,1,0.0,149,149,149,149,149,91,91,91,91,91,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
149,11101,4,1,6,18,4,0.0,1,1,2,2,2,1,1,1,2,2,1,1,1,1,2,0,0,0,0,0,1,1,1,2,2,0.7142857142857143,0.7142857142857143,0.75,0.75,0.8
149,11110,3,1,0,404,3,0.0,1,1,2,130,130,2,2,2,149,149,1,1,2,91,91,1,1,2,21,21,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
149,11111,167,1,2634,10784,167,0.0,2,3,6,16,74,1,3,6,16,82,1,3,6,16,82,1,3,6,16,82,1,3,6,16,74,0.7237163814180929,0.7619047619047619,0.8,0.8362068965517241,0.875
150,00000,210,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
150,00001,4,1,25,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,22,0.0,0.0,0.0,0.0,0.0
150,00010,3,1,0,3,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
150,00011,1,1,85,22,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,22,85,85,85,85,85,0.205607476635514,0.205607476635514,0.205607476635514,0.205607476635514,0.205607476635514
150,00100,3,1,0,3,3,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
150,00101,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
150,00110,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,00111,2,1,150,109,2,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,22,22,1,1,1,85,85,1,1,1,149,149,0.41796875,0.41796875,0.41796875,0.6666666666666666,0.6666666666666666
150,01000,2,1,0,2,2,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
150,01001,1,1,1,1,1,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
150,01010,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,01011,1,1,1,2,1,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
150,01100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,01101,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,01110,1,1,0,3,1,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
150,01111,5,1,128,273,5,0.0,0,0,0,0,0,1,1,2,2,22,1,1,1,2,85,1,1,2,2,149,1,1,2,2,122,0.6,0.6772486772486772,0.7142857142857143,0.8,0.8333333333333334
150,10000,4,1,0,18,4,0.0,1,1,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
150,10001,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,10010,1,1,0,2,1,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
150,10011,1,1,1,2,1,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
150,10100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,10101,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,10110,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,10111,4,1,6,16,4,0.0,1,1,1,1,2,0,0,0,0,0,1,1,1,2,2,1,1,1,1,2,1,1,1,2,2,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.75,0.8
150,11000,2,1,0,106,2,0.0,1,1,1,89,89,1,1,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
150,11001,1,1,1,2,1,0.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
150,11010,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,11011,3,1,4,12,3,0.0,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,1,1,2,2,2,1,1,1,2,2,0.6,0.6,0.8,0.8333333333333334,0.8333333333333334
150,11100,3,1,0,268,3,0.0,1,1,3,156,156,1,1,1,89,89,1,1,1,15,15,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
150,11101,3,1,5,12,3,0.0,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,1,1,2,2,2,0.6,0.6,0.7142857142857143,0.8,0.8
150,11110,5,1,0,497,5,0.0,1,1,1,2,215,1,2,2,3,156,1,1,1,1,89,1,1,1,2,15,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
150,11111,240,1,5190,21038,240,0.0,1,3,7,20,101,1,3,7,20,102,1,3,7,20,105,1,3,7,20,102,1,3,7,19,101,0.72,0.7692307692307693,0.8,0.8333333333333334,0.875
151,00000,120,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
151,00001,5,1,6,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0.0,0.0,0.0,0.0,0.0
151,00010,3,1,0,4,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
151,00011,2,1,3,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5
151,00100,3,1,0,4,3,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
151,00101,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
151,00110,1,1,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
151,00111,4,1,6,12,4,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,0.6,0.6,0.6666666666666666,0.6666666666666666,0.75
151,01000,2,1,0,3,2,0.0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
151,01001,2,1,3,2,2,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5
151,01010,1,1,0,2,1,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
151,01011,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,01100,1,1,0,2,1,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
151,01101,1,1,2,3,1,0.0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,2,2,2,2,2,0.6,0.6,0.6,0.6,0.6
151,01110,2,1,0,9,2,0.0,0,0,0,0,0,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
151,01111,4,1,6,21,4,0.0,0,0,0,0,0,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,0.75,0.75,0.75,0.8,0.8333333333333334
151,10000,4,1,0,6,4,0.0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
151,10001,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,10010,1,1,0,2,1,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
151,10011,3,1,4,8,3,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,1,1,2,2,0.6,0.6,0.6666666666666666,0.75,0.75
151,10100,1,1,0,2,1,0.0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
151,10101,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,10110,1,1,0,5,1,0.0,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
151,10111,2,1,4,10,2,0.0,1,1,1,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
151,11000,2,1,0,6,2,0.0,1,1,1,2,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
151,11001,2,1,3,4,2,0.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666
151,11010,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,11011,3,1,5,16,3,0.0,2,2,2,2,2,1,1,1,2,2,0,0,0,0,0,2,2,2,2,2,1,1,2,2,2,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571
151,11100,3,1,0,12,3,0.0,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
151,11101,2,1,4,10,2,0.0,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,0,0,0,0,0,2,2,2,2,2,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
151,11110,3,1,0,18,3,0.0,1,1,2,2,2,1,1,1,2,2,1,1,2,2,2,1,1,1,2,2,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
151,11111,94,1,1164,4121,94,0.0,1,2,4,13,38,1,2,5,14,41,1,3,5,16,44,1,3,5,16,44,1,3,5,16,48,0.7142857142857143,0.7647058823529411,0.7821782178217822,0.8095238095238095,0.875
152,00000,283,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
152,00001,6,1,6,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0
152,00010,3,1,0,3,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
152,00011,4,1,25,4,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,22,0.043478260869565216,0.043478260869565216,0.5,0.5,0.5
152,00100,4,1,0,4,4,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
152,00101,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,00110,4,1,0,9,4,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
152,00111,3,1,42,27,3,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,22,22,1,1,1,40,40,0.36507936507936506,0.36507936507936506,0.6666666666666666,0.6666666666666666,0.6666666666666666
152,01000,4,1,0,4,4,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
152,01001,1,1,1,1,1,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
152,01010,1,1,0,2,1,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
152,01011,2,1,2,4,2,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
152,01100,2,1,0,4,2,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
152,01101,4,1,5,9,4,0.0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,2,0.5,0.5,0.6666666666666666,0.6666666666666666,0.75
152,01110,4,1,0,15,4,0.0,0,0,0,0,0,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
152,01111,7,1,37,83,7,0.0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,22,1,1,1,2,40,1,1,1,2,30,0.6666666666666666,0.6774193548387096,0.75,0.75,0.8
152,10000,6,1,0,16,6,0.0,1,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
152,10001,1,1,1,1,1,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
152,10010,1,1,0,2,1,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
152,10011,3,1,3,7,3,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,1,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75
152,10100,1,1,0,2,1,0.0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
152,10101,3,1,3,6,3,0.0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
152,10110,2,1,0,6,2,0.0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
152,10111,8,1,9,29,8,0.0,1,1,1,1,2,0,0,0,0,0,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,0.6,0.75,0.75,0.8,0.8333333333333334
152,11000,3,1,0,93,3,0.0,1,1,2,77,77,1,1,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
152,11001,3,1,4,6,3,0.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666
152,11010,3,1,0,9,3,0.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
152,11011,8,1,10,30,8,0.0,1,1,1,2,2,1,1,1,1,2,0,0,0,0,0,1,1,1,1,2,1,1,1,1,2,0.6666666666666666,0.7142857142857143,0.75,0.8,0.8
152,11100,4,1,0,168,4,0.0,1,1,1,1,70,1,1,1,2,77,1,1,1,1,11,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
152,11101,7,1,8,26,7,0.0,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,0,0,0,0,0,1,1,1,1,2,0.6,0.75,0.75,0.8333333333333334,0.8571428571428571
152,11110,7,1,0,245,7,0.0,1,1,1,2,58,1,1,1,2,70,1,1,1,2,77,1,1,1,2,11,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
152,11111,138,1,1107,4237,138,0.0,1,2,3,7,27,1,2,3,8,28,1,2,3,8,30,1,2,3,8,30,1,2,3,8,28,0.7134831460674157,0.75,0.7916666666666666,0.8461538461538461,0.9
153,00000,107,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
153,00001,4,1,5,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0.0,0.0,0.0,0.0,0.0
153,00010,1,1,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
153,00011,5,1,7,6,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,2,2,0.3333333333333333,0.5,0.5,0.5,0.5
153,00100,1,1,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
153,00101,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,00110,2,1,0,9,2,0.0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,2,2,2,2,2,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
153,00111,6,1,9,14,6,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,0.5,0.6,0.6,0.6666666666666666,0.6666666666666666
153,01000,2,1,0,2,2,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
153,01001,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,01010,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,01011,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,01100,2,1,0,9,2,0.0,0,0,0,0,0,2,2,2,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
153,01101,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,01110,2,1,0,6,2,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
153,01111,4,1,8,17,4,0.0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,3,0.625,0.625,0.6666666666666666,0.7142857142857143,0.75
153,10000,3,1,0,3,3,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
153,10001,2,1,2,3,2,0.0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666
153,10010,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,10011,3,1,4,11,3,0.0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,1,1,1,2,2,0.6666666666666666,0.6666666666666666,0.75,0.8,0.8
153,10100,1,1,0,2,1,0.0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
153,10101,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,10110,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,10111,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,11000,3,1,0,9,3,0.0,1,1,1,3,3,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
153,11001,3,1,6,10,3,0.0,1,1,2,2,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,0.4,0.4,0.6666666666666666,0.8,0.8
153,11010,1,1,0,3,1,0.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
153,11011,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,11100,4,1,0,15,4,0.0,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
153,11101,1,1,1,4,1,0.0,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.8,0.8,0.8,0.8,0.8
153,11110,3,1,0,17,3,0.0,1,1,1,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
153,11111,107,1,3222,11232,107,0.0,1,3,6,28,114,1,3,7,29,117,1,3,7,33,130,1,3,9,34,141,1,4,9,34,144,0.6875,0.7659574468085106,0.7777777777777778,0.8034682080924855,0.8888888888888888
169,00000,407,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
169,00001,5,1,7,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0.0,0.0,0.0,0.0,0.0
169,00010,5,1,0,6,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
169,00011,4,1,110,6,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,1,2,106,0.027522935779816515,0.027522935779816515,0.3333333333333333,0.5,0.5
169,00100,3,1,0,3,3,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
169,00101,2,1,2,3,2,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,1,1,1,1,1,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666
169,00110,3,1,0,6,3,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
169,00111,5,1,201,123,5,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,2,2,2,106,1,1,1,7,191,0.3,0.36333333333333334,0.75,0.75,0.8333333333333334
169,01000,4,1,0,4,4,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
169,01001,1,1,1,1,1,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
169,01010,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,01011,3,1,6,8,3,0.0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,1,1,1,2,2,1,1,1,4,4,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75
169,01100,4,1,0,11,4,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
169,01101,3,1,4,8,3,0.0,0,0,0,0,0,1,1,2,2,2,1,1,1,1,1,0,0,0,0,0,1,1,1,2,2,0.6,0.6,0.6666666666666666,0.75,0.75
169,01110,2,1,0,10,2,0.0,0,0,0,0,0,1,1,1,3,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
169,01111,4,1,144,322,4,0.0,0,0,0,0,0,1,1,1,2,3,2,2,2,3,106,1,1,3,7,191,1,1,2,7,134,0.5882352941176471,0.5882352941176471,0.6912442396313364,0.8,0.8
169,10000,5,1,0,7,5,0.0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
169,10001,4,1,5,4,4,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5
169,10010,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,10011,4,1,7,14,4,0.0,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,2,2,2,0.5,0.5,0.6,0.6666666666666666,0.7777777777777778
169,10100,2,1,0,4,2,0.0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
