index,group,frame,scene,world,token,base,points,normal,anomaly,valid,range_median,intensity_median,anomaly_range_median,anomaly_intensity_median
36057,normal_nuscenes,19475,scene-0738,,04bee7c427834425b53d093c33faf9b2,True,34720,25684,0,25684,5.605615139007568,0.054901961237192154,,
36058,normal_nuscenes,19469,scene-0738,,c9ac2dae0fc9472fb0fb08a870fe324b,True,34720,24982,0,24982,6.761341094970703,0.054901961237192154,,
36059,normal_nuscenes,19474,scene-0738,,94ad37909f36497c82457c59341c39e8,True,34752,24629,0,24629,7.934133529663086,0.0470588244497776,,
36060,normal_nuscenes,19472,scene-0738,,c62f43c046164ff7b45314bebef16bec,True,34752,24407,0,24407,8.4910249710083,0.0313725508749485,,
36061,normal_nuscenes,19471,scene-0738,,c039f5e856f441529cdf6c1c3b44cdf4,True,34784,23746,0,23746,8.699075698852539,0.027450980618596077,,
36062,normal_nuscenes,19466,scene-0738,,4c43ad63c06a49338ae5228341502958,True,34752,23280,0,23280,8.6589937210083,0.027450980618596077,,
36063,normal_nuscenes,19477,scene-0738,,2961bfbe28d841e3b93b1554c001dd10,True,34720,23367,0,23367,7.914960861206055,0.0313725508749485,,
36064,normal_nuscenes,19479,scene-0738,,bf678df43f75482d967575cb147db83c,True,34688,23704,0,23704,7.786252021789551,0.03529411926865578,,
36065,normal_nuscenes,19484,scene-0738,,43c5ecd468ac436d9a4ab7b3c6210320,True,34688,23889,0,23889,7.926785945892334,0.03529411926865578,,
36066,normal_nuscenes,19488,scene-0738,,b5bfb49b245742d29eabf0fd94d1977f,True,34720,23938,0,23938,7.795814514160156,0.03529411926865578,,
36067,normal_nuscenes,19478,scene-0738,,66bdd607d8c14607929cc708832a9c66,True,34720,24168,0,24168,7.965782165527344,0.0313725508749485,,
36068,normal_nuscenes,19481,scene-0738,,31b2c14379f54b8f9d55c4da318f8f81,True,34688,24371,0,24371,8.05534553527832,0.0313725508749485,,
36069,normal_nuscenes,19491,scene-0738,,f00ba050d9a44c15af4839844919cbf2,True,34720,24051,0,24051,7.996183395385742,0.0313725508749485,,
36070,normal_nuscenes,19482,scene-0738,,6b629109f1654fad85e14f7ae70c07c9,True,34752,23795,0,23795,8.151623725891113,0.0313725508749485,,
36071,normal_nuscenes,19485,scene-0738,,545845491c7e4a898e6b32feed99a8bf,True,34752,23818,0,23818,8.17587661743164,0.0313725508749485,,
36072,normal_nuscenes,19486,scene-0738,,378b4d8439ef45728e58b4e31aed7b90,True,34688,23977,0,23977,8.457056045532227,0.0313725508749485,,
36073,normal_nuscenes,19483,scene-0738,,36afa686ded847a1950a65d4f34b6c08,True,34720,24338,0,24338,8.609844207763672,0.03529411926865578,,
36074,normal_nuscenes,19492,scene-0738,,1d57b6340e3748ac954bc71b85622f3d,True,34752,24502,0,24502,8.964303970336914,0.03529411926865578,,
36075,normal_nuscenes,19489,scene-0738,,efe52468fa334fb3a4c4d87cee87b566,True,34752,24492,0,24492,9.040867805480957,0.03529411926865578,,
36076,normal_nuscenes,19487,scene-0738,,e6ccba0a103148a081263dd45c77d757,True,34752,24479,0,24479,8.823714256286621,0.0313725508749485,,
36077,normal_nuscenes,19480,scene-0738,,c3a2bab0c7f948c39e33b0a289531e32,True,34752,24355,0,24355,8.952933311462402,0.0235294122248888,,
36078,anomaly_nuscenes,19455,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,b6451c0b88064098a448522b713ec0bf,True,34784,22681,16,22697,8.492315292358398,0.03921568766236305,9.829338073730469,0.060784317553043365
36079,anomaly_nuscenes,19458,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,4227df80a8dd43f490d3c6e478407b49,True,34752,22771,33,22804,8.534341812133789,0.03529411926865578,7.135018825531006,0.2549019753932953
36080,anomaly_nuscenes,19464,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,a435032880044a7b9491aab2ef1022a7,True,34752,23149,57,23206,8.971278190612793,0.0235294122248888,4.934199810028076,0.06666667014360428
36081,anomaly_nuscenes,19457,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,f487d16d6a5748e284290d36e93fc344,True,34720,23564,31,23595,9.056394577026367,0.0235294122248888,6.564047336578369,0.06666667014360428
36082,anomaly_nuscenes,19459,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,2d1b19b313184b21a8621692e4aa1354,True,34720,24026,15,24041,9.254107475280762,0.027450980618596077,9.116600036621094,0.054901961237192154
36083,anomaly_nuscenes,19463,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,04f04a06023648578afe0d46c1b168e2,True,34720,24044,12,24056,8.8993501663208,0.0313725508749485,12.151458740234375,0.054901961237192154
36084,anomaly_nuscenes,19462,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,af5dafb43ae349739942f61a6148f916,True,34687,24345,12,24357,8.717761993408203,0.0470588244497776,17.95516014099121,0.09607843309640884
36085,anomaly_nuscenes,19467,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,05a4a12e34104f109f2e569c0d19b709,True,34686,24259,9,24268,8.666156768798828,0.05098039284348488,14.719780921936035,0.125490203499794
36086,anomaly_nuscenes,19473,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,51abdfef5ccb4ef3a8dbf2a062253210,True,34654,24243,20,24263,8.797746658325195,0.05098039284348488,11.370083808898926,0.11372549086809158
36087,anomaly_nuscenes,19476,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,87a3fe3ac01f4461938d13ff0c8c2dcd,True,34652,24572,60,24632,8.360331535339355,0.05882352963089943,8.009814262390137,0.0941176488995552
36088,anomaly_nuscenes,19465,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,167e3b93d65946abbd7325517e25c835,True,34652,24614,195,24809,7.216035842895508,0.05882352963089943,5.318289756774902,0.15294118225574493
36089,anomaly_nuscenes,19475,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,04bee7c427834425b53d093c33faf9b2,True,34720,25675,42,25717,5.610556602478027,0.05882352963089943,7.209976673126221,0.15490196645259857
36090,anomaly_nuscenes,19469,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,c9ac2dae0fc9472fb0fb08a870fe324b,True,34720,24982,6,24988,6.762265682220459,0.054901961237192154,30.15703582763672,0.12745098769664764
36091,anomaly_nuscenes,19479,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,bf678df43f75482d967575cb147db83c,True,34688,23695,9,23704,7.786252021789551,0.03529411926865578,19.56622314453125,0.21568627655506134
36092,anomaly_nuscenes,19484,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,43c5ecd468ac436d9a4ab7b3c6210320,True,34687,23877,11,23888,7.926578521728516,0.03529411926865578,14.812223434448242,0.38823530077934265
36093,anomaly_nuscenes,19488,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,b5bfb49b245742d29eabf0fd94d1977f,True,34720,23924,14,23938,7.795814514160156,0.03529411926865578,9.465578079223633,0.5392156839370728
36094,anomaly_nuscenes,19491,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,f00ba050d9a44c15af4839844919cbf2,True,34720,23979,72,24051,7.996183395385742,0.0313725508749485,5.85648250579834,0.12156862765550613
36095,anomaly_nuscenes,19482,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,6b629109f1654fad85e14f7ae70c07c9,True,34752,23774,21,23795,8.151623725891113,0.0313725508749485,10.43967342376709,0.1725490242242813
36096,anomaly_nuscenes,19485,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,545845491c7e4a898e6b32feed99a8bf,True,34752,23809,9,23818,8.17587661743164,0.0313725508749485,14.819978713989258,0.16862745583057404
36097,anomaly_nuscenes,19492,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,1d57b6340e3748ac954bc71b85622f3d,True,34752,24495,7,24502,8.964303970336914,0.03529411926865578,14.18152141571045,0.0235294122248888
36098,anomaly_nuscenes,19489,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,efe52468fa334fb3a4c4d87cee87b566,True,34752,24483,9,24492,9.040867805480957,0.03529411926865578,10.149245262145996,0.03921568766236305
36099,anomaly_nuscenes,19487,scene-0738,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0738/world.json,e6ccba0a103148a081263dd45c77d757,True,34752,24456,23,24479,8.823714256286621,0.0313725508749485,6.970643520355225,0.03921568766236305
36100,normal_nuscenes,19503,scene-0739,,6d2fee0383f94ac18c538c2713099692,True,34784,23990,0,23990,7.241929531097412,0.0470588244497776,,
36101,normal_nuscenes,19499,scene-0739,,4e2b9d827c4b4d81b3d4ecfb47726232,True,34752,23830,0,23830,7.134634017944336,0.0470588244497776,,
36102,normal_nuscenes,19502,scene-0739,,93b177070b4a4d6590b7b55eda763281,True,34752,23659,0,23659,7.267106056213379,0.05098039284348488,,
36103,normal_nuscenes,19504,scene-0739,,5235cdfea9164b1995119d3a3ad53965,True,34688,23034,0,23034,6.654753684997559,0.0470588244497776,,
36104,normal_nuscenes,19507,scene-0739,,1a66b09bb32e4ca3a92591613ad5a936,True,34720,23502,0,23502,7.463924407958984,0.05098039284348488,,
36105,normal_nuscenes,19523,scene-0739,,266e58bb5b374a15b2278ccaf9cc0f4e,True,34784,23840,0,23840,7.5729827880859375,0.05098039284348488,,
36106,normal_nuscenes,19519,scene-0739,,87e7bb7113fa482eb89f0aeaf0ac82e3,True,34784,23861,0,23861,7.56199312210083,0.05098039284348488,,
36107,normal_nuscenes,19520,scene-0739,,8f8c98ea456140a2a4ca369508c42e65,True,34752,23893,0,23893,7.594048023223877,0.05098039284348488,,
36108,normal_nuscenes,19524,scene-0739,,0ca86c650f1b45bdac9a00034d1d7c6c,True,34720,24085,0,24085,7.6959381103515625,0.05098039284348488,,
36109,normal_nuscenes,19526,scene-0739,,649a1628922340daa2f1cc17c7301bd2,True,34720,24064,0,24064,7.673974990844727,0.054901961237192154,,
36110,normal_nuscenes,19533,scene-0739,,49d30681a017452b81d886396307de5d,True,34720,23817,0,23817,7.5832200050354,0.05098039284348488,,
36111,normal_nuscenes,19532,scene-0739,,e80dbe8a9e494408a09721405ea08f56,True,34720,23602,0,23602,7.561402797698975,0.05098039284348488,,
36112,normal_nuscenes,19528,scene-0739,,94423b22c53b4298baf597ead074fff9,True,34720,23360,0,23360,7.5127668380737305,0.05098039284348488,,
36113,anomaly_nuscenes,19493,scene-0739,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0739/world.json,6257092169c34b9f939a2b3251687770,True,34559,23840,213,24053,7.566352844238281,0.0470588244497776,12.38791561126709,0.1411764770746231
36114,anomaly_nuscenes,19498,scene-0739,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0739/world.json,d2f9d77940c443abb533aeb721fb37f9,True,34685,23717,279,23996,7.349803447723389,0.0470588244497776,10.791054725646973,0.13333334028720856
36115,anomaly_nuscenes,19494,scene-0739,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0739/world.json,1ab7daa756894cfebb34926a3129b43d,True,34747,23682,367,24049,7.209757328033447,0.0470588244497776,9.316247940063477,0.08627451211214066
36116,anomaly_nuscenes,19503,scene-0739,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0739/world.json,6d2fee0383f94ac18c538c2713099692,True,34773,23513,482,23995,7.243216037750244,0.0470588244497776,8.007596969604492,0.09019608050584793
36117,anomaly_nuscenes,19499,scene-0739,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0739/world.json,4e2b9d827c4b4d81b3d4ecfb47726232,True,34729,23003,818,23821,6.819822311401367,0.05098039284348488,6.087414741516113,0.11764705926179886
36118,anomaly_nuscenes,19502,scene-0739,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0739/world.json,93b177070b4a4d6590b7b55eda763281,True,34732,22223,1436,23659,6.8992767333984375,0.054901961237192154,4.213984489440918,0.125490203499794
36119,anomaly_nuscenes,19501,scene-0739,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0739/world.json,7e34c844bf9e42d19cdf107fcd45f9b2,True,34691,21942,1688,23630,7.044767379760742,0.054901961237192154,3.2547707557678223,0.13333334028720856
36120,anomaly_nuscenes,19497,scene-0739,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0739/world.json,52ebb6173bca436891c7004f9abcabb8,True,34681,21780,828,22608,7.457728385925293,0.05098039284348488,4.605498313903809,0.10980392247438431
36121,anomaly_nuscenes,19506,scene-0739,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0739/world.json,454c17e6db14485aba6de33a1463fb72,True,34721,21869,466,22335,7.559840679168701,0.05098039284348488,5.077582359313965,0.03529411926865578
36122,anomaly_nuscenes,19500,scene-0739,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0739/world.json,4158671a41864e47997f1d1303478d1a,True,34738,22275,387,22662,7.353997707366943,0.05098039284348488,4.97640323638916,0.0313725508749485
36123,anomaly_nuscenes,19505,scene-0739,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0739/world.json,36c050d120b94c2b8d0364f15cca80b6,True,34655,22794,113,22907,6.6315999031066895,0.0470588244497776,5.8408942222595215,0.027450980618596077
36124,anomaly_nuscenes,19508,scene-0739,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0739/world.json,895ca8ed9f4d4a61a7bd11c13e1dc31a,True,34655,22592,14,22606,6.264720916748047,0.0470588244497776,8.339761734008789,0.021568628028035164
36125,anomaly_nuscenes,19504,scene-0739,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0739/world.json,5235cdfea9164b1995119d3a3ad53965,True,34687,22846,207,23053,6.634767055511475,0.0470588244497776,4.7308573722839355,0.03921568766236305
36126,anomaly_nuscenes,19527,scene-0739,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0739/world.json,1edd0f03c0164002a56ea0541924059a,True,34557,23295,366,23661,7.567423343658447,0.05098039284348488,4.94066047668457,0.027450980618596077
36127,anomaly_nuscenes,19528,scene-0739,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0739/world.json,94423b22c53b4298baf597ead074fff9,True,34718,23134,225,23359,7.461199760437012,0.05098039284348488,5.229024887084961,0.0313725508749485
36128,normal_nuscenes,19541,scene-0740,,7f438fae25c4498ab6d236a097c01fa7,True,34720,22915,0,22915,7.615688323974609,0.03529411926865578,,
36129,normal_nuscenes,19543,scene-0740,,313b912670c3408a887a908ebbdc5aae,True,34720,22937,0,22937,7.939984321594238,0.0313725508749485,,
36130,normal_nuscenes,19536,scene-0740,,99737779a16a42be9f36e225ab0c94bd,True,34720,22457,0,22457,7.864714622497559,0.027450980618596077,,
36131,normal_nuscenes,19538,scene-0740,,3fe0d264d7af43c6b873803638ea2945,True,34688,21896,0,21896,8.04766845703125,0.027450980618596077,,
36132,normal_nuscenes,19540,scene-0740,,ffeeefda01be4de2bea8a5d565f19205,True,34656,21051,0,21051,8.24836540222168,0.027450980618596077,,
36133,normal_nuscenes,19539,scene-0740,,1d48e32c000b4f91a61a8bcebed26868,True,34656,20183,0,20183,8.138565063476562,0.027450980618596077,,
36134,normal_nuscenes,19545,scene-0740,,8aa065ac433b40b99d37b8f77d658635,True,34720,21000,0,21000,7.165173530578613,0.027450980618596077,,
36135,normal_nuscenes,19542,scene-0740,,bc645bc2eb624e479a95898ca7c024e1,True,34688,21974,0,21974,5.687724590301514,0.0313725508749485,,
36136,normal_nuscenes,19551,scene-0740,,52f18beb2c764ff8a575f394ed802eaf,True,34752,21902,0,21902,6.095969200134277,0.027450980618596077,,
36137,normal_nuscenes,19544,scene-0740,,a4ec39e410c94f7998566ae92ab326d0,True,34720,20682,0,20682,6.772716045379639,0.0235294122248888,,
36138,normal_nuscenes,19546,scene-0740,,b930515cec8c4d239642c02829b37180,True,34752,17893,0,17893,7.970111846923828,0.019607843831181526,,
36139,normal_nuscenes,19548,scene-0740,,0cbc142cfe4b46a79da11f0181f9358b,True,34752,17879,0,17879,8.065464973449707,0.019607843831181526,,
36140,normal_nuscenes,19547,scene-0740,,8923c5da4be246d19d64a600ee433708,True,34752,18644,0,18644,7.640244483947754,0.0235294122248888,,
36141,normal_nuscenes,19555,scene-0740,,ebcdc359e1d3412b936c18e180e0164f,True,34752,18117,0,18117,7.853650093078613,0.0235294122248888,,
36142,normal_nuscenes,19549,scene-0740,,c8ce64b0cb244c3c8e1550cd91fe7cfb,True,34720,17601,0,17601,8.27066421508789,0.0235294122248888,,
36143,normal_nuscenes,19556,scene-0740,,007d29366c104770b16fb18c6cc7e9d4,True,34752,18089,0,18089,7.985836982727051,0.0235294122248888,,
36144,normal_nuscenes,19554,scene-0740,,d4d7635dc1f4429289f3cbc645357bf8,True,34752,18622,0,18622,7.766778945922852,0.0235294122248888,,
36145,normal_nuscenes,19552,scene-0740,,ba2aa1996ba64ca6b69d4d472191cd78,True,34720,18640,0,18640,7.011214256286621,0.0235294122248888,,
36146,normal_nuscenes,19558,scene-0740,,604320f0df3049e5babd8f42ac4c556b,True,34720,16880,0,16880,5.07349967956543,0.0235294122248888,,
36147,normal_nuscenes,19563,scene-0740,,d5d5da7b14ab47b6a30e10bea63490e5,True,34720,21639,0,21639,6.205689430236816,0.027450980618596077,,
36148,normal_nuscenes,19557,scene-0740,,cb84b607129a486f9a114b0d3e6d88c5,True,34720,20764,0,20764,7.4524688720703125,0.0235294122248888,,
36149,normal_nuscenes,19559,scene-0740,,d0c8ae3cfae94a068c9e0a47240a7c6a,True,34688,17673,0,17673,6.998992443084717,0.019607843831181526,,
36150,normal_nuscenes,19562,scene-0740,,cd66a13a863249ef8aaa56ffc690816a,True,34688,19647,0,19647,6.973119258880615,0.0235294122248888,,
36151,normal_nuscenes,19560,scene-0740,,474a77ba896349689025e302f892b294,True,34688,20921,0,20921,7.449587345123291,0.027450980618596077,,
36152,normal_nuscenes,19566,scene-0740,,e98413fc64264523ab3e7ebae7a7add4,True,34720,21161,0,21161,7.8161749839782715,0.027450980618596077,,
36153,normal_nuscenes,19561,scene-0740,,385fab3b9c3c466383db545f7bfa8edc,True,34720,21300,0,21300,7.867178916931152,0.027450980618596077,,
36154,normal_nuscenes,19572,scene-0740,,260d7351c0884cc683762101493d8c13,True,34720,21391,0,21391,7.727829933166504,0.027450980618596077,,
36155,normal_nuscenes,19568,scene-0740,,7df6449cbb7044ab9f72e76cc7ee5254,True,34720,21434,0,21434,7.868318557739258,0.027450980618596077,,
36156,normal_nuscenes,19574,scene-0740,,3351a7d9bc814b8ca64b42d506eea97d,True,34752,21485,0,21485,7.571974277496338,0.027450980618596077,,
36157,anomaly_nuscenes,19534,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,20561e9700004073bcf21f65c2c6836a,True,34656,23009,18,23027,7.498347759246826,0.05098039284348488,7.904092788696289,0.1352941244840622
36158,anomaly_nuscenes,19537,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,74862f44cd8d4279a8fdd9530c524625,True,34720,22905,24,22929,7.604047775268555,0.0470588244497776,6.910438537597656,0.05882352963089943
36159,anomaly_nuscenes,19535,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,80b85bf3fb7c425fb5440c440b396061,True,34719,23117,27,23144,7.678521156311035,0.03921568766236305,6.320144176483154,0.054901961237192154
36160,anomaly_nuscenes,19536,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,99737779a16a42be9f36e225ab0c94bd,True,34720,22408,50,22458,7.864645957946777,0.027450980618596077,5.244464874267578,0.09019608050584793
36161,anomaly_nuscenes,19539,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,1d48e32c000b4f91a61a8bcebed26868,True,34656,20172,44,20216,8.133196830749512,0.027450980618596077,6.049673557281494,0.07254902273416519
36162,anomaly_nuscenes,19545,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,8aa065ac433b40b99d37b8f77d658635,True,34718,20992,48,21040,7.167874336242676,0.027450980618596077,7.272787570953369,0.09215686470270157
36163,anomaly_nuscenes,19542,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,bc645bc2eb624e479a95898ca7c024e1,True,34686,21918,70,21988,5.688567161560059,0.0313725508749485,9.952301025390625,0.054901961237192154
36164,anomaly_nuscenes,19550,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,4fc8040c0342466180f731c1c9ee6996,True,34717,22669,89,22758,5.419194221496582,0.0313725508749485,8.39758586883545,0.03921568766236305
36165,anomaly_nuscenes,19544,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,a4ec39e410c94f7998566ae92ab326d0,True,34719,20682,100,20782,6.746974945068359,0.0235294122248888,5.571211814880371,0.03529411926865578
36166,anomaly_nuscenes,19546,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,b930515cec8c4d239642c02829b37180,True,34745,17893,183,18076,7.928588390350342,0.019607843831181526,4.7384748458862305,0.027450980618596077
36167,anomaly_nuscenes,19548,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,0cbc142cfe4b46a79da11f0181f9358b,True,34750,17604,274,17878,8.028522491455078,0.019607843831181526,4.270904541015625,0.027450980618596077
36168,anomaly_nuscenes,19547,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,8923c5da4be246d19d64a600ee433708,True,34744,18212,429,18641,7.623711109161377,0.0235294122248888,4.216555118560791,0.027450980618596077
36169,anomaly_nuscenes,19549,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,c8ce64b0cb244c3c8e1550cd91fe7cfb,True,34719,17271,336,17607,8.131501197814941,0.0235294122248888,5.249891757965088,0.12156862765550613
36170,anomaly_nuscenes,19554,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,d4d7635dc1f4429289f3cbc645357bf8,True,34751,18621,21,18642,7.764876365661621,0.0235294122248888,7.435884475708008,0.07058823853731155
36171,anomaly_nuscenes,19552,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,ba2aa1996ba64ca6b69d4d472191cd78,True,34716,18496,140,18636,7.008006572723389,0.0235294122248888,8.882665634155273,0.07647059112787247
36172,anomaly_nuscenes,19558,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,604320f0df3049e5babd8f42ac4c556b,True,34718,16777,101,16878,5.072970390319824,0.0235294122248888,10.984122276306152,0.0941176488995552
36173,anomaly_nuscenes,19553,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,2be00158487a4a1fb427f31c14872ff7,True,34717,19360,30,19390,4.749929428100586,0.0235294122248888,13.50281810760498,0.11372549086809158
36174,anomaly_nuscenes,19563,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,d5d5da7b14ab47b6a30e10bea63490e5,True,34720,21635,8,21643,6.207381725311279,0.027450980618596077,13.604499816894531,0.052941177040338516
36175,anomaly_nuscenes,19564,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,4a2438b79e94428db0cf293100fc9c66,True,34720,21346,6,21352,7.625509262084961,0.0235294122248888,13.702047348022461,0.021568628028035164
36176,anomaly_nuscenes,19559,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,d0c8ae3cfae94a068c9e0a47240a7c6a,True,34688,17673,14,17687,6.990218639373779,0.019607843831181526,5.109172821044922,0.029411766678094864
36177,anomaly_nuscenes,19562,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,cd66a13a863249ef8aaa56ffc690816a,True,34688,19606,47,19653,6.977719306945801,0.0235294122248888,4.850373268127441,0.0470588244497776
36178,anomaly_nuscenes,19566,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,e98413fc64264523ab3e7ebae7a7add4,True,34720,21153,19,21172,7.8190717697143555,0.027450980618596077,29.3944091796875,0.027450980618596077
36179,anomaly_nuscenes,19561,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,385fab3b9c3c466383db545f7bfa8edc,True,34720,21300,8,21308,7.867681503295898,0.027450980618596077,31.069137573242188,0.05686274915933609
36180,anomaly_nuscenes,19571,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,0a3dbd37b9e24883b302c96fca1e31ce,True,34720,21229,44,21273,7.661121845245361,0.027450980618596077,17.217662811279297,0.0313725508749485
36181,anomaly_nuscenes,19572,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,260d7351c0884cc683762101493d8c13,True,34720,21391,6,21397,7.729452610015869,0.027450980618596077,34.35198974609375,0.05098039284348488
36182,anomaly_nuscenes,19567,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,2d21538c2b0448358d3aafa284113a27,True,34752,21410,5,21415,7.946736812591553,0.027450980618596077,38.766357421875,0.062745101749897
36183,anomaly_nuscenes,19570,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,e78c0ec6fc544c999e808ed24f87944d,True,34719,21296,21,21317,7.822824001312256,0.027450980618596077,9.28324031829834,0.007843137718737125
36184,anomaly_nuscenes,19568,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,7df6449cbb7044ab9f72e76cc7ee5254,True,34719,21414,27,21441,7.86873197555542,0.027450980618596077,7.285761833190918,0.0117647061124444
36185,anomaly_nuscenes,19573,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,d77e517a1ec245869166d66666d67059,True,34720,21190,31,21221,7.813621997833252,0.0235294122248888,5.42311429977417,0.007843137718737125
36186,anomaly_nuscenes,19569,scene-0740,/home/jasongao/Study/AJAE-v4/results/data/grown/scene-0740/world.json,bda96831259348a493ea7aae872591d8,True,34720,21298,53,21351,7.619322299957275,0.0235294122248888,4.59086799621582,0.007843137718737125
36187,normal_nuscenes,19575,scene-0741,,2e66acc276dd4004bc63651afd48678b,True,34752,21512,0,21512,7.3780999183654785,0.027450980618596077,,
36188,normal_nuscenes,19581,scene-0741,,c79f3aa92c3843ae85d5af811a5cba80,True,34688,21451,0,21451,7.509068012237549,0.027450980618596077,,
36189,normal_nuscenes,19582,scene-0741,,65cd0c406d61420abdf1e80e1612f754,True,34720,21160,0,21160,7.359124660491943,0.027450980618596077,,
36190,normal_nuscenes,19576,scene-0741,,bfbfe9f1ab5b4701abbb87b20e1e5631,True,34720,20624,0,20624,7.293792724609375,0.027450980618596077,,
36191,normal_nuscenes,19589,scene-0741,,4853ae6420ef4cacad201ef95e53dc04,True,34688,20020,0,20020,7.740806579589844,0.027450980618596077,,
36192,normal_nuscenes,19596,scene-0741,,d5e56d5ca0d14d388eda9ae65827d900,True,34720,18533,0,18533,7.746787071228027,0.0235294122248888,,
36193,normal_nuscenes,19594,scene-0741,,1ecf72bbf34c496fb7ba06109e4b73cb,True,34720,18431,0,18431,7.693307876586914,0.0235294122248888,,
36194,normal_nuscenes,19588,scene-0741,,4c774fca5fc4430fb66baa9d8cf04180,True,34752,18429,0,18429,7.620197772979736,0.0235294122248888,,
