anomaly,anomaly_distance_median,anomaly_fraction,anomaly_in_range,anomaly_in_range_distance_median,anomaly_intensity,first_in_visible_run,frame,ignore,ignore_fraction,ignore_intensity,instance_count,neighbor_road_fraction,normal,normal_fraction,normal_in_range,normal_intensity,segment,sequence,slots,source_frame,source_sequence,stage,state,unknown_instance_points,version,visible,visible_fraction,zero_slot_fraction,zero_slots
1189,6.413334846496582,0.009502421559068459,1189,6.413334846496582,"{""n"": 1189, ""mean"": 0.09260500133463673, ""minimum"": 0.0014285714132711291, ""maximum"": 0.25343891978263855, ""quantiles"": {""0.05"": 0.0037142857909202576, ""0.25"": 0.03191416338086128, ""0.5"": 0.0870404839515686, ""0.75"": 0.1477775275707245, ""0.95"": 0.19752569496631622}}",0,15,826,0.006601345843389863,"{""n"": 826, ""mean"": 0.11183881015994881, ""minimum"": 0.0025714286603033543, ""maximum"": 1.6157143115997314, ""quantiles"": {""0.05"": 0.00828571431338787, ""0.25"": 0.017999999225139618, ""0.5"": 0.030571429058909416, ""0.75"": 0.08028571307659149, ""0.95"": 0.45342856645584106}}",1,1.0,123111,0.9838962325975417,123111,"{""n"": 123111, ""mean"": 0.29127838171748516, ""minimum"": 0.001714285695925355, ""maximum"": 1.6302857398986816, ""quantiles"": {""0.05"": 0.03742857277393341, ""0.25"": 0.1062857136130333, ""0.5"": 0.22657142579555511, ""0.75"": 0.4408571422100067, ""0.95"": 0.7122856974601746}}",0,006_00,131072,15,206,visible,3,0,synthetic/train/006,125126,0.9546356201171875,0.0453643798828125,5946
1275,6.195350170135498,0.010180372242316812,1275,6.195350170135498,"{""n"": 1275, ""mean"": 0.09126818880804029, ""minimum"": 0.001714285695925355, ""maximum"": 0.2519181966781616, ""quantiles"": {""0.05"": 0.0037142857909202576, ""0.25"": 0.03536943346261978, ""0.5"": 0.08423934876918793, ""0.75"": 0.1462206393480301, ""0.95"": 0.19292357563972473}}",0,16,762,0.006084269528349342,"{""n"": 762, ""mean"": 0.10562204759875972, ""minimum"": 0.0037142857909202576, ""maximum"": 1.6242856979370117, ""quantiles"": {""0.05"": 0.00828571431338787, ""0.25"": 0.017142856493592262, ""0.5"": 0.02971428632736206, ""0.75"": 0.07514286041259766, ""0.95"": 0.420285701751709}}",1,1.0,123204,0.9837353582293339,123204,"{""n"": 123204, ""mean"": 0.29130879795618536, ""minimum"": 0.001714285695925355, ""maximum"": 1.6239999532699585, ""quantiles"": {""0.05"": 0.03628571331501007, ""0.25"": 0.10514285415410995, ""0.5"": 0.22771428525447845, ""0.75"": 0.4422857165336609, ""0.95"": 0.7088571190834045}}",0,006_00,131072,16,206,visible,3,0,synthetic/train/006,125241,0.9555130004882812,0.04448699951171875,5831
1361,5.98711633682251,0.01088025325967911,1361,5.98711633682251,"{""n"": 1361, ""mean"": 0.08801020223347636, ""minimum"": 0.001714285695925355, ""maximum"": 0.25024840235710144, ""quantiles"": {""0.05"": 0.003142857225611806, ""0.25"": 0.030353041365742683, ""0.5"": 0.08411958068609238, ""0.75"": 0.14128299057483673, ""0.95"": 0.19441823661327362}}",0,17,720,0.005755901797919881,"{""n"": 720, ""mean"": 0.11495793642178695, ""minimum"": 0.0037142857909202576, ""maximum"": 1.6291428804397583, ""quantiles"": {""0.05"": 0.008571428246796131, ""0.25"": 0.017999999225139618, ""0.5"": 0.03400000184774399, ""0.75"": 0.08857142925262451, ""0.95"": 0.45571428537368774}}",1,1.0,123008,0.983363844942401,123008,"{""n"": 123008, ""mean"": 0.2920830909775432, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6294286251068115, ""quantiles"": {""0.05"": 0.0357142873108387, ""0.25"": 0.10428571701049805, ""0.5"": 0.22914285957813263, ""0.75"": 0.44457143545150757, ""0.95"": 0.7097142934799194}}",0,006_00,131072,17,206,visible,3,0,synthetic/train/006,125089,0.9543533325195312,0.04564666748046875,5983
1454,5.782796859741211,0.011613696813821418,1454,5.782796859741211,"{""n"": 1454, ""mean"": 0.08852287940761046, ""minimum"": 0.001714285695925355, ""maximum"": 0.24699194729328156, ""quantiles"": {""0.05"": 0.00342857139185071, ""0.25"": 0.02937927097082138, ""0.5"": 0.08378646522760391, ""0.75"": 0.14220914244651794, ""0.95"": 0.193405419588089}}",0,18,709,0.0056630749938097556,"{""n"": 709, ""mean"": 0.09430787812331258, ""minimum"": 0.003142857225611806, ""maximum"": 1.6085714101791382, ""quantiles"": {""0.05"": 0.0077142855152487755, ""0.25"": 0.016285713762044907, ""0.5"": 0.028857143595814705, ""0.75"": 0.07085714489221573, ""0.95"": 0.4300000071525574}}",1,1.0,123034,0.9827232281923688,123034,"{""n"": 123034, ""mean"": 0.2924128498539268, ""minimum"": 0.001714285695925355, ""maximum"": 1.631428599357605, ""quantiles"": {""0.05"": 0.0357142873108387, ""0.25"": 0.10485713928937912, ""0.5"": 0.2305714339017868, ""0.75"": 0.44285714626312256, ""0.95"": 0.7065714001655579}}",0,006_00,131072,18,206,visible,3,0,synthetic/train/006,125197,0.9551773071289062,0.04482269287109375,5875
1551,5.597376346588135,0.012377304285372277,1551,5.597376346588135,"{""n"": 1551, ""mean"": 0.08822969253235607, ""minimum"": 0.0014285714132711291, ""maximum"": 0.24458906054496765, ""quantiles"": {""0.05"": 0.00342857139185071, ""0.25"": 0.03191260248422623, ""0.5"": 0.0814814642071724, ""0.75"": 0.14361362159252167, ""0.95"": 0.19040843844413757}}",0,19,687,0.005482403638975341,"{""n"": 687, ""mean"": 0.09555292191333646, ""minimum"": 0.00342857139185071, ""maximum"": 1.6134285926818848, ""quantiles"": {""0.05"": 0.008857143111526966, ""0.25"": 0.017142856493592262, ""0.5"": 0.02800000086426735, ""0.75"": 0.06457142531871796, ""0.95"": 0.4182857275009155}}",1,1.0,123072,0.9821402920756523,123072,"{""n"": 123072, ""mean"": 0.2928721073515907, ""minimum"": 0.001714285695925355, ""maximum"": 1.6294286251068115, ""quantiles"": {""0.05"": 0.035428572446107864, ""0.25"": 0.10514285415410995, ""0.5"": 0.2314285784959793, ""0.75"": 0.4474285840988159, ""0.95"": 0.7074285745620728}}",0,006_00,131072,19,206,visible,3,0,synthetic/train/006,125310,0.9560394287109375,0.0439605712890625,5762
1652,5.398232460021973,0.013182358620799719,1652,5.398232460021973,"{""n"": 1652, ""mean"": 0.09082313412975195, ""minimum"": 0.001714285695925355, ""maximum"": 0.24060890078544617, ""quantiles"": {""0.05"": 0.003142857225611806, ""0.25"": 0.031349942088127136, ""0.5"": 0.08614916354417801, ""0.75"": 0.1463700830936432, ""0.95"": 0.19180434942245483}}",0,20,739,0.005896950981096242,"{""n"": 739, ""mean"": 0.09186545503546303, ""minimum"": 0.004285714123398066, ""maximum"": 1.6128571033477783, ""quantiles"": {""0.05"": 0.00828571431338787, ""0.25"": 0.017714286223053932, ""0.5"": 0.030571429058909416, ""0.75"": 0.06371428817510605, ""0.95"": 0.4154285788536072}}",1,1.0,122928,0.980920690398104,122928,"{""n"": 122928, ""mean"": 0.29287195750078976, ""minimum"": 0.001714285695925355, ""maximum"": 1.6291428804397583, ""quantiles"": {""0.05"": 0.035428572446107864, ""0.25"": 0.10514285415410995, ""0.5"": 0.2314285784959793, ""0.75"": 0.44771429896354675, ""0.95"": 0.7048571705818176}}",0,006_00,131072,20,206,visible,3,0,synthetic/train/006,125319,0.9561080932617188,0.04389190673828125,5753
1770,5.213327407836914,0.014148115582910355,1770,5.213327407836914,"{""n"": 1770, ""mean"": 0.08804219584039934, ""minimum"": 0.0014285714132711291, ""maximum"": 0.2392282634973526, ""quantiles"": {""0.05"": 0.0028571428265422583, ""0.25"": 0.03171025961637497, ""0.5"": 0.08429738879203796, ""0.75"": 0.13886050879955292, ""0.95"": 0.18824723362922668}}",0,21,713,0.005699212661364454,"{""n"": 713, ""mean"": 0.09087878138709912, ""minimum"": 0.0037142857909202576, ""maximum"": 1.625428557395935, ""quantiles"": {""0.05"": 0.0077142855152487755, ""0.25"": 0.016285713762044907, ""0.5"": 0.030571429058909416, ""0.75"": 0.06914285570383072, ""0.95"": 0.3822857141494751}}",1,1.0,122622,0.9801526717557252,122622,"{""n"": 122622, ""mean"": 0.29253244693197505, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6334285736083984, ""quantiles"": {""0.05"": 0.03514285758137703, ""0.25"": 0.10342857241630554, ""0.5"": 0.23228570818901062, ""0.75"": 0.44771429896354675, ""0.95"": 0.7039999961853027}}",0,006_00,131072,21,206,visible,3,0,synthetic/train/006,125105,0.9544754028320312,0.04552459716796875,5967
1882,5.036563873291016,0.015071191761295386,1882,5.036563873291016,"{""n"": 1882, ""mean"": 0.08732936469188275, ""minimum"": 0.0014285714132711291, ""maximum"": 0.24795538187026978, ""quantiles"": {""0.05"": 0.003142857225611806, ""0.25"": 0.032558269798755646, ""0.5"": 0.082528255879879, ""0.75"": 0.13957984745502472, ""0.95"": 0.18334801495075226}}",0,22,709,0.00567772314493009,"{""n"": 709, ""mean"": 0.10219625185298956, ""minimum"": 0.003142857225611806, ""maximum"": 1.6180000305175781, ""quantiles"": {""0.05"": 0.0071428571827709675, ""0.25"": 0.015428571030497551, ""0.5"": 0.026571428403258324, ""0.75"": 0.07028571516275406, ""0.95"": 0.4117142856121063}}",1,1.0,122283,0.9792510850937746,122283,"{""n"": 122283, ""mean"": 0.29300151053983153, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6308571100234985, ""quantiles"": {""0.05"": 0.03514285758137703, ""0.25"": 0.10314285755157471, ""0.5"": 0.23228570818901062, ""0.75"": 0.44999998807907104, ""0.95"": 0.704285740852356}}",0,006_00,131072,22,206,visible,3,0,synthetic/train/006,124874,0.9527130126953125,0.0472869873046875,6198
2006,4.861242294311523,0.016081320496067853,2006,4.861242294311523,"{""n"": 2006, ""mean"": 0.08588741317770703, ""minimum"": 0.0014285714132711291, ""maximum"": 0.2489224374294281, ""quantiles"": {""0.05"": 0.0028571428265422583, ""0.25"": 0.031390100717544556, ""0.5"": 0.08061213046312332, ""0.75"": 0.13902023434638977, ""0.95"": 0.1852937638759613}}",0,23,693,0.005555511018831018,"{""n"": 693, ""mean"": 0.10115357639011356, ""minimum"": 0.003142857225611806, ""maximum"": 1.6162856817245483, ""quantiles"": {""0.05"": 0.0077142855152487755, ""0.25"": 0.016857143491506577, ""0.5"": 0.031142856925725937, ""0.75"": 0.07514286041259766, ""0.95"": 0.3848571479320526}}",1,1.0,122042,0.9783631684851011,122042,"{""n"": 122042, ""mean"": 0.29312421714185827, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6297142505645752, ""quantiles"": {""0.05"": 0.034285712987184525, ""0.25"": 0.10257142782211304, ""0.5"": 0.23257142305374146, ""0.75"": 0.4511428475379944, ""0.95"": 0.701714277267456}}",0,006_00,131072,23,206,visible,3,0,synthetic/train/006,124741,0.9516983032226562,0.04830169677734375,6331
2138,4.698863983154297,0.017169932540957274,2138,4.698863983154297,"{""n"": 2138, ""mean"": 0.08499668871143605, ""minimum"": 0.0014285714132711291, ""maximum"": 0.23672543466091156, ""quantiles"": {""0.05"": 0.0028571428265422583, ""0.25"": 0.03119993954896927, ""0.5"": 0.07830169051885605, ""0.75"": 0.13757966458797455, ""0.95"": 0.18246781826019287}}",0,24,769,0.006175714744619338,"{""n"": 769, ""mean"": 0.10090098483185193, ""minimum"": 0.004000000189989805, ""maximum"": 1.6122857332229614, ""quantiles"": {""0.05"": 0.0077142855152487755, ""0.25"": 0.017714286223053932, ""0.5"": 0.03257142752408981, ""0.75"": 0.08228571712970734, ""0.95"": 0.35428571701049805}}",1,1.0,121613,0.9766543527144234,121613,"{""n"": 121613, ""mean"": 0.2932551289712556, ""minimum"": 0.0020000000949949026, ""maximum"": 1.632285714149475, ""quantiles"": {""0.05"": 0.03457142785191536, ""0.25"": 0.10257142782211304, ""0.5"": 0.23314285278320312, ""0.75"": 0.4502857029438019, ""0.95"": 0.702571451663971}}",0,006_00,131072,24,206,visible,3,0,synthetic/train/006,124520,0.95001220703125,0.04998779296875,6552
2274,4.539279937744141,0.01827372007618068,2274,4.539279937744141,"{""n"": 2274, ""mean"": 0.0839356128730473, ""minimum"": 0.0014285714132711291, ""maximum"": 0.24663324654102325, ""quantiles"": {""0.05"": 0.00304704369045794, ""0.25"": 0.031201619654893875, ""0.5"": 0.07362338155508041, ""0.75"": 0.13665127754211426, ""0.95"": 0.18426136672496796}}",0,25,759,0.006099275962102522,"{""n"": 759, ""mean"": 0.09060643740766466, ""minimum"": 0.00342857139185071, ""maximum"": 1.593999981880188, ""quantiles"": {""0.05"": 0.00828571431338787, ""0.25"": 0.016857143491506577, ""0.5"": 0.03257142752408981, ""0.75"": 0.07457143068313599, ""0.95"": 0.3294285833835602}}",1,1.0,121408,0.9756270039617168,121408,"{""n"": 121408, ""mean"": 0.29323751312702745, ""minimum"": 0.0014285714132711291, ""maximum"": 1.632857084274292, ""quantiles"": {""0.05"": 0.03457142785191536, ""0.25"": 0.10171428322792053, ""0.5"": 0.23257142305374146, ""0.75"": 0.4505714178085327, ""0.95"": 0.7034285664558411}}",0,006_00,131072,25,206,visible,3,0,synthetic/train/006,124441,0.9494094848632812,0.05059051513671875,6631
2427,4.386321067810059,0.019541534819681634,2427,4.386321067810059,"{""n"": 2427, ""mean"": 0.08490544466952611, ""minimum"": 0.001714285695925355, ""maximum"": 0.2395203858613968, ""quantiles"": {""0.05"": 0.00342857139185071, ""0.25"": 0.03326956555247307, ""0.5"": 0.07591798901557922, ""0.75"": 0.13576607406139374, ""0.95"": 0.1854729801416397}}",0,26,780,0.006280344935868016,"{""n"": 780, ""mean"": 0.07906483486682797, ""minimum"": 0.0028571428265422583, ""maximum"": 1.5791428089141846, ""quantiles"": {""0.05"": 0.00828571431338787, ""0.25"": 0.016857143491506577, ""0.5"": 0.03314285725355148, ""0.75"": 0.06800000369548798, ""0.95"": 0.3019999861717224}}",1,1.0,120990,0.9741781202444504,120990,"{""n"": 120990, ""mean"": 0.29341040694012627, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6282857656478882, ""quantiles"": {""0.05"": 0.03400000184774399, ""0.25"": 0.10114285349845886, ""0.5"": 0.23228570818901062, ""0.75"": 0.45257142186164856, ""0.95"": 0.7080000042915344}}",0,006_00,131072,26,206,visible,3,0,synthetic/train/006,124197,0.9475479125976562,0.05245208740234375,6875
2585,4.232265949249268,0.02085080983416145,2585,4.232265949249268,"{""n"": 2585, ""mean"": 0.08377496004681062, ""minimum"": 0.0014285714132711291, ""maximum"": 0.24465598165988922, ""quantiles"": {""0.05"": 0.003142857225611806, ""0.25"": 0.033205755054950714, ""0.5"": 0.0748479887843132, ""0.75"": 0.13301458954811096, ""0.95"": 0.1820596605539322}}",0,27,855,0.006896496096018584,"{""n"": 855, ""mean"": 0.08429306599812593, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6128571033477783, ""quantiles"": {""0.05"": 0.00828571431338787, ""0.25"": 0.01657142862677574, ""0.5"": 0.03142857179045677, ""0.75"": 0.0674285739660263, ""0.95"": 0.2945714294910431}}",1,1.0,120536,0.97225269406982,120534,"{""n"": 120536, ""mean"": 0.29359884178175993, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6262856721878052, ""quantiles"": {""0.05"": 0.03371428698301315, ""0.25"": 0.10085714608430862, ""0.5"": 0.23257142305374146, ""0.75"": 0.4537142813205719, ""0.95"": 0.7059999704360962}}",0,006_00,131072,27,206,visible,3,0,synthetic/train/006,123976,0.94586181640625,0.05413818359375,7096
1224,5.894611358642578,0.00990299274265973,1224,5.894611358642578,"{""n"": 1224, ""mean"": 0.3905418711574444, ""minimum"": 0.1444057673215866, ""maximum"": 0.5870199799537659, ""quantiles"": {""0.05"": 0.21951372921466827, ""0.25"": 0.3198160231113434, ""0.5"": 0.41268885135650635, ""0.75"": 0.46240827441215515, ""0.95"": 0.5156719088554382}}",1,0,799,0.006464453595902879,"{""n"": 799, ""mean"": 0.08869837314118917, ""minimum"": 0.00342857139185071, ""maximum"": 1.603428602218628, ""quantiles"": {""0.05"": 0.0077142855152487755, ""0.25"": 0.017428571358323097, ""0.5"": 0.03171428665518761, ""0.75"": 0.06542856991291046, ""0.95"": 0.3117142915725708}}",1,1.0,121576,0.9836325536614374,121569,"{""n"": 121576, ""mean"": 0.296129228916796, ""minimum"": 0.0022857142612338066, ""maximum"": 1.6268571615219116, ""quantiles"": {""0.05"": 0.034857142716646194, ""0.25"": 0.10199999809265137, ""0.5"": 0.2354285717010498, ""0.75"": 0.4568571448326111, ""0.95"": 0.7085714340209961}}",1,006_01,131072,28,206,visible,3,0,synthetic/train/006,123599,0.9429855346679688,0.05701446533203125,7473
1205,5.881906032562256,0.009761353142264634,1205,5.881906032562256,"{""n"": 1205, ""mean"": 0.3841943043519847, ""minimum"": 0.14131999015808105, ""maximum"": 0.5917533040046692, ""quantiles"": {""0.05"": 0.21597640216350555, ""0.25"": 0.31492385268211365, ""0.5"": 0.4032445549964905, ""0.75"": 0.46077626943588257, ""0.95"": 0.5110388398170471}}",0,1,781,0.006326652949467783,"{""n"": 781, ""mean"": 0.08509383583143258, ""minimum"": 0.004000000189989805, ""maximum"": 1.593999981880188, ""quantiles"": {""0.05"": 0.00800000037997961, ""0.25"": 0.017428571358323097, ""0.5"": 0.03342857211828232, ""0.75"": 0.0657142847776413, ""0.95"": 0.3271428644657135}}",1,1.0,121460,0.9839119939082676,121425,"{""n"": 121460, ""mean"": 0.2954732257268229, ""minimum"": 0.0014285714132711291, ""maximum"": 1.6291428804397583, ""quantiles"": {""0.05"": 0.03400000184774399, ""0.25"": 0.10171428322792053, ""0.5"": 0.23514285683631897, ""0.75"": 0.4545714259147644, ""0.95"": 0.7117142677307129}}",1,006_01,131072,29,206,visible,3,0,synthetic/train/006,123446,0.9418182373046875,0.0581817626953125,7626
1187,5.8598833084106445,0.009627316598402207,1187,5.8598833084106445,"{""n"": 1187, ""mean"": 0.38565584719683205, ""minimum"": 0.1480577290058136, ""maximum"": 0.5934386253356934, ""quantiles"": {""0.05"": 0.21691979467868805, ""0.25"": 0.30934110283851624, ""0.5"": 0.4054732322692871, ""0.75"": 0.4643779397010803, ""0.95"": 0.5141118764877319}}",0,2,744,0.006034307960582343,"{""n"": 744, ""mean"": 0.07929838709852417, ""minimum"": 0.0025714286603033543, ""maximum"": 1.5982856750488281, ""quantiles"": {""0.05"": 0.00800000037997961, ""0.25"": 0.016857143491506577, ""0.5"": 0.03285714238882065, ""0.75"": 0.06485714018344879, ""0.95"": 0.2962857186794281}}",1,1.0,121364,0.9843383754410154,121322,"{""n"": 121364, ""mean"": 0.29414021097674825, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6291428804397583, ""quantiles"": {""0.05"": 0.03371428698301315, ""0.25"": 0.10028571635484695, ""0.5"": 0.23485714197158813, ""0.75"": 0.4519999921321869, ""0.95"": 0.7137143015861511}}",1,006_01,131072,30,206,visible,3,0,synthetic/train/006,123295,0.9406661987304688,0.05933380126953125,7777
1164,5.844746112823486,0.009469650745612965,1164,5.844746112823486,"{""n"": 1164, ""mean"": 0.38277660534297886, ""minimum"": 0.14048907160758972, ""maximum"": 0.5930634140968323, ""quantiles"": {""0.05"": 0.21054215729236603, ""0.25"": 0.30459991097450256, ""0.5"": 0.400626003742218, ""0.75"": 0.45918917655944824, ""0.95"": 0.5155766010284424}}",0,3,739,0.006012089262034348,"{""n"": 739, ""mean"": 0.07896887684550959, ""minimum"": 0.0025714286603033543, ""maximum"": 1.6059999465942383, ""quantiles"": {""0.05"": 0.00685714278370142, ""0.25"": 0.016857143491506577, ""0.5"": 0.031142856925725937, ""0.75"": 0.06285714358091354, ""0.95"": 0.29342857003211975}}",1,1.0,121016,0.9845182599923527,120966,"{""n"": 121016, ""mean"": 0.2932613822082515, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6234285831451416, ""quantiles"": {""0.05"": 0.03371428698301315, ""0.25"": 0.09942857176065445, ""0.5"": 0.2337142825126648, ""0.75"": 0.44914284348487854, ""0.95"": 0.7120000123977661}}",1,006_01,131072,31,206,visible,3,0,synthetic/train/006,122919,0.9377975463867188,0.06220245361328125,8153
1133,5.864050388336182,0.009238572057600418,1133,5.864050388336182,"{""n"": 1133, ""mean"": 0.38628601655692835, ""minimum"": 0.14034023880958557, ""maximum"": 0.5877980589866638, ""quantiles"": {""0.05"": 0.2140308916568756, ""0.25"": 0.30805128812789917, ""0.5"": 0.4106643497943878, ""0.75"": 0.4619462490081787, ""0.95"": 0.5169888138771057}}",0,4,759,0.0061889463298488235,"{""n"": 759, ""mean"": 0.07876378702268505, ""minimum"": 0.0028571428265422583, ""maximum"": 1.6037142276763916, ""quantiles"": {""0.05"": 0.007428571581840515, ""0.25"": 0.017428571358323097, ""0.5"": 0.02971428632736206, ""0.75"": 0.06199999898672104, ""0.95"": 0.3351428508758545}}",1,1.0,120746,0.9845724816125507,120675,"{""n"": 120746, ""mean"": 0.29183567159650914, ""minimum"": 0.001714285695925355, ""maximum"": 1.6302857398986816, ""quantiles"": {""0.05"": 0.03314285725355148, ""0.25"": 0.09857142716646194, ""0.5"": 0.23314285278320312, ""0.75"": 0.4462857246398926, ""0.95"": 0.7085714340209961}}",1,006_01,131072,32,206,visible,3,0,synthetic/train/006,122638,0.9356536865234375,0.0643463134765625,8434
1102,5.865362644195557,0.00900783076394906,1102,5.865362644195557,"{""n"": 1102, ""mean"": 0.3848520060443402, ""minimum"": 0.1401614546775818, ""maximum"": 0.579689621925354, ""quantiles"": {""0.05"": 0.21530593931674957, ""0.25"": 0.31369414925575256, ""0.5"": 0.40399155020713806, ""0.75"": 0.4609840214252472, ""0.95"": 0.5135442614555359}}",0,5,757,0.0061877748532753515,"{""n"": 757, ""mean"": 0.07011096429970494, ""minimum"": 0.00342857139185071, ""maximum"": 1.5274286270141602, ""quantiles"": {""0.05"": 0.00800000037997961, ""0.25"": 0.017428571358323097, ""0.5"": 0.030857142060995102, ""0.75"": 0.057428572326898575, ""0.95"": 0.29685714840888977}}",1,1.0,120479,0.9848043943827756,120409,"{""n"": 120479, ""mean"": 0.2906992966805428, ""minimum"": 0.0020000000949949026, ""maximum"": 1.6299999952316284, ""quantiles"": {""0.05"": 0.03285714238882065, ""0.25"": 0.09771428257226944, ""0.5"": 0.2328571379184723, ""0.75"": 0.44285714626312256, ""0.95"": 0.7088571190834045}}",1,006_01,131072,33,206,visible,3,0,synthetic/train/006,122338,0.9333648681640625,0.0666351318359375,8734
1074,5.887330055236816,0.008811078659797198,1074,5.887330055236816,"{""n"": 1074, ""mean"": 0.3822099058099743, ""minimum"": 0.14184056222438812, ""maximum"": 0.5794971585273743, ""quantiles"": {""0.05"": 0.2046574056148529, ""0.25"": 0.3051280081272125, ""0.5"": 0.40448909997940063, ""0.75"": 0.4565967619419098, ""0.95"": 0.5143870115280151}}",0,6,778,0.006382699438847505,"{""n"": 778, ""mean"": 0.07625596780583722, ""minimum"": 0.00342857139185071, ""maximum"": 1.5828571319580078, ""quantiles"": {""0.05"": 0.008857143111526966, ""0.25"": 0.01657142862677574, ""0.5"": 0.02971428632736206, ""0.75"": 0.05371428653597832, ""0.95"": 0.3191428482532501}}",1,1.0,120040,0.9848062219013552,119974,"{""n"": 120040, ""mean"": 0.28988880371162334, ""minimum"": 0.001714285695925355, ""maximum"": 1.6294286251068115, ""quantiles"": {""0.05"": 0.03285714238882065, ""0.25"": 0.09714286029338837, ""0.5"": 0.23199999332427979, ""0.75"": 0.4414285719394684, ""0.95"": 0.7077142596244812}}",1,006_01,131072,34,206,visible,3,0,synthetic/train/006,121892,0.929962158203125,0.070037841796875,9180
1041,5.926805019378662,0.008568676999563747,1041,5.926805019378662,"{""n"": 1041, ""mean"": 0.38118589366719086, ""minimum"": 0.14303645491600037, ""maximum"": 0.5937025547027588, ""quantiles"": {""0.05"": 0.19436220824718475, ""0.25"": 0.3061419725418091, ""0.5"": 0.4056510031223297, ""0.75"": 0.4593275487422943, ""0.95"": 0.5064709782600403}}",0,7,855,0.007037674192725267,"{""n"": 855, ""mean"": 0.06371094404409329, ""minimum"": 0.00342857139185071, ""maximum"": 1.5845714807510376, ""quantiles"": {""0.05"": 0.007428571581840515, ""0.25"": 0.016285713762044907, ""0.5"": 0.02742857113480568, ""0.75"": 0.049142856150865555, ""0.95"": 0.26571428775787354}}",1,1.0,119593,0.984393648807711,119535,"{""n"": 119593, ""mean"": 0.28938466292838033, ""minimum"": 0.001714285695925355, ""maximum"": 1.6337143182754517, ""quantiles"": {""0.05"": 0.03285714238882065, ""0.25"": 0.09685714542865753, ""0.5"": 0.23171427845954895, ""0.75"": 0.4397142827510834, ""0.95"": 0.7097142934799194}}",1,006_01,131072,35,206,visible,3,0,synthetic/train/006,121489,0.9268875122070312,0.07311248779296875,9583
1021,5.960709095001221,0.008422980464625132,1021,5.960709095001221,"{""n"": 1021, ""mean"": 0.37865311117527184, ""minimum"": 0.14863012731075287, ""maximum"": 0.5569455027580261, ""quantiles"": {""0.05"": 0.20514997839927673, ""0.25"": 0.29942086338996887, ""0.5"": 0.39894434809684753, ""0.75"": 0.45721787214279175, ""0.95"": 0.5128294229507446}}",0,8,921,0.007598006863780359,"{""n"": 921, ""mean"": 0.05850628201559542, ""minimum"": 0.004000000189989805, ""maximum"": 1.6057143211364746, ""quantiles"": {""0.05"": 0.00800000037997961, ""0.25"": 0.01514285709708929, ""0.5"": 0.026000000536441803, ""0.75"": 0.04457142949104309, ""0.95"": 0.2054285705089569}}",1,1.0,119274,0.9839790126715945,119210,"{""n"": 119274, ""mean"": 0.28745692628132125, ""minimum"": 0.001714285695925355, ""maximum"": 1.6217142343521118, ""quantiles"": {""0.05"": 0.03228571265935898, ""0.25"": 0.09542857110500336, ""0.5"": 0.2288571447134018, ""0.75"": 0.43628570437431335, ""0.95"": 0.7105714082717896}}",1,006_01,131072,36,206,visible,3,0,synthetic/train/006,121216,0.9248046875,0.0751953125,9856
990,5.981355667114258,0.008203921308649751,990,5.981355667114258,"{""n"": 990, ""mean"": 0.3803774021039105, ""minimum"": 0.14045046269893646, ""maximum"": 0.5557256937026978, ""quantiles"": {""0.05"": 0.19747379422187805, ""0.25"": 0.3092459440231323, ""0.5"": 0.4031134843826294, ""0.75"": 0.4563676416873932, ""0.95"": 0.5095466375350952}}",0,9,1028,0.00851881929827469,"{""n"": 1028, ""mean"": 0.06716203444763286, ""minimum"": 0.003142857225611806, ""maximum"": 1.6265714168548584, ""quantiles"": {""0.05"": 0.008571428246796131, ""0.25"": 0.015714285895228386, ""0.5"": 0.027142856270074844, ""0.75"": 0.042571429163217545, ""0.95"": 0.22428570687770844}}",1,1.0,118656,0.9832772593930755,118577,"{""n"": 118656, ""mean"": 0.2859336858451774, ""minimum"": 0.0022857142612338066, ""maximum"": 1.6319999694824219, ""quantiles"": {""0.05"": 0.03257142752408981, ""0.25"": 0.09457142651081085, ""0.5"": 0.22771428525447845, ""0.75"": 0.4337143003940582, ""0.95"": 0.7108571529388428}}",1,006_01,131072,37,206,visible,3,0,synthetic/train/006,120674,0.9206695556640625,0.0793304443359375,10398
