scene,log_token,object_id,geometry,anchor_index,views,views_1_to_4_points,points,view_angle_span_deg,return_range_min_m,return_range_max_m,frames,counts,return_ranges_m
scene-0689,169c1773af08486c80ed3e9540528290,3,b2f3ed857e2dd6785f3223c8b17bdcf2f49e9a89e27a8ac2df5ec4155cf172cc,5,3,0,61,3.886828903524258,5.323886871337891,6.255377769470215,18085;18101;18110,16;16;29,6.255377769470215;6.237734317779541;5.323886871337891
scene-0689,169c1773af08486c80ed3e9540528290,4,b3b9aa5ac38e1dca3c273ac0b4d96a426bbb787dc91d5ced5ef22857608a46b0,7,4,0,456,54.83472774742672,4.408114910125732,30.562210083007812,18085;18101;18110;18119,14;11;15;416,30.534399032592773;30.562210083007812;29.611238479614258;4.408114910125732
scene-0695,4de1fda752ae4cf8b650a5245734eb4c,1,b41020986809d30bcbe7d098d763a5a8a99f56a8a325952e9680a55a49aca935,1,1,0,50,0.0,4.677582740783691,4.677582740783691,18134,50,4.677582740783691
scene-0695,4de1fda752ae4cf8b650a5245734eb4c,2,b411422ce83c26f4f37dcdf814a917172c04151bd86a3aa42134c8f35c30a496,3,2,1,37,59.24362927362745,4.567811965942383,44.49250030517578,18137;18152,33;4,4.567811965942383;44.49250030517578
scene-0695,4de1fda752ae4cf8b650a5245734eb4c,3,b5bfcb56b65cbf2c44f1a1e50173992e39803d22519dc5b05fd9ff5362359ef9,5,3,2,82,164.20684940377586,7.963348388671875,35.84616470336914,18137;18152;18161,1;79;2,35.84616470336914;7.963348388671875;33.49313735961914
scene-0695,4de1fda752ae4cf8b650a5245734eb4c,4,b77ade2ba2431de0374d251ed15be17e8d2d705dcdf5c3ab18ba453ea186b588,7,2,0,538,82.47035480755798,4.060441017150879,27.333816528320312,18152;18161,6;532,27.333816528320312;4.060441017150879
scene-0696,4de1fda752ae4cf8b650a5245734eb4c,1,b9a883f4a78929127febf6732aac7fafe899c17497f17ce46554a801a1af1297,1,1,0,164,0.0,5.314892768859863,5.314892768859863,18172,164,5.314892768859863
scene-0696,4de1fda752ae4cf8b650a5245734eb4c,2,bb7bf59d678bb3cff3a156ab4ae46b4b91db3ff3acd026c60119ee2c0f014e8b,3,2,1,46,100.50884257592702,4.867643356323242,41.503875732421875,18172;18179,2;44,41.503875732421875;4.867643356323242
scene-0696,4de1fda752ae4cf8b650a5245734eb4c,3,bcfddb89233d59f1ea1c88a9602b8b69fb890979a3ab4b2b8c1d1d6c2bc9645d,5,1,0,138,0.0,4.5191473960876465,4.5191473960876465,18188,138,4.5191473960876465
scene-0696,4de1fda752ae4cf8b650a5245734eb4c,4,be6e85807efddc0cf10289862dc0f11e23ac0bcd5999b52cfef855c3de909e9a,7,1,0,27,0.0,4.450962543487549,4.450962543487549,18202,27,4.450962543487549
scene-0697,4de1fda752ae4cf8b650a5245734eb4c,1,bfb3858433e6170f7f1c3d66e80f936fb05506ee3d0a9978b481aabbf563a2fd,1,3,1,341,150.8371508952792,4.400449275970459,46.13678741455078,18211;18222;18236,104;236;1,6.004550933837891;4.400449275970459;46.13678741455078
scene-0697,4de1fda752ae4cf8b650a5245734eb4c,2,c1ba56faaa521c7556ba9cbf9a87b7a9a44d03200824e572cc4f6939e4c1cfee,3,2,0,75,45.2021076286424,5.016965866088867,12.196178436279297,18211;18222,8;67,12.196178436279297;5.016965866088867
scene-0697,4de1fda752ae4cf8b650a5245734eb4c,3,c219fe85f4e5a8a02410735d790eb3b8194d53c872cd9b6e819e472f01df13a9,5,3,1,397,167.41949466983883,4.8618035316467285,49.864349365234375,18222;18236;18242,5;389;3,42.67741012573242;4.8618035316467285;49.864349365234375
scene-0697,4de1fda752ae4cf8b650a5245734eb4c,4,c242d17c36d7c40ed563a50f37d6fc1e67d1051184d8f45b66b374ec2d17542d,7,1,0,174,0.0,3.9461283683776855,3.9461283683776855,18242,174,3.9461283683776855
scene-0698,4de1fda752ae4cf8b650a5245734eb4c,1,c269383f3a96fec455c6a7b8a6d2468713e78e7deadc9b4971e1219235fed77d,1,1,0,119,0.0,5.212520122528076,5.212520122528076,18250,119,5.212520122528076
scene-0698,4de1fda752ae4cf8b650a5245734eb4c,2,c37e695605ce7b662b6cd50dc87ad4538d7a317b8ffcf595ca4f3b8c267337a9,3,1,0,112,0.0,4.845418453216553,4.845418453216553,18258,112,4.845418453216553
scene-0698,4de1fda752ae4cf8b650a5245734eb4c,3,c6465aa0786d82a04512fb0e8cc348b5b7c3dde045b0accf5793b8f62c2d2826,5,2,0,177,103.14946080922891,5.018448352813721,20.36175537109375,18271;18284,169;8,5.018448352813721;20.36175537109375
scene-0698,4de1fda752ae4cf8b650a5245734eb4c,4,c6e03cd327c83bae3e796543db76e43cd8b9a566f1ce0848cf51bcebc8276870,7,1,0,81,0.0,5.175307273864746,5.175307273864746,18284,81,5.175307273864746
scene-0700,4de1fda752ae4cf8b650a5245734eb4c,1,c79451af524442e37df52d9704ba1392ab5799e71361d57de5b470f2de2eb541,1,2,1,58,149.33359547091115,6.131936550140381,9.133953094482422,18289;18305,55;3,6.131936550140381;9.133953094482422
scene-0700,4de1fda752ae4cf8b650a5245734eb4c,2,c849bae4ea6038eeaf624c18482ce8570047eda214ab94d113990aff8e1e3339,3,4,0,664,133.07367196649176,2.670576810836792,30.105987548828125,18289;18305;18317;18324,41;351;262;10,20.695575714111328;5.8158440589904785;2.670576810836792;30.105987548828125
scene-0700,4de1fda752ae4cf8b650a5245734eb4c,3,c9274e2a0760df0b48c2f68293490952b7297964d37e1dc5bfd1c7f02552695b,5,4,0,670,150.1945844584668,3.9597127437591553,24.168319702148438,18289;18305;18317;18324,14;59;577;20,23.919647216796875;9.751910209655762;3.9597127437591553;24.168319702148438
scene-0700,4de1fda752ae4cf8b650a5245734eb4c,4,cc66bdcd9b27fe3643bc83ec85db7e05bfc44be9f004dabe816c1eb3aacd75c8,7,1,0,171,0.0,4.650367736816406,4.650367736816406,18324,171,4.650367736816406
scene-0701,4de1fda752ae4cf8b650a5245734eb4c,1,cce2ea2d951898a284c12422065a17822b4d9c6ed5d4253565397733207f1dfb,1,1,0,45,0.0,5.12141227722168,5.12141227722168,18334,45,5.12141227722168
scene-0701,4de1fda752ae4cf8b650a5245734eb4c,2,cf52d78a8f494179d8c6fbdff9742ab140ee4e7998463de0564c9011a2f63205,3,4,3,110,161.80764890801123,5.337923526763916,40.155426025390625,18334;18340;18359;18362,2;105;2;1,40.155426025390625;5.337923526763916;25.873628616333008;30.220632553100586
scene-0701,4de1fda752ae4cf8b650a5245734eb4c,3,d2e1e40b0b1f12f2dd547d9d7a1369c97c4b5608c54b83be67d54d9afc87651c,5,2,1,10,18.39725540568591,6.178663730621338,10.003419876098633,18359;18362,9;1,6.178663730621338;10.003419876098633
scene-0701,4de1fda752ae4cf8b650a5245734eb4c,4,d44e9b3736f47273c118c6d7f74cff9c863ea7b8d835b2a8faf868841044b0f2,7,3,0,766,136.6051317156252,3.5093207359313965,24.302976608276367,18340;18359;18362,7;613;146,24.302976608276367;3.5093207359313965;6.102540969848633
scene-0703,4de1fda752ae4cf8b650a5245734eb4c,1,d4d4b0014803ed84257af1ced065edaf4eeb4c26205ec6c9e32d9cb7ab1472da,1,3,0,214,17.85516670321532,4.879510879516602,6.231367588043213,18376;18380;18387,79;85;50,6.228857517242432;6.231367588043213;4.879510879516602
scene-0703,4de1fda752ae4cf8b650a5245734eb4c,2,d63db273ecd80aaaf9ab89345b49ab55736c40aa4153500eb6d0d5f6969c72b3,3,3,0,58,12.791861627712999,6.673931121826172,8.406462669372559,18376;18380;18387,13;14;31,8.406462669372559;8.404359817504883;6.673931121826172
scene-0703,4de1fda752ae4cf8b650a5245734eb4c,3,d735420a644c162fab968edc43a59021baaca9530c041d9345f33e71807e680a,5,3,0,50,6.206386971430787,5.322875022888184,7.554162502288818,18376;18380;18387,11;11;28,7.551910400390625;7.554162502288818;5.322875022888184
scene-0703,4de1fda752ae4cf8b650a5245734eb4c,4,d756bbd8fb9da5e166e195b3f2903f21dc8b93e74601dea11397c9f784260d51,7,4,1,159,128.3668058299449,6.673925399780273,32.09700012207031,18376;18380;18387;18405,5;4;5;145,32.094451904296875;32.09700012207031;29.750185012817383;6.673925399780273
scene-0704,4de1fda752ae4cf8b650a5245734eb4c,1,d79b68ff9ed4cb0ff2dd45b6d4abc0e6c3576dbcd52c0a46790fc78d210d70ff,1,4,1,95,75.62908205230667,5.030325889587402,17.77286720275879,18414;18416;18435;18445,71;11;4;9,5.030325889587402;16.375362396240234;17.750202178955078;17.77286720275879
scene-0704,4de1fda752ae4cf8b650a5245734eb4c,2,d7eaeeaed85f8aca3590979cceb6707f80ddc185ab69c86f93229a6f64fd6cfa,3,3,0,22,7.102282018394124,8.670755386352539,9.680252075195312,18416;18435;18445,9;5;8,8.670755386352539;9.680252075195312;9.610721588134766
scene-0704,4de1fda752ae4cf8b650a5245734eb4c,3,d84d808812a7924ca9902df6eec8ac81f87508e3349291893ae204506178cd96,5,4,0,54,74.6063403826819,5.347546577453613,18.06258773803711,18414;18416;18435;18445,8;27;10;9,18.06258773803711;5.632298946380615;5.409878730773926;5.347546577453613
scene-0704,4de1fda752ae4cf8b650a5245734eb4c,4,d9d7f521db0d59bfcf08a59571553988cb5566c509399de984da96828b464c21,7,4,0,308,106.72984399174592,5.168209552764893,14.71514892578125,18414;18416;18435;18445,5;139;81;83,14.71514892578125;5.168209552764893;5.814970970153809;5.824177265167236
scene-0705,4de1fda752ae4cf8b650a5245734eb4c,1,dbc1a0e3221f609f61731e082d5acf6e9efbd9200ab091c7bcba8a5761c11b11,1,4,0,102,0.04492311190454307,8.00220775604248,8.026596069335938,18453;18460;18478;18485,28;28;28;18,8.002293586730957;8.00220775604248;8.003335952758789;8.026596069335938
scene-0705,4de1fda752ae4cf8b650a5245734eb4c,2,dc77f673c660b9cea862c22d2bff14a7a3655448fbbe57c0fad1f9dafe426260,3,4,0,618,0.04458514978272843,5.841777801513672,5.849992752075195,18453;18460;18478;18485,152;151;153;162,5.843277931213379;5.841777801513672;5.842119216918945;5.849992752075195
scene-0705,4de1fda752ae4cf8b650a5245734eb4c,3,ddaa42a321466ff09afe913f1fb0ce835a470d2b1ab84c764d60255caaab5c5d,5,4,0,72,0.0689191492458365,7.502906799316406,7.909956932067871,18453;18460;18478;18485,21;18;19;14,7.899693012237549;7.894792556762695;7.909956932067871;7.502906799316406
scene-0705,4de1fda752ae4cf8b650a5245734eb4c,4,ddbfb54ee27700e4a93d553572f6c81fbd560edf7650ef1350670bdf65bf994d,7,4,0,2373,0.05747848373139802,4.040814399719238,4.052002906799316,18453;18460;18478;18485,595;596;594;588,4.0439348220825195;4.040938854217529;4.040814399719238;4.052002906799316
scene-0706,4de1fda752ae4cf8b650a5245734eb4c,1,de646090b34d74c09a10e46fdcdefc70c8cb3192393da2f0a8b3ee7f208ea781,1,2,0,304,163.71510550291,6.119489669799805,20.91103744506836,18507;18521,286;18,6.119489669799805;20.91103744506836
scene-0706,4de1fda752ae4cf8b650a5245734eb4c,2,dee67d5b8faa618c5524b7c33de5c58ce9e156bf75b7ac16c79e576598712e44,3,3,2,111,116.1543764644405,4.861830711364746,39.819664001464844,18521;18524;18526,106;3;2,4.861830711364746;21.815824508666992;39.819664001464844
scene-0706,4de1fda752ae4cf8b650a5245734eb4c,3,e0975cc54a4a79b9d0d33e0c6dad238fd032245532ca1e1f9a48c8f2a09b5986,5,1,0,56,0.0,4.4307146072387695,4.4307146072387695,18524,56,4.4307146072387695
scene-0706,4de1fda752ae4cf8b650a5245734eb4c,4,e108e945ee7eb1dd2b4c44dbee15c7c0ad907dbcb688e1c1dab632c85342a8fe,7,1,0,22,0.0,9.382649421691895,9.382649421691895,18526,22,9.382649421691895
scene-0707,4de1fda752ae4cf8b650a5245734eb4c,1,e16d6c32b00616c9a194b18877a8b17268872295f291209382255e7816e4db3d,1,2,0,231,60.32597557227643,4.42650032043457,20.302005767822266,18531;18544,219;12,4.42650032043457;20.302005767822266
scene-0707,4de1fda752ae4cf8b650a5245734eb4c,2,e254db769de85df29b7fc2a636674854a22e177eda5ac1f54a67f66d464ec814,3,1,0,38,0.0,4.705775260925293,4.705775260925293,18544,38,4.705775260925293
scene-0707,4de1fda752ae4cf8b650a5245734eb4c,3,e438f057dcad9c3c17b075e09c252c8b5f4d2b961e79e43eb9a7ceee505a336f,5,1,0,68,0.0,4.256174087524414,4.256174087524414,18554,68,4.256174087524414
scene-0707,4de1fda752ae4cf8b650a5245734eb4c,4,e51a199b46ce10629bf348454c432b069eb89fd33b1cc0744d6e2b1eebd22d4d,7,2,1,81,75.81976557327812,4.227839469909668,48.68662643432617,18554;18566,1;80,48.68662643432617;4.227839469909668
scene-0708,4de1fda752ae4cf8b650a5245734eb4c,1,e59e7cf685a01d357fe7c238001b08066edc6416d51600baa087e7b32f963701,1,1,0,50,0.0,4.9863176345825195,4.9863176345825195,18572,50,4.9863176345825195
scene-0708,4de1fda752ae4cf8b650a5245734eb4c,2,e61ca90f1ae794eedb19f31d31fc0b4ba46ea03510f584419bbbf037a857c102,3,3,2,245,169.25782822130986,5.024561405181885,49.77180480957031,18572;18582;18600,4;238;3,32.134193420410156;5.024561405181885;49.77180480957031
scene-0708,4de1fda752ae4cf8b650a5245734eb4c,3,e68324f2cad7ea1857633700ebf5cb04a5c8068dbd8fd58c0ac0f87691ecd071,5,1,0,156,0.0,5.492189407348633,5.492189407348633,18600,156,5.492189407348633
scene-0708,4de1fda752ae4cf8b650a5245734eb4c,4,e8a846e8455a848f4153573e8ae2225f7773f96d7bbea2f3a9343f93368b2b93,7,1,0,114,0.0,5.08414363861084,5.08414363861084,18606,114,5.08414363861084
scene-0709,4de1fda752ae4cf8b650a5245734eb4c,1,e9e9fae20081db599a3e3fbd3b7dcd5c49366684ecd0c6954d7663bd55085cd1,1,1,0,140,0.0,4.316719055175781,4.316719055175781,18610,140,4.316719055175781
scene-0709,4de1fda752ae4cf8b650a5245734eb4c,2,ea32eaa84e1ddec22b3e35669565255f1f756ad36def9e2de3c1ff86db23d182,3,1,0,14,0.0,7.4475274085998535,7.4475274085998535,18630,14,7.4475274085998535
scene-0709,4de1fda752ae4cf8b650a5245734eb4c,3,ebb1f026e13826974ddb827eead97f614a40621fbeb683c11355fc9b77b0cd02,5,1,0,13,0.0,5.002172946929932,5.002172946929932,18628,13,5.002172946929932
scene-0709,4de1fda752ae4cf8b650a5245734eb4c,4,edcff280b884f84519a77878893f67c932b47b50ffea24e62920591c259810b5,7,2,0,146,63.00300840289541,6.649108409881592,23.662845611572266,18628;18644,7;139,23.662845611572266;6.649108409881592
scene-0710,4de1fda752ae4cf8b650a5245734eb4c,1,f23ca3e6df95cacd892c5fa7ffaf29ef85fea41f3ecb0ddf3855012219318bf6,1,4,0,739,119.14787253310743,3.227046251296997,4.547615051269531,18652;18666;18682;18685,202;186;183;168,4.547615051269531;3.2376885414123535;3.227046251296997;3.7858495712280273
scene-0710,4de1fda752ae4cf8b650a5245734eb4c,2,f493b198b7229563c47b6b788135d425b23b50f033b3cc9aa694a0eaf178dabc,3,4,0,155,66.04217336847697,5.4774675369262695,7.544488906860352,18652;18666;18682;18685,24;43;44;44,7.544488906860352;5.486083030700684;5.4774675369262695;5.793611526489258
scene-0710,4de1fda752ae4cf8b650a5245734eb4c,3,f4a749fbd0417c7e240bf94323b8cfde5fa46d0131a07ecefadfd08bb9a9b3a2,5,4,0,1174,78.04579150792041,5.123006820678711,6.14405632019043,18652;18666;18682;18685,245;332;329;268,5.123006820678711;5.651493072509766;5.662703037261963;6.14405632019043
scene-0710,4de1fda752ae4cf8b650a5245734eb4c,4,f9c13be90b0f696f1b2cb37a139a7dc498e84d0448cf902b251cdf6e827ef254,7,4,1,30,41.18783795859032,5.276676177978516,10.823320388793945,18652;18666;18682;18685,3;8;8;11,10.823320388793945;5.4398603439331055;5.453841209411621;5.276676177978516
scene-0711,4de1fda752ae4cf8b650a5245734eb4c,1,f9dbad3cf0a9ba4bcfe12467a862b7c503a519202b01d801680676ac2d612f7d,1,4,1,239,152.46954229674571,4.94400691986084,23.96689796447754,18692;18709;18715;18725,196;32;7;4,4.94400691986084;11.14898681640625;19.870712280273438;23.96689796447754
scene-0711,4de1fda752ae4cf8b650a5245734eb4c,2,f9f9a554a4dcd4063234622c0eeab73866c5e2c87eee1d595d70272769a6052d,3,4,0,245,145.27943834734643,5.075920104980469,16.573734283447266,18692;18709;18715;18725,10;172;43;20,16.573734283447266;5.075920104980469;9.362611770629883;12.660894393920898
scene-0711,4de1fda752ae4cf8b650a5245734eb4c,3,fc432a9fe84b49994ee1950aabbed660704b2cb3ee6194d080f6e0c2efb6e777,5,3,0,216,82.76096521725265,5.0466437339782715,11.991904258728027,18709;18715;18725,19;84;113,11.991904258728027;5.559004306793213;5.0466437339782715
scene-0711,4de1fda752ae4cf8b650a5245734eb4c,4,fc4c9c801e0ced090b4339dd57ae58fa45fe95bfe9f465323155e70ff0f9dd55,7,3,0,264,65.910257534264,4.806851387023926,13.402488708496094,18709;18715;18725,17;75;172,13.402488708496094;6.216125965118408;4.806851387023926
scene-0712,4de1fda752ae4cf8b650a5245734eb4c,1,fc531cf98af477bf3bad9b778cbd18c3ab06af70a32474b9a984f825acf54028,1,1,0,62,0.0,5.371031284332275,5.371031284332275,18745,62,5.371031284332275
scene-0712,4de1fda752ae4cf8b650a5245734eb4c,2,fd3c82305ad2604e20171acc551fee37785702a2457434c4c8afe259ef06cad0,3,2,1,136,72.23257286310091,5.059585094451904,19.186298370361328,18745;18739,3;133,19.186298370361328;5.059585094451904
scene-0712,4de1fda752ae4cf8b650a5245734eb4c,3,fe4f2f192f8a49affab16769c0d0e9f0448bc9613c9d960800624364199621b5,5,3,2,193,160.28238807658025,3.9999263286590576,36.89448928833008,18739;18755;18765,3;187;3,36.89448928833008;3.9999263286590576;32.569698333740234
scene-0712,4de1fda752ae4cf8b650a5245734eb4c,4,fecbddf5678248fb3d177bf442bf694423cd97123574403bdafdabda18107eb4,7,1,0,133,0.0,4.16508150100708,4.16508150100708,18765,133,4.16508150100708
scene-0713,4de1fda752ae4cf8b650a5245734eb4c,1,059abc6a5bbcb61503ac3592d7bc6b94ac6e8d27e6ff97a29a8256207b95f27d,1,1,0,19,0.0,6.619976043701172,6.619976043701172,18778,19,6.619976043701172
scene-0713,4de1fda752ae4cf8b650a5245734eb4c,2,05e1c89ceee0017db02bb4ed947b13867c85e21ffb8fbee6a7d9baecd09b88b0,3,1,0,330,0.0,4.135232925415039,4.135232925415039,18788,330,4.135232925415039
scene-0713,4de1fda752ae4cf8b650a5245734eb4c,3,064258317b89599a59db0a63bab4908d1d5905dc93e759501fd543025e66cb36,5,1,0,63,0.0,6.4135942459106445,6.4135942459106445,18800,63,6.4135942459106445
scene-0713,4de1fda752ae4cf8b650a5245734eb4c,4,080cd02595f2b7c8454d340fb7a10c252545bf3f08731083ed13d6c33d0763c8,7,1,0,106,0.0,4.89306640625,4.89306640625,18797,106,4.89306640625
scene-0714,4de1fda752ae4cf8b650a5245734eb4c,1,081ff043a2035fb5ded0f6e9765a6a3363a21545b57732e0581d622cc62a10d0,1,1,0,36,0.0,5.247743606567383,5.247743606567383,18810,36,5.247743606567383
scene-0714,4de1fda752ae4cf8b650a5245734eb4c,2,090b91c126b18fc99f1fe66f76972a074c588af6d782c17e64b3f85aa35c06a8,3,4,0,668,0.1259180912756442,5.413535118103027,5.424139976501465,18810;18828;18841;18844,167;169;164;168,5.420227527618408;5.424139976501465;5.413535118103027;5.41586971282959
scene-0714,4de1fda752ae4cf8b650a5245734eb4c,3,090e0764c981dae7b85b16f05747982ab14aacc570e39ff3f4d1d18f4d7a902a,5,4,0,239,0.10588215571661813,5.719425201416016,5.7282514572143555,18810;18828;18841;18844,61;60;59;59,5.719425201416016;5.723906993865967;5.7282514572143555;5.724865436553955
scene-0714,4de1fda752ae4cf8b650a5245734eb4c,4,092dc2b259cc69794ef9729e7fa7a78ddc83526a763f20727c5ce929ca774db5,7,4,0,788,0.11785758137782916,5.374465465545654,5.404335021972656,18810;18828;18841;18844,198;198;196;196,5.404335021972656;5.401063919067383;5.388028144836426;5.374465465545654
scene-0715,4de1fda752ae4cf8b650a5245734eb4c,1,0bc52d085baa0c169dac0ea888dd01d2259c18061e9b3e110f1d52961b6f4be1,1,4,0,387,0.00969661526557795,6.001895427703857,6.007522106170654,18855;18867;18877;18888,96;97;96;98,6.004444599151611;6.001895427703857;6.003061294555664;6.007522106170654
scene-0715,4de1fda752ae4cf8b650a5245734eb4c,2,0bd3549c2b4db2003f7e81ec631de29de81512770413584bbbf6414199030eb8,3,4,0,127,0.005939850462276909,5.907975196838379,5.9164509773254395,18855;18867;18877;18888,31;33;31;32,5.911257743835449;5.915404796600342;5.9164509773254395;5.907975196838379
scene-0715,4de1fda752ae4cf8b650a5245734eb4c,3,0c0a05bdc65d080330e4de6df9371d2060bd466cca6a77c02a472a000bfb3448,5,4,1,96,0.006281438488195681,9.01655387878418,9.72390365600586,18855;18867;18877;18888,32;31;31;2,9.01655387878418;9.039066314697266;9.020753860473633;9.72390365600586
scene-0716,4de1fda752ae4cf8b650a5245734eb4c,1,0c613a577e862597283902a5d2aa60e79b2fc10b62af25c630950074b417c3f4,1,2,0,77,0.00815790311735041,5.674630165100098,5.679776668548584,18897;18900,39;38,5.679776668548584;5.674630165100098
scene-0716,4de1fda752ae4cf8b650a5245734eb4c,3,0eaeae9bdb7d34f9963db38db22fef60a2d7afe1f181be8db568fdf8cdda34c9,5,1,0,295,0.0,3.8406879901885986,3.8406879901885986,18912,295,3.8406879901885986
scene-0716,4de1fda752ae4cf8b650a5245734eb4c,4,0f10474bf871c578ae4efb05b61f032a6835b32f2b52ae27ab6370256d1838cc,7,2,1,98,24.983478805073318,4.699474811553955,29.313060760498047,18912;18928,3;95,29.313060760498047;4.699474811553955
scene-0717,4de1fda752ae4cf8b650a5245734eb4c,1,1015cc7872daba0324f196746ec6cddb01aff115fff8a79e03b385724119f645,1,2,1,85,153.16087280735232,5.963685035705566,14.213849067687988,18931;18950,82;3,5.963685035705566;14.213849067687988
scene-0717,4de1fda752ae4cf8b650a5245734eb4c,2,103063979f8cc1c65ddef4b7fa5a5889c701185b34813c772717a1ee4a2b3f25,3,4,1,72,161.02516864946165,7.165774822235107,24.711639404296875,18931;18950;18953;18966,20;45;6;1,14.216866493225098;7.165774822235107;18.910673141479492;24.711639404296875
scene-0717,4de1fda752ae4cf8b650a5245734eb4c,3,1185112fe096a33bd4c2391db01c5b9942a174112d2ff06beb83a9342912df01,5,4,2,185,102.01068798646493,6.879016876220703,36.060455322265625,18931;18950;18953;18966,1;2;94;88,36.060455322265625;16.526931762695312;6.93416166305542;6.879016876220703
scene-0717,4de1fda752ae4cf8b650a5245734eb4c,4,132b7dadcec52bc7185e4a790bb2a9ef0b40d9bb2e5ac9181fede7c946b36f06,7,2,0,98,39.91454542406329,5.667791843414307,8.405220985412598,18953;18966,21;77,8.405220985412598;5.667791843414307
scene-0718,4de1fda752ae4cf8b650a5245734eb4c,1,146fd2b45eac564d8b6baaf8962004e9f197f6d0d3b089b0df219315da9ed8bf,1,4,0,777,0.10783971333917952,5.179705619812012,5.185617446899414,18977;18990;19001;19009,195;191;198;193,5.184608459472656;5.179705619812012;5.185617446899414;5.185445785522461
scene-0718,4de1fda752ae4cf8b650a5245734eb4c,2,147c691d3a708db90634ca4a2788099e0153294408400a0b39050bf59a6a0fdd,3,4,0,119,0.11509052285712987,5.225439548492432,5.252772808074951,18977;18990;19001;19009,33;30;30;26,5.252772808074951;5.233775615692139;5.241530418395996;5.225439548492432
scene-0718,4de1fda752ae4cf8b650a5245734eb4c,3,169793388bea0ee35b8d86fc0d1f06d38a7642655bd1b51ba8a644c55c8e3e5d,5,4,0,46,0.05851735758248623,5.755730152130127,5.810673713684082,18977;18990;19001;19009,11;12;12;11,5.806607723236084;5.755730152130127;5.810673713684082;5.766849040985107
scene-0718,4de1fda752ae4cf8b650a5245734eb4c,4,17e04b8c68dc3ec9d5da7de90fc34fd9b76678723acd018eebd745c037baacd1,7,4,0,831,0.06233771520513199,6.323753356933594,6.340623378753662,18977;18990;19001;19009,209;208;206;208,6.340623378753662;6.332217216491699;6.323753356933594;6.3260650634765625
scene-0719,4de1fda752ae4cf8b650a5245734eb4c,1,18c11ef1dab41f2bc98c29b4277a05b78f9d59ace1d64d20c65e2b17d8d7c014,1,2,1,35,17.938602154082037,7.208216190338135,16.900625228881836,19013;19023,34;1,7.208216190338135;16.900625228881836
scene-0719,4de1fda752ae4cf8b650a5245734eb4c,2,19d955a1cd6c7abc47370676b0f541968aadc93e019c9b5a80b20cedb8f78c65,3,1,0,36,0.0,8.747110366821289,8.747110366821289,19023,36,8.747110366821289
scene-0719,4de1fda752ae4cf8b650a5245734eb4c,3,1a8f55a29e1ed2d307e5a322ec75bf13f6264e4783de9448f5d85508ce2abc48,5,3,0,74,15.25855163669414,5.3204779624938965,27.10321617126465,19013;19023;19036,5;9;60,27.10321617126465;17.5600643157959;5.3204779624938965
scene-0719,4de1fda752ae4cf8b650a5245734eb4c,4,1e67fa8d94915880b209ffecd504dccb2a82395b33c56b964faa52ddc3f966f7,7,1,0,56,0.0,5.845078468322754,5.845078468322754,19049,56,5.845078468322754
scene-0726,4de1fda752ae4cf8b650a5245734eb4c,1,23b928143f5bfc8fcc0af70ba22149db83b391be11eb78d972de73f351e5a588,1,4,0,406,0.0871284543606978,5.788424491882324,5.795197486877441,19059;19070;19077;19087,102;101;101;102,5.795197486877441;5.790602684020996;5.793400764465332;5.788424491882324
scene-0726,4de1fda752ae4cf8b650a5245734eb4c,2,25562537cf779ebaebecb30f9715d4ea3e06e6bab0c1d6e04a1eda063393fb16,3,4,0,114,0.016643518680447555,5.241662979125977,5.300871849060059,19059;19070;19077;19087,28;28;28;30,5.300871849060059;5.261842727661133;5.273894786834717;5.241662979125977
scene-0726,4de1fda752ae4cf8b650a5245734eb4c,3,272678896b3bfbbf20a3bc48d7803c10f2d2954834780ffa74413f264f937cfd,5,4,0,294,0.059861396877508334,6.220973014831543,6.291475772857666,19059;19070;19077;19087,69;72;76;77,6.220973014831543;6.2400102615356445;6.265624046325684;6.291475772857666
scene-0726,4de1fda752ae4cf8b650a5245734eb4c,4,276291fefd36abe659afec3f1d01b1de368cba55bf21f4a0268b99f19cdab455,7,4,0,61,0.01840321157389164,5.676756858825684,5.717545509338379,19059;19070;19077;19087,13;14;16;18,5.676756858825684;5.687955379486084;5.694580554962158;5.717545509338379
scene-0727,4de1fda752ae4cf8b650a5245734eb4c,1,278e089fd5bd30105908de7162d01c5e0854cc99e910085192cdb0a4fad2f2cc,1,4,0,733,0.019992888653501115,4.515219688415527,4.524303913116455,19100;19111;19120;19125,184;182;183;184,4.515219688415527;4.516757965087891;4.524303913116455;4.522876739501953
scene-0727,4de1fda752ae4cf8b650a5245734eb4c,2,28b802b75b4825dd0f426fccf328422971621bd1632409eae14a3fec4337d465,3,4,0,1110,0.01661532485243061,5.716091632843018,5.737799644470215,19100;19111;19120;19125,275;279;278;278,5.716091632843018;5.737799644470215;5.732823371887207;5.725612640380859
scene-0727,4de1fda752ae4cf8b650a5245734eb4c,3,28dbfd073ccb1436ab6e89e588b642cc26f233b9398e04f0db1b8b81446ed97c,5,4,0,851,0.010451633331391482,4.446014881134033,4.45792293548584,19100;19111;19120;19125,208;215;212;216,4.45792293548584;4.446014881134033;4.4498748779296875;4.4517927169799805
